,TMSE,CB
178,0.9250078154021424,141
179,0.925007815401881,141
180,0.925007815401881,142
181,0.925007815401881,143
182,0.9250077392560642,143
183,0.9250077392560602,143
184,0.9250077392545406,143
185,0.9250077392545406,143
186,0.9250077392545406,143
187,0.9250044455894055,143
188,0.9245928847311774,143
189,0.9245928847265978,144
190,0.9245928847265978,145
191,0.9245928847300372,146
192,0.9245927797790684,146
193,0.9245910640499542,146
194,0.9245910629265038,147
195,0.9245910629265038,148
196,0.9245854904729718,149
197,0.9245855034054178,150
198,0.924585503403315,150
199,0.9245855034037306,150
200,0.9245855034037306,151
201,0.9245855034037306,152
202,0.9245804452042078,153
203,0.9205460667948248,153
204,0.9205221201825555,154
205,0.9205221201825555,155
206,0.920356298029551,155
207,0.9161936800175201,156
208,0.9130098026061898,156
209,0.9116979696357713,157
210,0.9116976792254589,158
211,0.9116976791607756,158
212,0.9116865350838276,158
213,0.9116876528799592,159
214,0.9116875377497966,159
215,0.9116875357314926,159
216,0.9116875357314926,159
217,0.9116875357314926,159
218,0.9116808730648877,159
219,0.9115285778488927,159
220,0.9110564253344378,160
221,0.9110554788673697,161
222,0.9110554788673697,161
223,0.9110554786332402,162
224,0.9110554785022239,163
225,0.9110512291433579,164
226,0.9110512286616257,164
227,0.9110504405703548,164
228,0.9110504405703548,165
229,0.9110500422463372,166
230,0.9073805550342622,166
231,0.9036578008925434,166
232,0.9006648679165141,166
233,0.9006648675363219,167
234,0.9006648675362735,168
235,0.9006648352874724,168
236,0.9006740254257859,168
237,0.9006739397048177,168
238,0.9006739397049235,168
239,0.9006739397049235,169
240,0.9006739397049235,170
241,0.9006706905102438,171
242,0.9006687211282942,172
243,0.9006621197578417,173
244,0.9006621197578417,174
245,0.9006621197600955,174
246,0.9006620441678106,174
247,0.9006385950861538,174
248,0.9006385884106817,174
249,0.9006385884106817,174
250,0.9006323275338007,174
251,0.9006430208308984,174
252,0.9006430201372949,175
253,0.9006430201372412,176
254,0.9006430201372412,176
255,0.9006430201372412,177
256,0.9006430199832998,178
257,0.9005001508060144,178
258,0.9005001507993224,178
259,0.9005001507993224,179
260,0.9004966125472278,179
261,0.9002852755491734,179
262,0.896921139876815,179
263,0.8932889335682178,179
264,0.8932798470344767,180
265,0.8932798423957254,181
266,0.8932798165780335,181
267,0.893280556988074,181
268,0.8932805563348022,181
269,0.8932805563348359,181
270,0.8932805563348359,181
271,0.8932805563348359,182
272,0.8932805563484854,182
273,0.8932805563483318,183
274,0.8932805563501868,184
275,0.8932805563501868,185
276,0.8932805563501868,186
277,0.89326261439278,186
278,0.8932194050067624,187
279,0.8932188433185604,188
280,0.8932188433185604,189
281,0.8932188603361919,189
282,0.8930028007120001,189
283,0.8928691394789459,189
284,0.8928691321455089,189
285,0.8928691321455089,190
286,0.8928687264329874,190
287,0.8927162126385657,190
288,0.8924791613777161,190
289,0.8921024731060465,190
290,0.8921024647414604,190
291,0.8921024647414604,191
292,0.8861729634914781,192
293,0.8835215331278419,193
294,0.8811435246778927,194
295,0.877190383779066,194
296,0.8732116236305685,194
297,0.8702552507027476,195
298,0.8644246043137157,196
299,0.856991477754904,197
300,0.8558808113590101,197
301,0.8542099424732112,198
302,0.8515143002117074,199
303,0.8470815152520037,199
304,0.8402921988121366,200
305,0.8378553526408723,201
306,0.8356654986641019,202
307,0.8317903010567897,203
308,0.8274437110913566,204
309,0.8228795077814623,204
310,0.8196370921546917,204
311,0.8170344042214068,205
312,0.8124714229424822,206
313,0.8076749301156224,206
314,0.8026203159835538,207
315,0.7991084202339944,207
316,0.7961215647050985,208
317,0.7931480748809356,209
318,0.7877026895943918,209
319,0.7863383925403304,210
320,0.7859117563545146,211
321,0.7845847658935045,212
322,0.7803496482697777,212
323,0.7778036800304468,212
324,0.7742606546277538,213
325,0.769503463648891,214
326,0.7633867360676903,215
327,0.7584898434790482,216
328,0.7497570336425374,216
329,0.7460073842720529,216
330,0.7430169065249097,216
331,0.7397910561022016,216
332,0.7354908568552645,216
333,0.7305780718511806,216
334,0.7268207101923312,216
335,0.7198615458479739,217
336,0.7168242161161873,217
337,0.7136304904785319,217
338,0.7101799698019029,217
339,0.7051070783580612,217
340,0.7030239541103176,217
341,0.7010534482556035,217
342,0.6964880747219159,217
343,0.6930954396133773,217
344,0.6908985716750288,217
345,0.6896845746391819,217
346,0.6878527523030347,218
347,0.6826328694878186,218
348,0.6780376778296083,218
349,0.6730580759214666,218
350,0.6696603767162835,218
351,0.6663509485223645,218
352,0.6640206841917692,218
353,0.6600566495565741,218
354,0.6551138017345491,218
355,0.6510350570158733,218
356,0.6472157828515003,218
357,0.644668614413057,218
358,0.6427798860795348,218
359,0.6396093606424368,218
360,0.6368717664782896,219
361,0.6336202104872967,220
362,0.6283724570329734,220
363,0.623047945551287,220
364,0.6211811296163499,220
365,0.6186105420649152,220
366,0.6154355789583399,220
367,0.6119100370493918,220
368,0.6075390425408156,220
369,0.6047051491002083,220
370,0.6013112731927843,220
371,0.5992582015704934,220
372,0.5970388782778443,220
373,0.5947065180921189,220
374,0.590894166723805,221
375,0.5874562112951285,221
376,0.5851597834032785,222
377,0.5817200668609914,222
378,0.5789902869077431,222
379,0.5768978999783205,222
380,0.5739558492594778,222
381,0.5724734155165413,223
382,0.5706401934456827,224
383,0.5685988711964359,225
384,0.5659344051023383,225
385,0.5636598784817006,225
386,0.5619289694730364,225
387,0.5594349845021782,225
388,0.5571525292529075,225
389,0.5550653050239402,226
390,0.5519663465788599,227
391,0.549115090315576,227
392,0.5474011661323395,227
393,0.5457825644319898,227
394,0.5432814228609902,227
395,0.5410744656885169,227
396,0.5384037243747505,227
397,0.5352493351393621,227
398,0.5338527550803945,228
399,0.5322756120743006,228
400,0.5301314913902204,228
401,0.5286334181949283,229
402,0.525016294224693,229
403,0.5214950639590372,229
404,0.5190615429532618,229
405,0.517396134804905,230
406,0.5161928495017228,230
407,0.5146643951137,230
408,0.5127231325535756,230
409,0.5096988564086892,230
410,0.5071802108413058,230
411,0.505653618269371,231
412,0.5048719857199113,232
413,0.5026248339136566,233
414,0.5015145192060263,233
415,0.49908115860419244,233
416,0.49773491846994067,233
417,0.4953852669469712,233
418,0.4924639656769864,233
419,0.4882170121671945,234
420,0.48566502685249485,234
421,0.4844549268828754,234
422,0.4826192026898161,234
423,0.4794899275018961,234
424,0.47813312574607447,234
425,0.47568240349751556,234
426,0.47402855449758624,234
427,0.4721930495483421,234
428,0.47049858458368304,234
429,0.46900549064207403,234
430,0.46660731542592043,234
431,0.46358050850733573,234
432,0.46055195443952424,234
433,0.45928236415566587,234
434,0.45794947816352205,234
435,0.45657945407180867,234
436,0.45473315902057143,234
437,0.45217446907480247,234
438,0.44951909866329015,234
439,0.448153477381831,234
440,0.4460093244454531,234
441,0.44456980557199627,234
442,0.4431541489833931,234
443,0.44172932394764747,234
444,0.4395205707334594,234
445,0.4375530877242687,234
446,0.4343268840633732,234
447,0.4337489102008913,234
448,0.43212330513065544,234
449,0.4308777658183365,234
450,0.4291527104548574,234
451,0.42758871464917636,234
452,0.42525642766757527,234
453,0.4226533586070837,235
454,0.42187461837513807,235
455,0.41946126105020365,235
456,0.41772439810028184,235
457,0.4165343933989703,235
458,0.4140311823573871,235
459,0.4125196640960352,235
460,0.411024829543356,235
461,0.4090860519956655,235
462,0.4080949075356888,235
463,0.4069616849274111,235
464,0.40550411608709613,236
465,0.4045050378316112,236
466,0.40240376217256624,236
467,0.4008403909031664,236
468,0.40019463702576274,236
469,0.3989183703070959,236
470,0.3973400668762109,236
471,0.3958570771748356,236
472,0.3938680852092235,236
473,0.39165307336795147,236
474,0.38927229358952775,236
475,0.38794259030168365,236
476,0.3870269873684698,236
477,0.385867005632998,236
478,0.38443112434285825,236
479,0.3823191889153014,236
480,0.3800346405062503,236
481,0.37829672752138055,236
482,0.37760009690730006,236
483,0.37704513876482665,236
484,0.3768668689030863,236
485,0.3765234515468186,237
486,0.3752264098628309,237
487,0.3733356645051622,237
488,0.37147997075715755,237
489,0.36977943216149717,237
490,0.36829955776649037,237
491,0.36715231302578377,237
492,0.3662630779843067,237
493,0.36384152169783807,237
494,0.3623389444429979,238
495,0.36114204598794136,238
496,0.3599741616182392,238
497,0.35922536843936415,238
498,0.3583278587079675,238
499,0.35712020320382215,238
500,0.3558069437645543,238
501,0.3541935072465166,238
502,0.3527765458465123,238
503,0.35193958712641016,238
504,0.35082768051751884,238
505,0.3502430976644491,238
506,0.34908967041988753,238
507,0.34774648205191966,238
508,0.34634664391458875,238
509,0.34515189810081826,238
510,0.3446323083398131,238
511,0.3429690744721709,238
512,0.3418274950263918,238
513,0.34004536049595663,238
514,0.339161948336881,238
515,0.33743258054402225,238
516,0.3353445030170192,238
517,0.3338891044307666,238
518,0.33239324713572344,238
519,0.3313825316151862,238
520,0.3305500409143983,238
521,0.32947432873085813,238
522,0.3280014258131632,238
523,0.32692509778024376,238
524,0.32546565995356613,238
525,0.3239902109387356,238
526,0.32338198857214584,238
527,0.32259592954097877,238
528,0.3213003013289365,238
529,0.3199159818968137,238
530,0.3194910973557729,238
531,0.3186138180165171,238
532,0.3175302049399841,238
533,0.3172316093346592,238
534,0.3162326019354812,238
535,0.3147946397907855,239
536,0.3137030313133354,239
537,0.31237905391600823,239
538,0.3113120777759703,239
539,0.31008600656314295,239
540,0.30916886240337266,239
541,0.3081398463971248,239
542,0.30707946305624273,239
543,0.30585155945362374,239
544,0.3044032275566234,239
545,0.30364668166541614,239
546,0.30307860847541246,239
547,0.30269471872624343,239
548,0.30185207990237484,239
549,0.3009957238045796,239
550,0.299717745617632,239
551,0.29853616670223754,239
552,0.2981720271307357,240
553,0.2976562045037813,240
554,0.2966572410795976,240
555,0.2956426233567781,240
556,0.2943373254280459,240
557,0.29302050410107516,240
558,0.2919244591029355,240
559,0.2901389078124366,240
560,0.2884587855869983,240
561,0.2880351378552939,240
562,0.28730359052172355,241
563,0.28634638816197494,241
564,0.2853699165080507,241
565,0.2847699626384771,241
566,0.2830933418290483,241
567,0.2818434322999675,241
568,0.28096605035713323,241
569,0.27988599569108136,241
570,0.2793337848221185,241
571,0.27879632038726493,241
572,0.2776800475123304,241
573,0.2773262890202889,241
574,0.27662486250698853,241
575,0.27556595838715353,241
576,0.2748536207446317,241
577,0.27363609828570906,241
578,0.272587131869196,241
579,0.27165277975963104,241
580,0.2713536927175676,241
581,0.27053758548194673,241
582,0.26980993324253166,241
583,0.2693769762808824,241
584,0.26814678966761923,241
585,0.2671586786704585,241
586,0.2660585449214407,241
587,0.26599966682758225,241
588,0.26557034892288506,241
589,0.26500547931336677,241
590,0.26396292226412105,241
591,0.2629573040420804,242
592,0.2618756916457534,242
593,0.2606476473875188,242
594,0.25981094937877464,242
595,0.25893448583907613,242
596,0.25826147445270203,243
597,0.2576641558720838,244
598,0.25684213545619583,244
599,0.2560884049170638,244
600,0.25493607926068834,245
601,0.2545026209231355,245
602,0.2529408601805812,245
603,0.2520822264362953,245
604,0.2512339903558244,245
605,0.2502284461129744,245
606,0.24947798470068028,245
607,0.24902737276022935,245
608,0.24902030860448485,245
609,0.24814340808225036,245
610,0.24747749383793896,245
611,0.2468637353972631,245
612,0.24627549387383896,245
613,0.24564020955735444,245
614,0.24536566182304223,245
615,0.2447909275015171,245
616,0.24421197355474833,245
617,0.2438860485906275,245
618,0.24340094432142986,245
619,0.24244265230501166,245
620,0.24163807532683268,245
621,0.24063982275858825,245
622,0.24064275208755964,245
623,0.23994389578343736,245
624,0.23944433602216963,245
625,0.23897055158974617,245
626,0.2381533171587961,245
627,0.23744541094002658,245
628,0.2363548973260385,245
629,0.23592089896126897,245
630,0.235177784265237,245
631,0.2345572267633573,245
632,0.23409939390969095,245
633,0.23339612045272098,245
634,0.2325662268015663,245
635,0.2318526158168561,245
636,0.23187601022470786,245
637,0.23156180863793965,245
638,0.23077683896280649,245
639,0.23012227675843297,245
640,0.22921370410617034,245
641,0.22841533741098527,245
642,0.2272386197382441,245
643,0.22725918600959802,245
644,0.2269563982343553,245
645,0.2264491528719682,245
646,0.2260263679026371,245
647,0.22535789936032183,245
648,0.22460939469878147,245
649,0.22400489639646412,245
650,0.22397175755243334,245
651,0.22360417103923746,245
652,0.22319597382695242,245
653,0.22280056720393662,245
654,0.22228507391165345,245
655,0.2214323453722777,245
656,0.22021868869432823,245
657,0.22021473351345333,245
658,0.21908164385138043,245
659,0.21822329570081553,245
660,0.21789620749451133,245
661,0.21674380046079408,246
662,0.2157721855442953,247
663,0.21538367305285458,247
664,0.21524521990236878,247
665,0.21491223188313688,247
666,0.21466753463001362,247
667,0.21421894608497083,247
668,0.21360731117153364,247
669,0.21299226210655575,247
670,0.2119499710342277,247
671,0.21191029487087434,247
672,0.21087518961969404,247
673,0.20986182671342493,247
674,0.20878825125461373,247
675,0.2079463883177466,247
676,0.2075873156609843,247
677,0.20652414020379092,247
678,0.20634259749695028,247
679,0.20581253279887554,247
680,0.20537599313641305,247
681,0.20470005148703568,247
682,0.20419303448442064,247
683,0.20369154917124932,247
684,0.20266360366731068,247
685,0.20264546856189775,247
686,0.20243352997536215,247
687,0.20215350590830003,247
688,0.20179464923220977,247
689,0.20113288230753038,247
690,0.20039780750868222,247
691,0.19997708049558907,247
692,0.19965241035969536,247
693,0.19880818779505793,247
694,0.1983303598462969,247
695,0.19799712126118776,247
696,0.19718574986621998,247
697,0.19645928395463222,247
698,0.19592215902642215,248
699,0.19579354849445002,248
700,0.19552034440376231,248
701,0.19554213212713364,248
702,0.19503583554109394,248
703,0.1945585796114263,248
704,0.19430121422850966,248
705,0.19373398423608906,248
706,0.19320624932307798,248
707,0.19233727022646183,248
708,0.19184694148832984,248
709,0.1914459324172222,248
710,0.19084752210484413,248
711,0.19006566563067026,248
712,0.1897314930350832,248
713,0.19022102560148835,248
714,0.19006293774705887,248
715,0.1896546113217985,248
716,0.18922343723734475,248
717,0.1889457237053909,248
718,0.18864698632323185,248
719,0.18809407823659025,248
720,0.18807764901340188,248
721,0.18785299389744703,248
722,0.187471230172202,248
723,0.1871344293310649,248
724,0.18614736233537024,248
725,0.18532203752125148,248
726,0.18500106832126784,248
727,0.18469490993834092,248
728,0.18421719335121534,248
729,0.18372541266716297,248
730,0.18363376825113437,248
731,0.18305838736650512,248
732,0.1826745313196074,248
733,0.18235258146587563,248
734,0.1821412795583979,248
735,0.18185206808408047,248
736,0.18138607370891963,248
737,0.1811418706089037,248
738,0.1809569958993874,248
739,0.18060384071833904,248
740,0.17997809793524472,248
741,0.17997936575170412,248
742,0.1798504140466526,248
743,0.17962959736931283,248
744,0.1793786312337881,248
745,0.17878835008442745,248
746,0.1782842542411631,248
747,0.1779807398948064,248
748,0.1781628183067496,248
749,0.17789645630561574,248
750,0.1778540414430762,248
751,0.1776450364691683,248
752,0.17712571201035907,248
753,0.17675113841099344,248
754,0.17633549268036597,248
755,0.17637924601769378,248
756,0.17615059012839734,248
757,0.17606171527488243,248
758,0.17577380695889214,248
759,0.17518156825140432,248
760,0.1746079780281421,248
761,0.17426344946218977,248
762,0.1744213069047386,248
763,0.174225250262477,248
764,0.1742196700843558,248
765,0.17390717329361444,248
766,0.17348193908624363,248
767,0.17315087508192356,248
768,0.1729706787050697,248
769,0.1728481207180499,248
770,0.1724205675193299,249
771,0.1721856146182546,249
772,0.17194012297405697,249
773,0.17133401610800275,249
774,0.17084936667060224,249
775,0.17011573476563904,249
776,0.1701100484357512,249
777,0.169811167430998,249
778,0.169471460451546,249
779,0.16926453519207957,249
780,0.16888344659081525,249
781,0.16846450816554046,249
782,0.16803458893020576,249
783,0.1694170651142318,249
784,0.1689701286447831,250
785,0.16844245293661522,250
786,0.1681356253371485,250
787,0.16782618647276434,250
788,0.16747817158641434,250
789,0.16738261783072822,250
790,0.16748034551445248,250
791,0.16714035834270624,250
792,0.16707725936117832,250
793,0.1670360398326524,250
794,0.16679234663638323,250
795,0.1665392097478154,250
796,0.16602651904139668,250
797,0.16627951409596278,250
798,0.16623902786189307,250
799,0.16623646219372679,250
800,0.16627424101520105,250
801,0.16615206614122535,250
802,0.16595662506863476,250
803,0.1654715860239511,250
804,0.16542595945038352,250
805,0.1656411478160196,250
806,0.1651971067556256,250
807,0.16451912877995897,250
808,0.16412811074831107,250
809,0.1637769124804163,250
810,0.16372891382708907,250
811,0.16322017074263426,250
812,0.16297945252214105,250
813,0.16268244161938877,250
814,0.16217986880238053,250
815,0.16129598679617768,250
816,0.16059046562635543,250
817,0.16054183196716137,250
818,0.16068334563624756,250
819,0.16070392977268247,250
820,0.1603381673485817,250
821,0.15995188801635032,250
822,0.15960012831242312,250
823,0.15910886455402945,250
824,0.15864652282114036,250
825,0.15867981459854788,250
826,0.15826188546251563,250
827,0.15818598891869848,250
828,0.15794714376386304,250
829,0.15746286377863974,250
830,0.15718001128734438,250
831,0.15709386867104294,250
832,0.15783270100685748,250
833,0.15772177938912302,250
834,0.15764769173412554,250
835,0.15770419430322002,250
836,0.15768576158272773,250
837,0.15721205846757266,250
838,0.1567569590094912,250
839,0.15690716645786731,250
840,0.15665663815804848,250
841,0.1566086886158073,250
842,0.1562642286577246,250
843,0.1559778149703078,250
844,0.15590084024682002,250
845,0.15580889595888703,250
846,0.1562140341291479,250
847,0.15612817671530843,250
848,0.1561477023789347,250
849,0.1561150205074837,250
850,0.1559354055046346,250
851,0.1558386854753585,250
852,0.1557171551396196,250
853,0.15566911380657764,250
854,0.1557227940984557,250
855,0.15553944332343111,250
856,0.155355585984254,250
857,0.15510648347406392,251
858,0.15482325704437666,252
859,0.154669073493726,252
860,0.15481346598676152,252
861,0.1549395067942979,252
862,0.1547790145026282,252
863,0.15432726005651376,252
864,0.15394233316716183,252
865,0.1536224104369249,252
866,0.15318790728850065,252
867,0.15319152014210044,252
868,0.1531769804188929,252
869,0.15290301366491152,252
870,0.15274406989269926,252
871,0.15260896821314932,252
872,0.15231775853628526,252
873,0.15224558113677558,252
874,0.152321365068304,252
875,0.15210932965746932,252
876,0.15211666859882672,252
877,0.15210790348525086,252
878,0.15192755179477946,252
879,0.15157057630691295,252
880,0.15130893506925416,252
881,0.15250137360444915,252
882,0.15219990714967496,252
883,0.15202886891347822,252
884,0.1519922420480643,252
885,0.1514169454459633,253
886,0.15086953451301907,253
887,0.15056192004863775,253
888,0.1499578378244276,253
889,0.14961957539409446,253
890,0.14950320134925538,253
891,0.14954734568354638,253
892,0.14953857470616283,253
893,0.14945441446932317,253
894,0.14908404380584256,253
895,0.14950586826824597,253
896,0.14943045895952378,253
897,0.14943949874847803,253
898,0.14935227175963045,253
899,0.14898581768738875,253
900,0.14863481848175622,253
901,0.1484455133608021,253
902,0.1484101705602585,253
903,0.14821228822734106,253
904,0.14788192250695056,253
905,0.14764190770997299,253
906,0.14722995261362484,253
907,0.14688541069392483,253
908,0.14621382001339522,253
909,0.14628219678150717,253
910,0.14632358720425298,253
911,0.14623471135256053,253
912,0.1462219816087944,253
913,0.14582004494973394,253
914,0.14545572102097826,253
915,0.1454998760010946,253
916,0.14494765555169464,253
917,0.14456718825421544,253
918,0.14445565115183656,253
919,0.14423649141828737,253
920,0.14387080387845258,253
921,0.14366229870030497,253
922,0.1435889754767086,253
923,0.14325401165472015,253
924,0.1430728717302755,253
925,0.14281646385941724,253
926,0.14222741269017689,253
927,0.14172690311095074,253
928,0.14166150869441702,253
929,0.14161564917620817,253
930,0.14224036234101103,253
931,0.1419203797203171,253
932,0.14196655327397906,253
933,0.14188855112958668,253
934,0.1416691064285231,253
935,0.1414216875903472,253
936,0.14096514232719676,253
937,0.14069704400746175,253
938,0.14055575482006313,253
939,0.14040461951798383,253
940,0.14027491864594002,253
941,0.1401161737482156,253
942,0.13994132714652824,253
943,0.13971160938626173,253
944,0.13947748470877339,253
945,0.13957550377244682,253
946,0.1394590596431807,253
947,0.1392841822027389,253
948,0.13910560920310264,253
949,0.1389013391877076,253
950,0.13865630222108172,253
951,0.1394459828293094,253
952,0.13933107276563717,253
953,0.13933942936541388,253
954,0.13929732633258185,253
955,0.13935834854214796,253
956,0.13939073919381303,253
957,0.13940663235167652,253
958,0.13824860525329963,253
959,0.1379107269565117,253
960,0.13742590741998242,253
961,0.1373097044931947,253
962,0.13723513214995392,253
963,0.13705173351197214,253
964,0.13682821907841958,253
965,0.13678344217024432,253
966,0.13655320461634735,253
967,0.13643980200374653,253
968,0.13630758194022935,253
969,0.1359242088072269,253
970,0.1356269787750569,253
971,0.13575166850855158,253
972,0.13619077111339903,253
973,0.1358023290977501,253
974,0.13556628339307691,253
975,0.13532764076479079,253
976,0.13501762897774108,254
977,0.1345249006329827,254
978,0.1345638597500801,254
979,0.1345585735370312,254
980,0.13458327409971332,254
981,0.1346036621781285,254
982,0.13454921465922876,254
983,0.13447802671711132,254
984,0.13441993860611276,254
985,0.13394256054283377,255
986,0.13381346744601325,256
987,0.1335393859339003,256
988,0.13348084779115604,256
989,0.13329332993300805,256
990,0.1327912364281413,256
991,0.13234445803470088,256
992,0.1323082924907657,256
993,0.13322140128091076,256
994,0.13299364279230036,256
995,0.13270639024248293,256
996,0.13237852548372495,256
997,0.1321328527464337,256
998,0.13198854749876085,256
999,0.13186703068981256,256
1000,0.13146048186208156,256
1001,0.13130600378910715,256
1002,0.13118091942584081,256
1003,0.13100141563242665,256
1004,0.13091215609916934,256
1005,0.13089527966059472,256
1006,0.1308424667925776,256
1007,0.13123274352861314,256
1008,0.1312451396385828,256
1009,0.1312035781778307,256
1010,0.1310875747549002,256
1011,0.13094104942881893,256
1012,0.13091110623864094,256
1013,0.1308886690290337,256
1014,0.13035818829090476,256
1015,0.13009907730078502,256
1016,0.13005014673444315,256
1017,0.13010584801030575,256
1018,0.13010093683294413,256
1019,0.12996434164714454,256
1020,0.12971068803996527,256
1021,0.12945157554749978,256
1022,0.1291442168124219,256
1023,0.12901123770477352,256
1024,0.12893788263215822,256
1025,0.12893642150527043,256
1026,0.1288854063104604,256
1027,0.128816051441286,256
1028,0.12848040695244367,256
1029,0.12849326980526501,256
1030,0.12852227289153886,256
1031,0.12853160477769426,256
1032,0.12840405225534188,256
1033,0.12842983459285262,256
1034,0.12847235971961884,256
1035,0.12861071690667125,256
1036,0.12869717946556294,256
1037,0.12870810585548428,256
1038,0.12871839882625094,256
1039,0.12860076785606675,256
1040,0.12846949555546205,256
1041,0.12846869158341928,256
1042,0.12954528455450276,256
1043,0.12930872560625936,256
1044,0.12933078042191806,256
1045,0.1293443426257802,256
1046,0.12884605040848365,256
1047,0.12859974621785744,257
1048,0.12852669986727058,257
1049,0.12891429115069858,257
1050,0.12895050526338714,257
1051,0.12898155337536046,257
1052,0.12903014756968187,257
1053,0.12897558925592062,257
1054,0.12877943545084275,257
1055,0.12844966499306656,257
1056,0.1279412140124936,257
1057,0.12782200233626248,257
1058,0.12763769682017154,257
1059,0.1273766617739008,258
1060,0.1273238670072114,258
1061,0.12719735177409597,258
1062,0.12718778052797175,258
1063,0.12728296963598748,258
1064,0.12730742510571644,258
1065,0.12732825437053946,258
1066,0.1273274404827218,258
1067,0.12741414465626252,258
1068,0.12741617769428426,258
1069,0.12727718085446374,258
1070,0.12734420261393392,258
1071,0.12726717002536722,258
1072,0.12724496819418005,258
