,TMSE,CB
277,0.8139559843775523,186
278,0.8138883085543066,187
279,0.8138873366098118,188
280,0.8138873366098118,189
281,0.8138873852119147,189
282,0.813616760068071,189
283,0.8134349094297988,189
284,0.8134348985168318,189
285,0.8134348985168318,190
286,0.8134341706500742,190
287,0.8130919042488297,190
288,0.812762839725508,190
289,0.8122039648941701,190
290,0.8122039522923096,190
291,0.8121935482640725,191
292,0.800553836162774,192
293,0.795368218495058,193
294,0.7912329121708667,194
295,0.7866107952663642,194
296,0.7808549615037537,194
297,0.7750196950164413,195
298,0.7635372654856558,196
299,0.7497544881631808,197
300,0.7478020973259764,197
301,0.7448706995147224,198
302,0.7410405132101247,199
303,0.7351638787819742,199
304,0.7221117212395359,200
305,0.7174080194325674,201
306,0.7132011412624597,202
307,0.7063040691345114,203
308,0.6999014825777041,204
309,0.6947437794405263,204
310,0.6896230432692332,204
311,0.6846368196687509,205
312,0.676007507370844,206
313,0.667898927666872,206
314,0.6591247055557461,207
315,0.654454976393035,207
316,0.6502880045909203,208
317,0.6461505166742454,209
318,0.636726518269313,209
319,0.6342369138121255,210
320,0.6334882947081708,211
321,0.6311838835462849,212
322,0.625471125469974,212
323,0.6229257465681359,212
324,0.6176623919904537,213
325,0.609738926166846,214
326,0.5990068515440004,215
327,0.59089135525541,216
328,0.576539174173827,216
329,0.5716244046975184,216
330,0.5679680193871633,216
331,0.5636622874272378,216
332,0.5570518757122678,216
333,0.549246637726365,216
334,0.5440249728011151,216
335,0.5331531237848955,217
336,0.5300000578687839,217
337,0.5274780506911879,217
338,0.524129396857862,217
339,0.5168461881942119,217
340,0.513472322081195,217
341,0.5100899909097468,217
342,0.5040211996605866,217
343,0.5003332611971283,217
344,0.49794601792131366,217
345,0.4962380788947667,217
346,0.4930448138414776,218
347,0.4850889551387132,218
348,0.47901173126859026,218
349,0.4722502347658536,218
350,0.46840968595064225,218
351,0.4657480874311359,218
352,0.46319133575019,218
353,0.4576703236499353,218
354,0.4507526908860535,218
355,0.44507022413173536,218
356,0.4411339399510572,218
357,0.4390111209896687,218
358,0.4372931317867002,218
359,0.43425991932107416,218
360,0.3874476230556379,219
361,0.38193386846702954,220
362,0.3749038876547562,220
363,0.37023916965479353,220
364,0.3682728842478855,220
365,0.3658740205520151,220
366,0.36176963988919186,220
367,0.35728304462444355,220
368,0.3520122174992173,220
369,0.3491725703034556,220
370,0.3468100001654502,220
371,0.34589226547180824,220
372,0.34381541727702575,220
373,0.3414419865451663,220
374,0.3369203862924608,221
375,0.3318857417963062,221
376,0.32844578477650094,222
377,0.32660778315789873,222
378,0.32467968014372667,222
379,0.3233886746941974,222
380,0.3201441468721042,222
381,0.3178381229753679,223
382,0.31507637349277984,224
383,0.3119404754487355,225
384,0.30898409266550003,225
385,0.3072075536369409,225
386,0.3063141775445412,225
387,0.3045543876782968,225
388,0.30111326076065825,225
389,0.298179321870428,226
390,0.2938816212924126,227
391,0.29290045744475735,227
392,0.2923610009413007,227
393,0.2916399241728925,227
394,0.2902474607826472,227
395,0.28722822367683143,227
396,0.28367151861628,227
397,0.2807862313313418,227
398,0.2783068162089338,228
399,0.2761930774199754,228
400,0.27457212662591635,228
401,0.27261280458511467,229
402,0.2691654751924463,229
403,0.26615159480787326,229
404,0.26419298750680287,229
405,0.26248761299484125,230
406,0.26116707008862844,230
407,0.26064480527236794,230
408,0.25946407723073456,230
409,0.25631942131331686,230
410,0.2535327325516363,230
411,0.2518187064969861,231
412,0.2512346118023762,232
413,0.24909302245624043,233
414,0.2487020092736385,233
415,0.24693867288287907,233
416,0.24517730000005689,233
417,0.2432079838012016,233
418,0.24115823837390077,233
419,0.23874298129405205,234
420,0.23706468184054827,234
421,0.23677177092155852,234
422,0.23601417779476438,234
423,0.2336495762784064,234
424,0.232295255738743,234
425,0.2295267074723852,234
426,0.22944860686728571,234
427,0.22865344884254807,234
428,0.22842929668377351,234
429,0.22797568335232796,234
430,0.22620976730146097,234
431,0.22392475223123984,234
432,0.22131148869773862,234
433,0.22093099445187692,234
434,0.21954971007323912,234
435,0.21904614023223723,234
436,0.2185209200656809,234
437,0.21701816474542482,234
438,0.21513393853384674,234
439,0.2133950801872125,234
440,0.21298963163173334,234
441,0.21255388776754236,234
442,0.21241876139919372,234
443,0.21234512048047435,234
444,0.21124332697993747,234
445,0.20986558371479253,234
446,0.20732726942523738,234
447,0.2073648991260979,234
448,0.2061162602987733,234
449,0.20533644557829245,234
450,0.20443807753573015,234
451,0.20276762840962656,234
452,0.2011170859162106,234
453,0.1987858284334774,235
454,0.19876452201396666,235
455,0.197135783245123,235
456,0.19611782357063168,235
457,0.19486866870976263,235
458,0.19298585989035377,235
459,0.19122361802503485,235
460,0.18991398642163074,235
461,0.19026646237065192,235
462,0.19024798619950622,235
463,0.18986279464326009,235
464,0.18877793363945788,236
465,0.1878214801667472,236
466,0.18627826778703768,236
467,0.184868582254704,236
468,0.18483988141406715,236
469,0.1844302151548086,236
470,0.18335258293155038,236
471,0.1824607248037221,236
472,0.18151651332467292,236
473,0.18043225047061193,236
474,0.17948193809549484,236
475,0.1799106897677036,236
476,0.1793279742038864,236
477,0.17933094997183036,236
478,0.17870414599954154,236
479,0.1771529215131836,236
480,0.1759019192941826,236
481,0.17520163937573238,236
482,0.1754230141814527,236
483,0.1751968004172328,236
484,0.17494093506380692,236
485,0.16606445349010937,237
486,0.16579007072026297,237
487,0.1645279132429583,237
488,0.16362310340250877,237
489,0.16435225286360364,237
490,0.16392705373237398,237
491,0.16358047453395005,237
492,0.16298519782485466,237
493,0.16136855250799714,237
494,0.1602513142894693,238
495,0.158922168906575,238
496,0.15863982106617452,238
497,0.15879149205405127,238
498,0.1586784898245706,238
499,0.15864221323802088,238
500,0.1585262094078617,238
501,0.1576686844370696,238
502,0.15727282344128077,238
503,0.15749934928510118,238
504,0.15730492170573468,238
505,0.15753926887640546,238
506,0.15734233522351407,238
507,0.15624001573446225,238
508,0.1554233439776711,238
509,0.15523690068314275,238
510,0.1551228468744971,238
511,0.15421585849841757,238
512,0.15387002294580526,238
513,0.15287303717384493,238
514,0.1520640196872899,238
515,0.15129276719899745,238
516,0.14988934398576753,238
517,0.14974262427825863,238
518,0.14899639675061785,238
519,0.14868530159991097,238
520,0.14870526309077697,238
521,0.14856588608385624,238
522,0.14831306646237874,238
523,0.14825513404881444,238
524,0.1498238281146059,238
525,0.14934114766016648,238
526,0.14947016140606212,238
527,0.1495294341805147,238
528,0.14929070203190012,238
529,0.14895183162561818,238
530,0.148957245638867,238
531,0.14904656877082187,238
532,0.14816598651022986,238
533,0.1478884759265316,238
534,0.14707371136482156,238
535,0.14551981129414418,239
536,0.14457795972924947,239
537,0.1444525022502343,239
538,0.14675227667676286,239
539,0.14629735567881688,239
540,0.14600135904060726,239
541,0.14581666000864937,239
542,0.14506751609909077,239
543,0.14475570386594494,239
544,0.1433150974408201,239
545,0.14420052964837832,239
546,0.1443906123092626,239
547,0.1445872869779393,239
548,0.14450263864583324,239
549,0.144070663632278,239
550,0.1434640175293071,239
551,0.14274212992305638,239
552,0.14324076062303154,240
553,0.1430248769724049,240
554,0.14254452414187774,240
555,0.14205414793156662,240
556,0.14100124962976268,240
557,0.1401349733467889,240
558,0.13995037016060277,240
559,0.14211479308660074,240
560,0.141468036241322,240
561,0.14153771857850725,240
562,0.14154451298837198,241
563,0.14160227015977847,241
564,0.14134507938291055,241
565,0.1412133770940526,241
566,0.14445650430742096,241
567,0.14410401723040786,241
568,0.14385534551673956,241
569,0.14351348439243197,241
570,0.14317987379739788,241
571,0.14270315422051977,241
572,0.1420267405491592,241
573,0.14233645888857144,241
574,0.14230392846749326,241
575,0.1419167541860196,241
576,0.1414999649196791,241
577,0.1412063226677935,241
578,0.14086179066015728,241
579,0.14075345615089624,241
580,0.14476199250259814,241
581,0.14435618452344692,241
582,0.1441950589850901,241
583,0.14426952587993686,241
584,0.14393128612187792,241
585,0.14382108138257327,241
586,0.14376405417974908,241
587,0.14525750045847546,241
588,0.14519386380592839,241
589,0.14514311098251423,241
590,0.1448054638261471,241
591,0.14364947184601437,242
592,0.1430850601829753,242
593,0.14264145121810373,242
594,0.14495449873922425,242
595,0.14481372272338014,242
596,0.14441717378775532,243
597,0.1438409119426204,244
598,0.1430905528474402,244
599,0.14289493603836181,244
600,0.14182583952058264,245
601,0.1418261889738343,245
602,0.14101470769011723,245
603,0.14083892259128833,245
604,0.14078648258860454,245
605,0.1406284898543584,245
606,0.14047085853401906,245
607,0.14040162030130598,245
608,0.13796898796455434,245
609,0.13765156433061634,245
610,0.13747418592001212,245
611,0.1373221812897127,245
612,0.13698862227523212,245
613,0.1369775756723949,245
614,0.13732072790429775,245
615,0.13867591957302425,245
616,0.13843173058194388,245
617,0.13845289918836096,245
618,0.13849745035049166,245
619,0.13834618884618102,245
620,0.13809956815864355,245
621,0.13784134785854796,245
622,0.1352398145526457,245
623,0.13519648059117237,245
624,0.13516787782587297,245
625,0.13500262703381544,245
626,0.13454756667602524,245
627,0.1342913221472674,245
628,0.13336021690754324,245
629,0.1333768398376268,245
630,0.13325016473073006,245
631,0.13310562248892893,245
632,0.1331424184609982,245
633,0.13314172505490846,245
634,0.1331245810855001,245
635,0.13314853051413422,245
636,0.13118350740826135,245
637,0.13125664020582,245
638,0.1309546321370468,245
639,0.13086358492290465,245
640,0.1306741539740999,245
641,0.130369420681178,245
642,0.1299438643791694,245
643,0.12886153945142906,245
644,0.12894945464558172,245
645,0.12888266956782235,245
646,0.12892439770974415,245
647,0.12888737746358767,245
648,0.1286824964116496,245
649,0.128528578559293,245
650,0.127859070041885,245
651,0.12788488254178396,245
652,0.12788348266725486,245
653,0.1279379249037272,245
654,0.1279894138529384,245
655,0.12791002667446727,245
656,0.12753272662186363,245
657,0.1257668026863393,245
658,0.12506607828186656,245
659,0.12465525560820384,245
660,0.12471804313047587,245
661,0.1236273842678802,246
662,0.1228509191178851,247
663,0.12293115089249608,247
664,0.1224791753864292,247
665,0.12255042157890318,247
666,0.12253428528446277,247
667,0.1225381682602812,247
668,0.12206196420246056,247
669,0.12185743503879096,247
670,0.12100880244215659,247
671,0.12075889264998688,247
672,0.12023774939724342,247
673,0.11973804625408073,247
674,0.11926886252048965,247
675,0.1187261206885915,247
676,0.1189041092933941,247
677,0.11856193589401277,247
678,0.11867694800241935,247
679,0.11866762994566744,247
680,0.1186594614138155,247
681,0.11862067693157985,247
682,0.11869727659306539,247
683,0.11876276793077924,247
684,0.11847428771460292,247
685,0.11805048788891774,247
686,0.11811498023313848,247
687,0.11815567615264454,247
688,0.11809531197422694,247
689,0.11774618663025248,247
690,0.11762522147842958,247
691,0.11755667752731873,247
692,0.12186919969099214,247
693,0.12181127563906974,247
694,0.12179671825296612,247
695,0.12163868951761932,247
696,0.12113068944025077,247
697,0.12060037047590443,247
698,0.12011334456142772,248
699,0.12098705066009888,248
700,0.12101330191491305,248
701,0.1209126564397726,248
702,0.12089002753352787,248
703,0.12064093688395759,248
704,0.12080471900162901,248
705,0.12058290907737867,248
706,0.12073964576401237,248
707,0.12070446549507201,248
708,0.12069304406365311,248
709,0.12055417157114143,248
710,0.12049295902988366,248
711,0.12009314346167546,248
712,0.11989623279571546,248
713,0.12314212964496869,248
714,0.1231549190485908,248
715,0.12312050750460919,248
716,0.1230721441999629,248
717,0.12321384977186108,248
718,0.1233114865914616,248
719,0.12330763182370953,248
720,0.12136449700461925,248
721,0.12137756131458,248
722,0.1213202633112785,248
723,0.12133378403701837,248
724,0.12052108991804013,248
725,0.11989212890247034,248
726,0.11990431686711389,248
727,0.11482075128511145,248
728,0.1144215689549635,248
729,0.11442411519083608,248
730,0.11440098634724263,248
731,0.11432271920227856,248
732,0.1142579393980243,248
733,0.1142727527063679,248
734,0.11068094760303022,248
735,0.11051214708987887,248
736,0.1104033186542206,248
737,0.11040520847470103,248
738,0.11054131266787884,248
739,0.11031990355925304,248
740,0.11024281307855473,248
741,0.10957718322872924,248
742,0.1095979707244212,248
743,0.10962184296503721,248
744,0.10962323067566368,248
745,0.10954619274177829,248
746,0.10951861071577651,248
747,0.10948813747236354,248
748,0.10999999676817745,248
749,0.10999798808216353,248
750,0.10988014485225506,248
751,0.10988177078701505,248
752,0.10962705496116347,248
753,0.10954680853575383,248
754,0.10955040258252126,248
755,0.1099095880558252,248
756,0.10992266680856086,248
757,0.10991239549743585,248
758,0.10991227781077921,248
759,0.10958339278753329,248
760,0.10928636846610304,248
761,0.1093004543960661,248
762,0.10908499479011982,248
763,0.10908867518270612,248
764,0.1090167367012407,248
765,0.1090041173475339,248
766,0.1087650814661187,248
767,0.10871348390774965,248
768,0.10873522408722006,248
769,0.11040418759289794,248
770,0.11029316204239549,249
771,0.11027550428667474,249
772,0.11027540781877897,249
773,0.11019910736032786,249
774,0.10998222316820234,249
775,0.10980792048215171,249
776,0.10895047125721996,249
777,0.10889546755817704,249
778,0.10881209199313138,249
779,0.10884853644135185,249
780,0.10884693032343952,249
781,0.10883695376557143,249
782,0.10882808004226505,249
783,0.11570152546675615,249
784,0.11554179189449959,250
785,0.11553750179269898,250
786,0.11553274864760962,250
787,0.11542104579325044,250
788,0.11541314274866729,250
789,0.11535279832254941,250
790,0.1168765014010317,250
791,0.11683921801714998,250
792,0.11682782970083218,250
793,0.11681934907908476,250
794,0.11686053036972383,250
795,0.11684894706237237,250
796,0.11672359952040393,250
797,0.1186100967518601,250
798,0.11854477658823097,250
799,0.11846059246024407,250
800,0.1184918192141584,250
801,0.11856754496134211,250
802,0.11861214467320456,250
803,0.11852942929704784,250
804,0.11902197042302284,250
805,0.11906284239420875,250
806,0.11888922548230313,250
807,0.1184320435182746,250
808,0.11829990188455403,250
809,0.11830454949870897,250
810,0.11819032633442741,250
811,0.11321878257790377,250
812,0.11319237070550509,250
813,0.11312335015452535,250
814,0.11289358899415508,250
815,0.11218371908446477,250
816,0.11169695711552727,250
817,0.1116364518045982,250
818,0.11101642316062298,250
819,0.1110837704359946,250
820,0.11097357713704177,250
821,0.11088515612863728,250
822,0.11079594731512575,250
823,0.1107542521834956,250
824,0.11070662849033852,250
825,0.11115061113370237,250
826,0.11094194864266937,250
827,0.11087961568203977,250
828,0.11088131100684516,250
829,0.1108219465966705,250
830,0.11082203774188569,250
831,0.11084221174098824,250
832,0.11277631010049802,250
833,0.11277784137274817,250
834,0.1127879916307148,250
835,0.1127325726045595,250
836,0.11278946560204126,250
837,0.11273849138099219,250
838,0.1128628226503592,250
839,0.11340809377579028,250
840,0.11338750833926367,250
841,0.11333818180947176,250
842,0.11328221499269939,250
843,0.11328637465802766,250
844,0.11332371879326175,250
845,0.11326307957185121,250
846,0.11400651313611215,250
847,0.11401070548966448,250
848,0.11403689187120328,250
849,0.11402535888307132,250
850,0.1140576773114058,250
851,0.11409150161660352,250
852,0.11409863062974678,250
853,0.11235878008488683,250
854,0.11243668408230975,250
855,0.11240662928420747,250
856,0.11240260563052941,250
857,0.11203364596263851,251
858,0.11158341415773221,252
859,0.11162791696746222,252
860,0.11102449760008068,252
861,0.11117223323627501,252
862,0.11115626796400968,252
863,0.11095543786007034,252
864,0.11083079425949813,252
865,0.11068478752623562,252
866,0.11041055787042153,252
867,0.10962459206257909,252
868,0.10968817743642845,252
869,0.10959125988758127,252
870,0.10958936974245496,252
871,0.10961727880840919,252
872,0.10958885483142998,252
873,0.10958599400827686,252
874,0.10857121348141657,252
875,0.10851942118407076,252
876,0.10846431269720908,252
877,0.10844446171895979,252
878,0.10844230896383235,252
879,0.10840428449889626,252
880,0.10846108060821205,252
881,0.11215059676557222,252
882,0.11203552563371474,252
883,0.11201104139823477,252
884,0.11207291299978211,252
885,0.11165046606971049,253
886,0.11147756150903564,253
887,0.11147554794343695,253
888,0.10744152633872742,253
889,0.10722958167560377,253
890,0.10723269859847778,253
891,0.10724560951881487,253
892,0.10728215461889899,253
893,0.10726137082279463,253
894,0.10721383325080343,253
895,0.10812220875948227,253
896,0.10814137284297207,253
897,0.10816438583907183,253
898,0.10816976995953802,253
899,0.10797978634653933,253
900,0.10788675322250711,253
901,0.10788724364453603,253
902,0.10731910032290964,253
903,0.10728259185141945,253
904,0.10713057671698882,253
905,0.10706237762447163,253
906,0.10687072026085968,253
907,0.10679912388822461,253
908,0.10639155584302176,253
909,0.10760928253089903,253
910,0.10765598931704223,253
911,0.1076548015629639,253
912,0.10765126834231861,253
913,0.10746656448164296,253
914,0.10742511588612783,253
915,0.10728000268497419,253
916,0.10389275845727017,253
917,0.10364175995311409,253
918,0.10364402543541457,253
919,0.10352107851182407,253
920,0.10340876999688542,253
921,0.10340862274669112,253
922,0.10340507843690756,253
923,0.10119254881317716,253
924,0.10114353565974775,253
925,0.10105798453624043,253
926,0.10079766358629101,253
927,0.10058358989725331,253
928,0.10056124967486797,253
929,0.10058428287639312,253
930,0.1023057744828552,253
931,0.10221366869957003,253
932,0.10224237467620238,253
933,0.10224061677467093,253
934,0.10222212265988552,253
935,0.10217933356684711,253
936,0.1021262287672109,253
937,0.10246620901007321,253
938,0.1024261376863638,253
939,0.10240765975025118,253
940,0.10238536083553809,253
941,0.10238448460895319,253
942,0.10238296369675295,253
943,0.10234933745357684,253
944,0.1007023713695203,253
945,0.10079162016800598,253
946,0.10077749540444512,253
947,0.10077063718001854,253
948,0.10076922655244269,253
949,0.10079107046996094,253
950,0.10083912228628986,253
951,0.10266357824651991,253
952,0.10264405509718323,253
953,0.10260944545643544,253
954,0.10260827290685398,253
955,0.10257879403368518,253
956,0.10249062076887062,253
957,0.1023537321029928,253
958,0.09763907750985257,253
959,0.09733768214974807,253
960,0.09713005188117677,253
961,0.09713016038267173,253
962,0.09712763535385151,253
963,0.09713667173660369,253
964,0.09711892347898271,253
965,0.09623398739818918,253
966,0.09612196151228519,253
967,0.09612632667363005,253
968,0.09613020967950475,253
969,0.09593947213259235,253
970,0.09583784376077899,253
971,0.09562197503993414,253
972,0.09770258513882489,253
973,0.09746921043159443,253
974,0.09746951681717601,253
975,0.09743364592165743,253
976,0.09715381162235685,254
977,0.09695090098457237,254
978,0.09687492480565044,254
979,0.0962217166150325,254
980,0.09624322736822256,254
981,0.09614736132572116,254
982,0.09616493404462487,254
983,0.09616686777224481,254
984,0.09611049017511758,254
985,0.09568076406617843,255
986,0.09595713814986069,256
987,0.09588114294461468,256
988,0.09588101543361313,256
989,0.09583119758593533,256
990,0.09557596149123189,256
991,0.09533938836666377,256
992,0.0953630278918578,256
993,0.09836037533977106,256
994,0.09841445459614027,256
995,0.09841767281132835,256
996,0.09835078974057501,256
997,0.09823644022007982,256
998,0.09824050186486676,256
999,0.09823229554023288,256
1000,0.09639275311985278,256
1001,0.09641328609627124,256
1002,0.09644136891194699,256
1003,0.09643290541700052,256
1004,0.09641330306972397,256
1005,0.09633591245457163,256
1006,0.09631916240572258,256
1007,0.09775100166928359,256
1008,0.09769357047189779,256
1009,0.09768540443575996,256
1010,0.09767166135137015,256
1011,0.0976703683976223,256
1012,0.0976266302694869,256
1013,0.09765750255136076,256
1014,0.09452968062235269,256
1015,0.09442633758612341,256
1016,0.09440880494990389,256
1017,0.09425541301787399,256
1018,0.09423047550159393,256
1019,0.09420182337963862,256
1020,0.09408199032128098,256
1021,0.0926318557194203,256
1022,0.09250157427377727,256
1023,0.09254550500041754,256
1024,0.09255830546384956,256
1025,0.09255724611244942,256
1026,0.09253209956485395,256
1027,0.09253010830960612,256
1028,0.09138324296246965,256
1029,0.09135583263394151,256
1030,0.09115342796192624,256
1031,0.09111592791300988,256
1032,0.0911155577720925,256
1033,0.09105575334788883,256
1034,0.09101358343179891,256
1035,0.09129154306129547,256
1036,0.09124959408978012,256
1037,0.09116880516083986,256
1038,0.0911013477251713,256
1039,0.09110027322766456,256
1040,0.09108921788783558,256
1041,0.09111064251271059,256
1042,0.09380740130960542,256
1043,0.09370731666160917,256
1044,0.09362941379350112,256
1045,0.09362111132981021,256
1046,0.09336264755553765,256
1047,0.09318131098573079,257
1048,0.09318150478821599,257
1049,0.09405662318345291,257
1050,0.09403965455495396,257
1051,0.09397600790550074,257
1052,0.09397948669247563,257
1053,0.09397913833850269,257
1054,0.09396198544003245,257
1055,0.09382285701683,257
1056,0.09217260322726924,257
1057,0.09218028933715926,257
1058,0.09214750773208925,257
1059,0.09196161230443056,258
1060,0.09195884377349267,258
1061,0.09197232560616529,258
1062,0.09196597825233838,258
1063,0.09182246666350537,258
1064,0.09182785005831949,258
1065,0.09177199036062812,258
1066,0.0917699891384324,258
1067,0.09173744688136475,258
1068,0.09170780590333254,258
1069,0.09167133437880483,258
1070,0.0919763204188239,258
1071,0.09197771846292858,258
1072,0.09197836862601323,258
