,eta,epsilon,mu,K,testing_mse,CB_size,tradeOff_dist
90,0.05,2.0,0.1,2,0.7540866122173258,3,0.7540869851850007
91,0.05,2.0,0.1,5,0.7572388543986017,3,0.7572392258136835
92,0.05,2.0,0.1,10,0.7572388543986017,3,0.7572392258136835
93,0.05,2.0,0.1,15,0.7572388543986017,3,0.7572392258136835
94,0.05,2.0,0.1,20,0.7572388543986017,3,0.7572392258136835
95,0.05,2.0,1.0,2,0.6882192369812462,388,0.6950353430949024
96,0.05,2.0,1.0,5,0.7572388543986017,3,0.7572392258136835
97,0.05,2.0,1.0,10,0.7572388543986017,3,0.7572392258136835
98,0.05,2.0,1.0,15,0.7572388543986017,3,0.7572392258136835
99,0.05,2.0,1.0,20,0.7572388543986017,3,0.7572392258136835
100,0.1,0.01,0.001,2,0.004812350792726251,30,0.009080127760789106
101,0.1,0.01,0.001,5,0.004626858541641974,31,0.009069058383556988
102,0.1,0.01,0.001,10,0.004613374979746578,31,0.00906218675065526
103,0.1,0.01,0.001,15,0.004613356615783023,31,0.009062177401948661
104,0.1,0.01,0.001,20,0.004584355334259391,31,0.009047447918101133
105,0.1,0.01,0.1,2,0.013867834093063417,27,0.01552312621325782
106,0.1,0.01,0.1,5,0.0018819243956453974,27,0.007103811612854418
107,0.1,0.01,0.1,10,0.004269051268282235,34,0.009578905142615316
108,0.1,0.01,0.1,15,0.004269051268282235,34,0.009713414627782661
109,0.1,0.01,0.1,20,0.004269051268282235,32,0.009200396661624007
110,0.1,0.01,0.1,2,0.013867834093063417,27,0.01552312621325782
111,0.1,0.01,0.1,5,0.0018819243956453974,27,0.007103811612854418
112,0.1,0.01,0.1,10,0.004269051268282235,34,0.009578905142615316
113,0.1,0.01,0.1,15,0.004269051268282235,34,0.009713414627782661
114,0.1,0.01,0.1,20,0.004269051268282235,32,0.009200396661624007
115,0.1,0.01,1.0,2,0.10247790900830245,10,0.10250963044862622
116,0.1,0.01,1.0,5,0.011359807810707449,398,0.10022088534081211
117,0.1,0.01,1.0,10,0.004743390298091373,406,0.10161077576477816
118,0.1,0.01,1.0,15,0.004743390298091373,404,0.10126115865187416
119,0.1,0.01,1.0,20,0.004743390298091373,405,0.10146093953596146
120,0.1,0.1,0.001,2,0.005044656756981347,15,0.006330812490964929
121,0.1,0.1,0.001,5,0.004940319500139381,15,0.0062479902179386785
122,0.1,0.1,0.001,10,0.004957057726439009,15,0.006261233608742664
123,0.1,0.1,0.001,15,0.004956607501419303,15,0.006260877168825955
124,0.1,0.1,0.001,20,0.004960561936912659,15,0.0062640082798434
125,0.1,0.1,0.1,2,0.038878077741225876,9,0.0389567780219669
126,0.1,0.1,0.1,5,0.06850718732615486,13,0.06858662198520112
127,0.1,0.1,0.1,10,0.04417110668057359,14,0.04431554231177379
128,0.1,0.1,0.1,15,0.006271254990628426,15,0.007385028040399166
129,0.1,0.1,0.1,20,0.004269051268282235,21,0.0068054976843153914
130,0.1,0.1,0.1,2,0.038878077741225876,9,0.0389567780219669
131,0.1,0.1,0.1,5,0.06850718732615486,13,0.06858662198520112
132,0.1,0.1,0.1,10,0.04417110668057359,14,0.04431554231177379
133,0.1,0.1,0.1,15,0.006271254990628426,15,0.007385028040399166
134,0.1,0.1,0.1,20,0.004269051268282235,21,0.0068054976843153914
135,0.1,0.1,1.0,2,0.14941731216491272,9,0.14943698939548727
136,0.1,0.1,1.0,5,0.09505746514472821,11,0.09509796162243027
137,0.1,0.1,1.0,10,0.09048365090925593,9,0.09051162125311915
138,0.1,0.1,1.0,15,0.09784293084832746,9,0.09786937591499492
139,0.1,0.1,1.0,20,0.09506940963940409,9,0.09509722734751429
140,0.1,1.0,0.001,2,0.5340301434038861,4,0.5340311270787267
141,0.1,1.0,0.001,5,0.5340781110248167,4,0.5340790946113099
142,0.1,1.0,0.001,10,0.5340781110248167,4,0.5340790946113099
143,0.1,1.0,0.001,15,0.5340781110248167,4,0.5340790946113099
144,0.1,1.0,0.001,20,0.5340781110248167,4,0.5340790946113099
145,0.1,1.0,0.1,2,0.526694598499076,4,0.5266955958740331
146,0.1,1.0,0.1,5,0.5340781110248167,4,0.5340790946113099
147,0.1,1.0,0.1,10,0.5340781110248167,4,0.5340790946113099
148,0.1,1.0,0.1,15,0.5340781110248167,4,0.5340790946113099
149,0.1,1.0,0.1,20,0.5340781110248167,4,0.5340790946113099
150,0.1,1.0,0.1,2,0.526694598499076,4,0.5266955958740331
151,0.1,1.0,0.1,5,0.5340781110248167,4,0.5340790946113099
152,0.1,1.0,0.1,10,0.5340781110248167,4,0.5340790946113099
153,0.1,1.0,0.1,15,0.5340781110248167,4,0.5340790946113099
154,0.1,1.0,0.1,20,0.5340781110248167,4,0.5340790946113099
155,0.1,1.0,1.0,2,0.43700774843536233,5,0.43700953615744464
156,0.1,1.0,1.0,5,0.5340781110248167,4,0.5340790946113099
157,0.1,1.0,1.0,10,0.5340781110248167,4,0.5340790946113099
158,0.1,1.0,1.0,15,0.5340781110248167,4,0.5340790946113099
159,0.1,1.0,1.0,20,0.5340781110248167,4,0.5340790946113099
160,0.1,1.5,0.001,2,0.759046070137014,3,0.7590464406677926
161,0.1,1.5,0.001,5,0.7590640286598239,3,0.7590643991818362
162,0.1,1.5,0.001,10,0.7590640286598239,3,0.7590643991818362
163,0.1,1.5,0.001,15,0.7590640286598239,3,0.7590643991818362
164,0.1,1.5,0.001,20,0.7590640286598239,3,0.7590643991818362
165,0.1,1.5,0.1,2,0.7335630861987021,3,0.7335634955873721
166,0.1,1.5,0.1,5,0.7590640286598239,3,0.7590643991818362
167,0.1,1.5,0.1,10,0.7590640286598239,3,0.7590643991818362
168,0.1,1.5,0.1,15,0.7590640286598239,3,0.7590643991818362
169,0.1,1.5,0.1,20,0.7590640286598239,3,0.7590643991818362
170,0.1,1.5,0.1,2,0.7335630861987021,3,0.7335634955873721
171,0.1,1.5,0.1,5,0.7590640286598239,3,0.7590643991818362
172,0.1,1.5,0.1,10,0.7590640286598239,3,0.7590643991818362
173,0.1,1.5,0.1,15,0.7590640286598239,3,0.7590643991818362
174,0.1,1.5,0.1,20,0.7590640286598239,3,0.7590643991818362
175,0.1,1.5,1.0,2,0.7289825769085184,396,0.7356742468213658
176,0.1,1.5,1.0,5,0.7590640286598239,3,0.7590643991818362
177,0.1,1.5,1.0,10,0.7590640286598239,3,0.7590643991818362
178,0.1,1.5,1.0,15,0.7590640286598239,3,0.7590643991818362
179,0.1,1.5,1.0,20,0.7590640286598239,3,0.7590643991818362
180,0.1,2.0,0.001,2,0.757142933181118,3,0.7571433046432537
181,0.1,2.0,0.001,5,0.7571687796411993,3,0.757169151090655
182,0.1,2.0,0.001,10,0.7571687796411993,3,0.757169151090655
183,0.1,2.0,0.001,15,0.7571687796411993,3,0.757169151090655
184,0.1,2.0,0.001,20,0.7571687796411993,3,0.757169151090655
185,0.1,2.0,0.1,2,0.7548572338751777,3,0.7548576064620961
