,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
15,0.35,0.35,0.35,0.44984326689694454,0.49417133613238345,0.35,0.35,0.1,0.35,0.35,0.35,0.35,0.1,0.35,0.44984326689694454,0.1,0.35,0.1,0.1,0.1,0.49417133613238345,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.1,0.1,0.35,0.35,0.35,0.35,0.49417133613238345,0.1,0.35,0.35,0.1,0.1,0.35,0.1,0.44984326689694454,0.35,0.1,0.1,0.35,0.1,0.35
16,0.35,0.35,0.35,0.44984326689694454,0.49417133613238345,0.35,0.35,0.1,0.35,0.35,0.35,0.35,0.1,0.35,0.44984326689694454,0.1,0.35,0.1,0.1,0.1,0.49417133613238345,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.1,0.1,0.35,0.35,0.35,0.35,0.49417133613238345,0.1,0.35,0.35,0.1,0.1,0.35,0.44984326689694454,0.44984326689694454,0.35,0.1,0.1,0.35,0.1,0.35
17,0.35,0.35,0.35,0.44984326689694454,0.49417133613238345,0.35,0.35,0.1,0.35,0.35,0.35,0.35,0.1,0.35,0.44984326689694454,0.1,0.35,0.1,0.1,0.1,0.49417133613238345,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.1,0.1,0.35,0.35,0.35,0.35,0.49417133613238345,0.1,0.35,0.35,0.1,0.1,0.35,0.44984326689694454,0.44984326689694454,0.35,0.1,0.1,0.35,0.1,0.35
18,0.35,0.35,0.1,0.44984326689694454,0.49417133613238345,0.35,0.35,0.1,0.35,0.35,0.35,0.35,0.1,0.1,0.44984326689694454,0.1,0.35,0.1,0.1,0.1,0.49417133613238345,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.1,0.1,0.35,0.35,0.35,0.35,0.49417133613238345,0.49417133613238345,0.35,0.35,0.1,0.1,0.35,0.44984326689694454,0.44984326689694454,0.35,0.1,0.1,0.1,0.1,0.35
19,0.35,0.35,0.1,0.44984326689694454,0.49417133613238345,0.1,0.35,0.49417133613238345,0.35,0.1,0.35,0.35,0.1,0.1,0.44984326689694454,0.1,0.1,0.1,0.1,0.1,0.49417133613238345,0.44984326689694454,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.1,0.1,0.35,0.35,0.35,0.35,0.49417133613238345,0.49417133613238345,0.35,0.35,0.1,0.44984326689694454,0.35,0.44984326689694454,0.44984326689694454,0.35,0.1,0.1,0.1,0.1,0.35
20,0.1,0.35,0.1,0.44984326689694454,0.49417133613238345,0.1,0.35,0.49417133613238345,0.35,0.1,0.35,0.35,0.1,0.1,0.44984326689694454,0.1,0.1,0.1,0.1,0.1,0.49417133613238345,0.44984326689694454,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.1,0.49417133613238345,0.35,0.35,0.1,0.35,0.49417133613238345,0.49417133613238345,0.35,0.35,0.1,0.44984326689694454,0.35,0.44984326689694454,0.44984326689694454,0.35,0.1,0.1,0.1,0.1,0.35
21,0.1,0.35,0.1,0.44984326689694454,0.49417133613238345,0.1,0.35,0.49417133613238345,0.35,0.1,0.35,0.35,0.1,0.1,0.44984326689694454,0.1,0.1,0.1,0.1,0.1,0.49417133613238345,0.44984326689694454,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.1,0.49417133613238345,0.35,0.35,0.1,0.35,0.49417133613238345,0.49417133613238345,0.35,0.35,0.1,0.44984326689694454,0.1,0.44984326689694454,0.44984326689694454,0.35,0.1,0.1,0.1,0.49417133613238345,0.35
22,0.1,0.35,0.1,0.44984326689694454,0.49417133613238345,0.1,0.35,0.49417133613238345,0.35,0.1,0.35,0.35,0.44984326689694454,0.1,0.44984326689694454,0.1,0.1,0.1,0.1,0.1,0.49417133613238345,0.44984326689694454,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.1,0.49417133613238345,0.35,0.35,0.1,0.35,0.49417133613238345,0.49417133613238345,0.35,0.35,0.1,0.44984326689694454,0.1,0.44984326689694454,0.44984326689694454,0.35,0.1,0.1,0.1,0.49417133613238345,0.35
23,0.1,0.35,0.1,0.44984326689694454,0.49417133613238345,0.1,0.35,0.49417133613238345,0.35,0.1,0.35,0.35,0.44984326689694454,0.1,0.44984326689694454,0.1,0.1,0.1,0.1,0.1,0.49417133613238345,0.44984326689694454,0.1,0.1,0.35,0.35,0.35,0.1,0.35,0.1,0.49417133613238345,0.35,0.35,0.1,0.35,0.49417133613238345,0.49417133613238345,0.35,0.35,0.44984326689694454,0.44984326689694454,0.1,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.1,0.49417133613238345,0.35
24,0.1,0.35,0.1,0.44984326689694454,0.49417133613238345,0.1,0.35,0.49417133613238345,0.35,0.1,0.35,0.35,0.44984326689694454,0.1,0.44984326689694454,0.1,0.1,0.1,0.1,0.1,0.49417133613238345,0.44984326689694454,0.1,0.1,0.35,0.35,0.35,0.1,0.35,0.1,0.49417133613238345,0.35,0.35,0.1,0.35,0.49417133613238345,0.49417133613238345,0.35,0.35,0.44984326689694454,0.44984326689694454,0.1,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.1,0.49417133613238345,0.35
25,0.1,0.35,0.1,0.44984326689694454,0.49417133613238345,0.1,0.35,0.49417133613238345,0.35,0.1,0.35,0.35,0.44984326689694454,0.1,0.44984326689694454,0.1,0.1,0.1,0.1,0.1,0.49417133613238345,0.44984326689694454,0.1,0.1,0.35,0.35,0.35,0.1,0.1,0.1,0.44984326689694454,0.35,0.35,0.1,0.35,0.49417133613238345,0.49417133613238345,0.35,0.35,0.44984326689694454,0.44984326689694454,0.1,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.1,0.49417133613238345,0.35
26,0.49417133613238345,0.35,0.44984326689694454,0.44984326689694454,0.49417133613238345,0.1,0.35,0.49417133613238345,0.35,0.1,0.35,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.1,0.1,0.49417133613238345,0.44984326689694454,0.1,0.1,0.1,0.35,0.35,0.1,0.1,0.1,0.44984326689694454,0.35,0.35,0.1,0.35,0.49417133613238345,0.49417133613238345,0.35,0.35,0.44984326689694454,0.44984326689694454,0.1,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.1,0.49417133613238345,0.35
27,0.49417133613238345,0.35,0.44984326689694454,0.44984326689694454,0.49417133613238345,0.1,0.35,0.49417133613238345,0.35,0.1,0.35,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.1,0.1,0.49417133613238345,0.44984326689694454,0.1,0.1,0.1,0.35,0.35,0.1,0.1,0.1,0.44984326689694454,0.35,0.35,0.1,0.35,0.49417133613238345,0.49417133613238345,0.35,0.35,0.44984326689694454,0.44984326689694454,0.1,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.44984326689694454,0.49417133613238345,0.35
28,0.49417133613238345,0.35,0.44984326689694454,0.44984326689694454,0.49417133613238345,0.1,0.35,0.49417133613238345,0.35,0.1,0.1,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.1,0.1,0.49417133613238345,0.44984326689694454,0.1,0.1,0.1,0.35,0.35,0.1,0.1,0.1,0.44984326689694454,0.35,0.35,0.1,0.35,0.49417133613238345,0.49417133613238345,0.35,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.44984326689694454,0.49417133613238345,0.35
29,0.49417133613238345,0.35,0.44984326689694454,0.44984326689694454,0.49417133613238345,0.1,0.35,0.49417133613238345,0.35,0.1,0.1,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.1,0.1,0.49417133613238345,0.44984326689694454,0.1,0.1,0.1,0.35,0.35,0.1,0.1,0.1,0.44984326689694454,0.1,0.35,0.1,0.35,0.49417133613238345,0.49417133613238345,0.35,0.1,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.44984326689694454,0.49417133613238345,0.35
30,0.49417133613238345,0.35,0.44984326689694454,0.44984326689694454,0.49417133613238345,0.1,0.1,0.49417133613238345,0.35,0.1,0.1,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.1,0.49417133613238345,0.44984326689694454,0.1,0.1,0.1,0.35,0.35,0.1,0.1,0.1,0.49417133613238345,0.1,0.35,0.44984326689694454,0.35,0.49417133613238345,0.49417133613238345,0.35,0.1,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.44984326689694454,0.49417133613238345,0.35
31,0.49417133613238345,0.35,0.44984326689694454,0.44984326689694454,0.49417133613238345,0.1,0.1,0.49417133613238345,0.35,0.1,0.1,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.1,0.49417133613238345,0.44984326689694454,0.1,0.1,0.1,0.35,0.35,0.1,0.1,0.1,0.49417133613238345,0.1,0.35,0.44984326689694454,0.35,0.49417133613238345,0.49417133613238345,0.35,0.1,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.44984326689694454,0.49417133613238345,0.35
32,0.49417133613238345,0.35,0.44984326689694454,0.44984326689694454,0.49417133613238345,0.1,0.1,0.49417133613238345,0.35,0.1,0.1,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.1,0.49417133613238345,0.44984326689694454,0.1,0.1,0.1,0.35,0.35,0.1,0.1,0.1,0.49417133613238345,0.1,0.35,0.44984326689694454,0.35,0.49417133613238345,0.49417133613238345,0.35,0.1,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.44984326689694454,0.49417133613238345,0.35
33,0.44984326689694454,0.35,0.44984326689694454,0.44984326689694454,0.49417133613238345,0.1,0.1,0.49417133613238345,0.35,0.1,0.1,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.1,0.49417133613238345,0.44984326689694454,0.1,0.1,0.44984326689694454,0.35,0.35,0.1,0.44984326689694454,0.1,0.49417133613238345,0.1,0.35,0.44984326689694454,0.35,0.49417133613238345,0.49417133613238345,0.35,0.1,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.44984326689694454,0.49417133613238345,0.35
34,0.44984326689694454,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.49417133613238345,0.35,0.1,0.1,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.1,0.49417133613238345,0.44984326689694454,0.1,0.1,0.44984326689694454,0.35,0.35,0.1,0.44984326689694454,0.1,0.49417133613238345,0.1,0.35,0.44984326689694454,0.35,0.49417133613238345,0.49417133613238345,0.35,0.1,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.44984326689694454,0.49417133613238345,0.35
35,0.44984326689694454,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.49417133613238345,0.35,0.1,0.1,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.1,0.49417133613238345,0.44984326689694454,0.1,0.1,0.44984326689694454,0.35,0.35,0.1,0.44984326689694454,0.1,0.49417133613238345,0.1,0.35,0.44984326689694454,0.35,0.49417133613238345,0.49417133613238345,0.35,0.1,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.44984326689694454,0.49417133613238345,0.35
36,0.44984326689694454,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.49417133613238345,0.35,0.1,0.44984326689694454,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.1,0.49417133613238345,0.44984326689694454,0.1,0.1,0.44984326689694454,0.35,0.35,0.1,0.44984326689694454,0.1,0.49417133613238345,0.1,0.35,0.44984326689694454,0.35,0.49417133613238345,0.49417133613238345,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.44984326689694454,0.49417133613238345,0.35
37,0.44984326689694454,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.49417133613238345,0.35,0.1,0.44984326689694454,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.1,0.49417133613238345,0.44984326689694454,0.1,0.1,0.44984326689694454,0.35,0.35,0.1,0.44984326689694454,0.1,0.49417133613238345,0.1,0.35,0.44984326689694454,0.35,0.49417133613238345,0.49417133613238345,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.44984326689694454,0.49417133613238345,0.35
38,0.44984326689694454,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.49417133613238345,0.35,0.1,0.44984326689694454,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.1,0.49417133613238345,0.44984326689694454,0.1,0.1,0.44984326689694454,0.1,0.35,0.1,0.49417133613238345,0.1,0.49417133613238345,0.1,0.35,0.44984326689694454,0.35,0.49417133613238345,0.49417133613238345,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.44984326689694454,0.49417133613238345,0.35
39,0.44984326689694454,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.49417133613238345,0.35,0.1,0.44984326689694454,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.1,0.49417133613238345,0.44984326689694454,0.1,0.1,0.44984326689694454,0.1,0.35,0.1,0.49417133613238345,0.1,0.49417133613238345,0.1,0.35,0.44984326689694454,0.35,0.49417133613238345,0.49417133613238345,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.44984326689694454,0.49417133613238345,0.35
40,0.44984326689694454,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.49417133613238345,0.35,0.1,0.44984326689694454,0.1,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.1,0.49417133613238345,0.44984326689694454,0.1,0.1,0.44984326689694454,0.1,0.35,0.1,0.49417133613238345,0.1,0.49417133613238345,0.1,0.35,0.44984326689694454,0.35,0.49417133613238345,0.49417133613238345,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.44984326689694454,0.49417133613238345,0.35
41,0.44984326689694454,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.44984326689694454,0.49417133613238345,0.35,0.1,0.49417133613238345,0.1,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.1,0.49417133613238345,0.44984326689694454,0.1,0.1,0.44984326689694454,0.1,0.35,0.1,0.49417133613238345,0.1,0.49417133613238345,0.1,0.35,0.44984326689694454,0.35,0.49417133613238345,0.49417133613238345,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.44984326689694454,0.49417133613238345,0.35
42,0.44984326689694454,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.44984326689694454,0.49417133613238345,0.35,0.1,0.49417133613238345,0.1,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.1,0.49417133613238345,0.44984326689694454,0.1,0.1,0.44984326689694454,0.1,0.35,0.1,0.49417133613238345,0.1,0.49417133613238345,0.1,0.35,0.44984326689694454,0.35,0.49417133613238345,0.49417133613238345,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.44984326689694454,0.49417133613238345,0.35
43,0.44984326689694454,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.44984326689694454,0.49417133613238345,0.35,0.1,0.49417133613238345,0.1,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.1,0.49417133613238345,0.44984326689694454,0.1,0.1,0.44984326689694454,0.1,0.35,0.1,0.49417133613238345,0.1,0.49417133613238345,0.1,0.35,0.44984326689694454,0.35,0.49417133613238345,0.49417133613238345,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.44984326689694454,0.49417133613238345,0.35
44,0.44984326689694454,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.44984326689694454,0.49417133613238345,0.35,0.1,0.49417133613238345,0.1,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.1,0.49417133613238345,0.44984326689694454,0.1,0.1,0.44984326689694454,0.1,0.35,0.1,0.49417133613238345,0.1,0.49417133613238345,0.1,0.35,0.44984326689694454,0.35,0.49417133613238345,0.49417133613238345,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.44984326689694454,0.49417133613238345,0.35
45,0.44984326689694454,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.44984326689694454,0.49417133613238345,0.35,0.1,0.49417133613238345,0.1,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.1,0.49417133613238345,0.44984326689694454,0.1,0.1,0.44984326689694454,0.1,0.35,0.1,0.49417133613238345,0.1,0.49417133613238345,0.1,0.35,0.44984326689694454,0.35,0.49417133613238345,0.49417133613238345,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.44984326689694454,0.49417133613238345,0.35
46,0.44984326689694454,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.44984326689694454,0.49417133613238345,0.35,0.1,0.49417133613238345,0.1,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.1,0.49417133613238345,0.44984326689694454,0.1,0.1,0.44984326689694454,0.1,0.35,0.1,0.49417133613238345,0.1,0.49417133613238345,0.1,0.35,0.44984326689694454,0.35,0.49417133613238345,0.49417133613238345,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.44984326689694454,0.49417133613238345,0.35
47,0.44984326689694454,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.44984326689694454,0.49417133613238345,0.35,0.1,0.44984326689694454,0.1,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.1,0.49417133613238345,0.44984326689694454,0.1,0.44984326689694454,0.44984326689694454,0.1,0.35,0.1,0.49417133613238345,0.1,0.49417133613238345,0.1,0.35,0.44984326689694454,0.35,0.49417133613238345,0.49417133613238345,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.44984326689694454,0.49417133613238345,0.35
48,0.44984326689694454,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.44984326689694454,0.49417133613238345,0.35,0.1,0.44984326689694454,0.1,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.1,0.49417133613238345,0.44984326689694454,0.1,0.44984326689694454,0.44984326689694454,0.1,0.35,0.1,0.49417133613238345,0.1,0.49417133613238345,0.1,0.35,0.44984326689694454,0.35,0.49417133613238345,0.49417133613238345,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.44984326689694454,0.49417133613238345,0.35
49,0.44984326689694454,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.44984326689694454,0.49417133613238345,0.35,0.1,0.44984326689694454,0.1,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.1,0.49417133613238345,0.44984326689694454,0.1,0.44984326689694454,0.44984326689694454,0.1,0.35,0.1,0.49417133613238345,0.1,0.49417133613238345,0.1,0.35,0.44984326689694454,0.35,0.49417133613238345,0.49417133613238345,0.35,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.44984326689694454,0.1,0.1,0.1,0.44984326689694454,0.49417133613238345,0.35
