,CB_0,CB_1,CB_2,CB_3,CB_4,CB_5,CB_6,CB_7,CB_8,CB_9,CB_10,CB_11,CB_12,CB_13,CB_14,CB_15,CB_16,CB_17,CB_18,CB_19,CB_20,CB_21,CB_22,CB_23,CB_24,CB_25,CB_26,CB_27,CB_28,CB_29,CB_30,CB_31,CB_32,CB_33,CB_34,CB_35,CB_36,CB_37,CB_38,CB_39,CB_40,CB_41,CB_42,CB_43,CB_44,CB_45,CB_46,CB_47,CB_48,CB_49,TMSE_0,TMSE_1,TMSE_2,TMSE_3,TMSE_4,TMSE_5,TMSE_6,TMSE_7,TMSE_8,TMSE_9,TMSE_10,TMSE_11,TMSE_12,TMSE_13,TMSE_14,TMSE_15,TMSE_16,TMSE_17,TMSE_18,TMSE_19,TMSE_20,TMSE_21,TMSE_22,TMSE_23,TMSE_24,TMSE_25,TMSE_26,TMSE_27,TMSE_28,TMSE_29,TMSE_30,TMSE_31,TMSE_32,TMSE_33,TMSE_34,TMSE_35,TMSE_36,TMSE_37,TMSE_38,TMSE_39,TMSE_40,TMSE_41,TMSE_42,TMSE_43,TMSE_44,TMSE_45,TMSE_46,TMSE_47,TMSE_48,TMSE_49,mean_CB,mean_TMSE
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.06859191157567,1.0041596660749899,0.9498790983983034,0.8575391818432272,1.1654637373349472,0.9637287572394052,0.8764466625877705,1.0729780523843033,0.9604463928193075,1.0075707240367786,1.1380833908946812,1.0476173016732981,1.0784233091727797,0.9002190180002981,0.9988329058117451,0.9714728676002045,0.9096367383510077,1.2630518528916832,1.1111248242457585,0.950765341483356,0.9801187809710434,1.038791211541421,0.9922868234677317,1.0744733587149269,0.9746242998402537,0.8562916586351497,0.9974076722518553,1.05979806391439,1.0019180626850501,0.9099898944253421,1.053576529147775,1.047730053623351,0.9987634035418903,0.951433723393526,0.7174659859027537,1.0341530027391308,1.0179756156254742,1.069604722577268,1.0746874384160279,0.9842222600242707,0.9965247771764635,0.967286357974786,0.8593408243148306,1.0147060383561348,1.1727227491269567,0.9941819675011898,0.8935477394211437,1.0453391764311843,0.9805177985803539,0.9275238143952843,1.0,0.9996607107827296
1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0683933690861276,0.7618527442595373,0.9462705543013579,0.7461149780876092,1.1820911493992785,0.8962568214014317,0.8099014898927817,1.0731424671681271,0.9604463804067259,0.9885576316469933,1.1380865887055354,1.0455292283765794,1.0784029047846235,0.8969752073318046,0.9676743656398894,0.8565960874645384,0.8184653348329644,1.2509281254536588,0.8932145244402594,0.8495527779611268,0.9494072011544293,1.02610489949798,0.9832400840070382,1.0686807316171756,0.9723119761257479,0.815785611295058,0.9794643325567338,1.0407465262211162,1.0024123434559142,0.8438267950625981,1.0488247750351447,1.0304447321021595,0.9686244546436719,0.9530452647334516,0.695201096034231,0.9719696879945354,1.0008456673305441,1.0503637795753564,1.0741986569143722,0.9694256877066487,0.9610300165904171,0.9672318740143419,0.8593408243148306,1.0040787538064095,1.1727227491269567,0.9941819675011898,0.762094218269985,1.0378245817342753,0.9688289704129454,0.7518321236148446,1.02,0.963050862261821
2,1,1,1,2,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1.0690406693569332,0.6006887656581054,0.942958138714755,0.8393081611772568,1.063955142638387,0.8468243897375453,0.7728871138471041,1.0734721331395267,0.960446370838367,0.9762325641777381,1.13808984793394,1.0452770268175806,1.0783851763273402,0.8950597573146747,0.9959677259206802,0.780297494714431,0.7626553397706379,1.2415444672505493,0.7443732518135849,0.7787447412333273,0.9871531558399032,1.0187596130646994,0.9940528055757841,1.065026907460888,0.9711261723034764,0.7941665764085916,0.9705114508397554,1.027839634935762,1.0032018143279073,0.7977994327872452,1.046030821176017,1.0215196299103995,0.946585229961909,0.9571091476910114,0.682091661545358,1.0165657094002096,0.9900663598462839,1.0406738690848447,1.0737772147530342,0.9594144671473616,0.9403061592989412,0.9671623137777456,0.8593408243148306,1.0094960120099123,1.1727227491269567,0.9941819675011898,0.9107854699006077,1.0327485571363142,0.9610539719548481,0.6590940106139649,1.2,0.9495314397615643
3,1,1,1,2,5,1,1,2,1,1,1,1,2,1,3,2,1,2,2,2,3,2,2,2,1,1,1,1,1,2,2,1,1,1,1,3,2,1,1,1,2,1,2,3,1,2,2,1,2,1,1.0728545048570413,0.5370487935473299,0.9387333097452791,0.8361844368630009,1.0634203062880823,0.7921849338332042,0.7491828234870753,1.0729498903217385,0.9604463599953703,0.9738965503257178,1.1380945273219398,1.0457008062345663,1.0784286241712588,0.8986033108273404,0.790863437383873,0.937771257419981,0.7545130429130517,1.2666590723617517,1.0954325839365884,0.9598137086033919,0.874909524206567,1.0279970509223098,0.9933203964622344,1.0757680453978766,0.97096822789991,0.7810613883046368,0.9657883791450882,1.0211717061820327,1.004725007300284,0.9145836709736404,1.0507993807642386,1.0157454476725771,0.9370923599172781,0.9671030323480128,0.6733440334123063,0.527155760272835,0.9999353438247196,1.035885940147488,1.0732846773662006,0.9601222511529673,0.9634139523555284,0.9670401986594431,0.8593408243148306,0.7192734930730782,1.1727227491269567,0.9941819675011898,0.9064988121518405,1.0334657174436648,0.9740186087924728,0.6143982518132386,1.6,0.9407579695868603
4,1,1,2,3,5,2,1,3,1,2,1,1,2,2,3,2,2,2,2,2,3,3,2,2,1,1,1,1,1,2,2,1,1,1,1,4,3,1,1,2,3,1,3,4,1,2,2,2,2,1,1.0923245210930117,0.6052431915917046,0.9407959305491452,0.5575372343869528,1.0627103815242425,0.9373455208651632,0.7319105876691987,1.074873254574174,0.9604463458035025,1.0036511442746336,1.1381029236626334,1.0466658022631545,1.0784286241712588,0.9011411257062761,0.6966913039795192,0.9207446502442554,0.8580618657448161,1.266461963330879,1.047616405371741,0.9503486499439296,0.8693685329860634,0.9506871751391622,0.9929084562346445,1.0751793054059424,0.9747931112316627,0.7737835593405572,0.9630479357889614,1.0278721506514201,1.0084093894673276,0.909343213340841,1.0340519326775623,1.0092875470260438,0.9494899022414793,0.9912659327590688,0.6683203688490481,0.4710724206739577,0.7893365355393498,1.033768532951515,1.0725330908117194,0.9694166679571624,0.7148092318564114,0.9668005003970371,0.8591539079699182,0.5889271096323845,1.1727227491269567,0.9941819675011898,0.9037722042185146,1.0400753851124886,0.9676693591959019,0.6231366129883505,1.9,0.9247257243164565
5,2,1,2,3,6,2,1,3,1,2,1,1,3,2,4,2,2,2,2,2,3,3,2,2,1,1,1,2,1,2,3,1,1,2,1,4,3,1,1,3,3,2,3,5,2,2,2,2,3,1,1.0651793808145753,0.6968065452548708,0.9186499139427284,0.5403311785608612,1.0367328693866675,0.8371046499297663,0.7096340324576424,1.0735365599623268,0.960446329269229,1.0024213158631345,1.138120063675335,1.0484202832217522,1.0786892186692318,0.8953326182453617,0.6957742997391659,0.9206254118003513,0.7774707656394004,1.2662818245461425,1.010574095528402,0.9432527871678639,0.8661623689626972,0.8900080561955005,0.9926995598057627,1.0746958872164698,0.9968978952883714,0.7665358059900244,0.961252345855009,1.0535268712013792,1.0183344546722586,0.9053623947491133,0.6647775465662307,1.003004144389384,0.9817978528979177,0.9420726002921659,0.6667476251166962,0.44037796396155654,0.6353908777655269,1.0326204974868352,1.071287079765567,0.8701075920612888,0.5478392106781242,0.9586538358278002,0.8590287576714805,0.5574686547858339,1.1727227491269567,0.9941819675011898,0.9017356650332431,1.0253715229604914,0.8808795893084017,0.6867789784258056,2.14,0.900674089904678
6,3,1,3,3,6,2,1,3,1,2,2,1,3,3,4,2,2,2,2,2,3,3,2,2,2,1,1,2,2,2,4,2,1,2,1,5,4,1,2,3,3,3,3,5,2,2,2,3,3,1,0.7543001917548671,0.6081940372428482,0.6120653572398413,0.5268949130637989,1.0107828581681142,0.7665679189948095,0.7330672906871213,1.0725322928536623,0.9604463132780672,1.0011245393905739,1.1380826188229136,1.0516960573816703,1.0786892186724222,0.8225513715028936,0.6952651986461916,0.9238382756929729,0.7384507402282284,1.2661404438431862,0.9796342368288947,0.9385597238639758,0.863642823329017,0.856204063112122,0.9927403764381482,1.0740071030167635,0.9804333247909004,0.7554417924460188,0.9600176837472751,1.0526848713686916,0.9963800480831996,0.90265619069824,0.5440951652158761,1.0478938228043289,1.0104931611544288,0.9332330380704101,0.6679762182969715,0.4268176260577709,0.510319173119618,1.0312217706145372,1.0734471029466537,0.8116047529601477,0.4906874675612903,0.5523947045368649,0.8589321052814429,0.544769944203949,1.1727227491269567,0.9941819675011898,0.9001764130920081,0.8664672637971939,0.8461380043946096,0.773877681612341,2.4,0.8634108401507201
7,5,1,4,3,7,2,2,3,1,2,2,1,3,4,4,3,2,2,2,2,3,3,2,2,3,1,1,2,3,2,5,2,1,3,1,6,4,1,2,3,3,4,3,6,2,2,2,3,3,1,0.679127693103604,0.5484464034073762,0.5143252324327273,0.5154044468196324,0.958903832875525,0.7394506721258688,0.7975816793785588,1.0721714987098903,0.9604463027338876,0.9998796693097486,1.1380826188229136,1.058288144289697,1.078689218675339,0.6550044372586149,0.6842718168824681,0.5749414705069408,0.7177884753316417,1.265866608309896,0.9531135820246132,0.9316222450293321,0.8613507219099542,0.8494378547417419,0.993249020208995,1.0732477612690368,0.9748776931544504,0.7629028308284174,0.9592590620409871,1.0519932872065798,0.9699575901728736,0.9003120355124608,0.5122001470115,1.0438618837749039,0.9793528794861921,0.8775155369751815,0.6706877079205864,0.4316067603086259,0.4673615477926632,1.0292956489440062,1.066785147899173,0.781010836653102,0.4801653647837681,0.21599415813077727,0.858845427424033,0.5306605362722498,1.1727227491269567,0.9941819675011898,0.8994523793398329,0.7506240365241327,0.8325716592908953,0.8181067997369712,2.68,0.8330599415994103
8,6,1,4,3,7,2,2,3,1,2,3,1,3,4,4,3,2,2,2,2,3,3,2,2,4,2,1,2,4,2,6,2,1,4,1,7,4,1,3,3,3,5,3,7,2,2,2,4,3,1,0.673031941224915,0.5525936038883257,0.4849016087680492,0.505581454430114,0.7257320533528409,0.7494614683348931,0.7572965807716647,1.0721919034709304,0.9604463059115252,0.9990992468587945,1.1389405547757894,1.0725243966273896,1.078689218675957,0.5112169657657188,0.6826447219253791,0.5700774118607598,0.7137060821769373,1.265650769805393,0.932423658560742,0.9262459820041775,0.8591800589445144,0.8489908028745452,0.9947308501912531,1.0731633843109698,0.9213760789130723,0.8531705315920146,0.9589258477068933,1.0510414062971984,0.8912377139790664,0.8972325083730596,0.495218005028072,1.0400159591581843,0.9466396730194339,0.7251914181381448,0.6727065185187119,0.42576557210892824,0.4621480364094965,1.0273357618961767,0.5242424235385642,0.7764960900713447,0.47644502079448203,0.1079119269978672,0.8587718672221634,0.5271466364105554,1.1727227491269567,0.9941819675011898,0.9007811509755709,0.5441795021046582,0.8323401121251437,0.7750168912924076,2.92,0.8001352478962188
9,7,1,4,3,7,2,3,3,1,2,4,2,3,4,5,3,2,2,2,2,3,3,2,2,5,2,1,2,5,2,7,2,1,4,1,8,4,1,4,3,3,5,3,8,2,2,2,4,3,1,0.6718534403371073,0.5846288767241314,0.47274734047924866,0.4984103955580319,0.6026056110182999,0.7778309435589817,0.29181335900252486,1.0714833741613579,0.9604463234728995,0.999176313926847,1.1399641955189634,1.0537665007054853,1.07868919152501,0.4679972119292639,0.6792636226848694,0.5675972537009599,0.7406205951040613,1.2656470532387554,0.9228960589334815,0.9240852952437453,0.8572311375820734,0.8450969130625325,0.9982733626528776,1.0731236189929152,0.8208207698234636,0.8476358156841518,0.95885687617047,1.0517435876164325,0.8487512156122008,0.8972718666605011,0.48669507364994297,1.0369672225871982,0.9411759087022638,0.5832525728079025,0.6732493077698937,0.41265128490859565,0.4514642986688406,1.0260598561641563,0.2399875681550545,0.7762394929319422,0.47083830727834103,0.10756057639208101,0.8587084862505978,0.5147260853672536,1.1727227491269567,0.9941819675011898,0.906927953362394,0.46595808196888894,0.8313117080428615,0.6900914557919333,3.14,0.7722219615621987
