,APE_0,APE_1,APE_2,APE_3,APE_4,APE_5,APE_6,APE_7,APE_8,APE_9,APE_10,APE_11,APE_12,APE_13,APE_14,APE_15,APE_16,APE_17,APE_18,APE_19,APE_20,APE_21,APE_22,APE_23,APE_24,APE_25,APE_26,APE_27,APE_28,APE_29,APE_30,APE_31,APE_32,APE_33,APE_34,APE_35,APE_36,APE_37,APE_38,APE_39,APE_40,APE_41,APE_42,APE_43,APE_44,APE_45,APE_46,APE_47,APE_48,APE_49
1105,0.07243732814877019,0.012303211997964865,0.7575364411479878,0.05130613684680764,0.3802648196680891,0.02080825376400484,0.6584570121316572,0.09676018049117198,0.9514078569675374,0.005145425489012737,0.005355242476013313,0.1515316709276043,0.10790239018115719,0.12558601958639903,0.28484109913919897,1.2593953990432556,0.4490636689332,0.30277783294236793,0.5075375985758647,0.10872641399800065,0.6494667262564878,0.07900497310255346,0.41572470950664897,1.4382566747806471,0.0570285489266085,0.16542116084811778,0.10604505712659046,0.28311488257989215,0.10770285343608198,0.3232934911136389,84.60621878247761,0.12889288290543938,0.28752315007805296,1.3778348326373349,0.03599176444933296,0.05966238764871578,0.13921915273061025,0.11285212626019508,0.019720000397460413,0.10365365646447149,0.24710091628329262,0.21442490890086408,0.09503954487755294,0.11554165744257544,0.07749120058708726,0.08878018077635838,0.5717687584457204,0.17437418802523114,0.027198903803501314,0.03337343814935985
1106,0.07802337839176209,0.006760475344027817,0.7972412365880898,0.10730989368538614,0.1237792774388392,0.03281340256077437,0.5583547285686273,0.19472784590311817,1.6920818067148033,0.0294019386570168,0.002420334005068905,0.1525742445721014,0.11893803562672772,0.11440533867255133,0.288558394104691,0.04299819757552547,0.2959061587251255,0.2804419200929793,0.5278721743090248,0.13853744531782633,0.6140847561974788,0.08401620636914373,0.14510946855709642,7.350471676449334,0.15814297780902023,0.16461209642245314,0.10289872985101353,0.22659327959804998,0.11305186020606352,0.24175264255245807,2.045731512593615,1.594954079321508,0.28366663573501855,1.206410964374041,0.09745037353478504,0.05611652071056839,0.1291487236011812,0.11731996417079867,0.014655098892545777,0.09821964665194383,0.24178013204587354,0.17261691618974415,0.09986701815460626,0.05898729447423602,0.0823221250968893,0.08719069310038931,0.7948269895767104,0.14716050425743427,0.03158663765924496,0.03819713135102872
1107,0.08014615906842235,0.0018385955832663997,0.8934135379315092,0.13374551770157328,0.2164827307942666,0.03723577755747096,0.5552057391984864,0.23772237506594085,1.066441265365772,0.021611311652825788,0.008332962665861218,0.15721117861684922,0.12314051282129328,0.10593206485624229,0.25155318627389706,0.3081297024645903,0.1118960740952764,0.4035074641914382,0.5086233600020819,0.15318769107589114,0.5844408803748256,0.08673840831962483,0.7954346805772621,2.48064006963711,0.0382861658461151,0.15124514651722806,0.11494541986416945,0.0437963406889733,0.11282210916808669,0.53413155342212,1.2406033951185185,0.1297265981881937,0.25862621368981054,1.079490863855625,0.20712285479901166,0.05167337677076119,0.12577896177404344,0.11884065414231366,0.0102760376296669,0.12037536833328802,0.24515694884078235,0.14900114238842196,0.10233656371710893,0.010442647701593142,0.0883430736464055,0.08900785081564588,1.576464122441013,0.09636642386499511,0.03774835934969053,0.04201889673129623
1108,0.08430581031561188,0.003369017546074712,1.0457081064809963,0.1756932744868132,0.049779816917510634,0.04360081319006577,0.516548785443967,0.2866936702039107,1.073587403832047,0.012755577257309764,0.010021815500133417,0.1603933729293845,0.12997127819597568,0.12001988883738132,0.22295057333155682,0.29437017780717817,0.053568833860583726,2.033921357495349,0.46684299192942674,0.15747322828301483,0.5591272983794612,0.09246794016964589,0.5655255551316124,6.101516532527935,0.2864659711409442,0.1484039386482384,0.1110976680514118,0.08312865262727563,0.11771301553308311,0.3484075109876586,0.850922606573179,0.33332600130655393,0.2552907248135458,0.9747914611933187,0.09974255743857133,0.04931304547752246,0.10661518012340118,0.124258096822625,0.006122950931968868,0.13263282863418444,0.20703488244331159,0.15058720308350013,0.10240241346953423,0.028123858317224026,0.08826701411979347,0.10107656578580344,2.6783195388291614,0.11184939325703519,0.048983625226432514,0.04532054708321258
1109,0.08670048385405213,0.007944075390172427,1.0610835432199974,0.2898489318061504,0.035660416537942385,0.051675036500296576,0.46468882263557587,0.04468176608220759,1.2619229545720345,0.01839943449307057,0.011374152092785719,0.16057639811325303,0.12966043055032733,0.10601022805728723,0.21772947705054083,0.2403443411775555,0.12468537098018569,1.081951944934098,0.4598066223015368,0.16157591814364175,0.5367776180569837,0.09723535485357229,0.10535685042449741,2.6812268835851003,0.15191986475358438,0.12780316111390788,0.12335950740797695,0.1154907478154124,0.09454982045045561,0.7790729196294787,0.4748960386475042,0.050870045342655545,0.24458533243884134,0.8895571541194408,0.02376485829265496,0.04602640250307535,0.09337176114124178,0.12844545934525411,0.0023872576376021324,0.13759300464831778,0.1822704375993617,0.17757520759789702,0.10414048700348001,0.0071286184235386215,0.09410713785722619,0.10953542271642276,3.1049772622818956,0.23761703675763524,0.050892547361899514,0.048931887193600934
1110,0.08937055113301827,0.01227834247113727,1.1468648279326585,0.5909265166078739,0.2569208253484192,0.0443201967651096,0.5263792353030134,0.093777860584775,1.4440846871412496,0.22052742593545352,0.016932841797813788,0.1625679292546781,0.1271270531179928,0.11262838633254837,0.18576582702119204,0.2095739136433595,0.27902662572346887,0.7443844207429143,0.42859920287807535,0.1570832669971676,0.5140755992095416,0.10146827701784818,0.3722270963095336,2.100220379273493,0.0275796447098482,0.10817317793726307,0.11261065874081816,0.2408295768690293,0.09477302498220873,0.7486847966203055,0.6909068951954597,3.904323702387472,0.23377494408670466,0.8182525403986497,0.007460796706814459,0.041946321542671194,0.08865252022452558,0.13196965312178727,0.00171043658768623,0.12569744852872902,0.17902138778079962,0.18539572439589652,0.10369348394397875,0.03629069787992843,0.09477284713396436,0.11627349417143386,4.062450892373138,0.14267177184096563,0.053585551935239124,0.05619036862216855
1111,0.09241399588409069,0.01571702202728332,1.3008208845904599,1.1671082674903095,0.3423449547350856,0.04854318565419156,0.6558516386171654,0.063373080027035,0.8146172414264432,0.29438308019865445,0.025150707646412453,0.15982582973319936,0.12218605214742786,0.10285845018185197,0.13952847560789983,0.21662493955317977,0.3418919962637746,0.6763180167527151,0.43952597802380877,0.1789352359871727,0.4918534945256462,0.1061077860121076,1.000262403587535,1.5096341370163027,0.05133945107566681,0.10551870649737113,0.13151894408893858,0.0465999495833413,0.09665389270735827,0.2356535375777179,0.18128067544795826,1.648167694377427,0.21686621027263156,0.7516175244834001,0.07331302966990803,0.038022505314747476,0.09942091645188207,0.13604123802689497,0.007350310700126556,0.1390346553649916,0.2273079432703195,0.19500424365409674,0.10476670062142819,0.03816429201258471,0.09682997237925146,0.12954098636684128,15.503767977796588,0.13681829703549714,0.05528846979452373,0.06249611549068649
1112,0.09617720528875437,0.02016496331442438,1.4264940858207453,0.5110407707347886,0.19460417606986946,0.05903384974826041,0.5156168678384085,0.011096360195433641,1.480321901742376,0.3363560064780405,0.030369502125191766,0.1591189890498742,0.1226048439827348,0.09265142662109577,0.13775035525609763,0.41071201785492406,0.04311263933837785,0.8073979333807463,0.42139518194891634,0.21500878503041715,0.4752676139704672,0.10940757214512875,0.6308466339595467,1.2638319678856411,0.12691379909901257,0.10130100266922538,0.12358584470300134,0.10912530694837295,0.08265487397923135,0.11423792723896865,1.791480627948443,20.374465440750154,0.2040280064787189,0.6981407821200677,0.14226436277771853,0.032684950163289136,0.08776627799147117,0.13844025820674946,0.012025364660300332,0.15248041590831332,0.1743128823699552,0.21478671897114254,0.10568960712275507,0.03663570434331819,0.09794332519219015,0.1366041630303239,2.103919075001314,0.022077786280846765,0.05699939942402648,0.06640353867575056
1113,0.09845040525141135,0.02425712881762562,1.676615998519159,0.5339054240331628,0.19328081461822325,0.06452316635521285,0.4941897392956764,0.12304492741954398,2.916393114802852,0.4464023477258311,0.03550342449715544,0.16160407325645482,0.1285579073708621,0.09318131044127603,0.1336026554586683,0.3744650967743706,0.3796860508816482,0.6164455531042887,0.38029620998686436,0.24385694302448954,0.45599719418806867,0.11262477436268781,0.48187614864636225,1.1079346962438474,0.012239995202622986,0.10411065860124048,0.12455575438282412,0.0009748115070641971,0.0856265986449574,0.4508930459886467,0.4836629159415033,1.741064756424519,0.18085432599263807,0.6580886023329974,0.047866423057186955,0.02780074415027332,0.08743942466512189,0.14078152584970763,0.01559785771401294,0.15629614627158703,0.13841358635969433,0.18303625578778723,0.10534972321299466,0.03179706241855277,0.09971475064915376,0.147038528023755,1.1943197333961395,0.08758353985604814,0.06062878284301623,0.07230570462712747
1114,0.09997639691177719,0.029438305882814767,1.8635909529100807,1.633817084389478,0.10440117127096574,0.06554734247077852,0.21779368181241446,0.04701586867658491,32.047894415500174,0.5189368594015155,0.042865858359186666,0.15933781913828218,0.13126485496102946,0.09755948885878538,0.09327673281610527,0.41840857509009793,0.4066881224615045,0.3612429934862235,0.33412595464274175,0.28641838315085627,0.44220580351861416,0.11405971844928334,0.444174235689593,0.9988696993700902,0.0767714066000893,0.09772538905378014,0.11413466070124922,0.04594544943259837,0.08756193197567566,0.6393031908250224,1.3090965214470054,17.498303562904216,0.18324595826077206,0.5991761914591207,0.1075214751219602,0.023618666583602385,0.028471519778383258,0.14091492897291213,0.02136206629819038,0.1600289477977147,0.13363949934006114,0.18270412976396105,0.10717679362113462,0.016553186735107518,0.09832555459862674,0.142103121473182,1.8538692878800431,0.03834899522434057,0.0627653470720541,0.07147270089749123
1115,0.10337206489881201,0.0344077208776067,2.215518708906587,1.610925861962002,0.075211490157302,0.06345289429753434,0.2674812801820115,0.0704908636627864,8.224448018557075,0.49952513014822636,0.046189198469691765,0.1599466620210216,0.12626381205443984,0.09827871839582707,0.07309797176428105,0.4719253213454,0.4244929016376086,0.3889585817244943,0.2805543794806089,0.31676980556132234,0.4234256350186186,0.11529414035213664,0.2546737541727915,0.9064027998413894,0.013206428349011578,0.10043032252163032,0.12414075408137938,0.07469495699425972,0.09491112043473351,0.4086425803851575,0.20670065167344293,0.5579675828115558,0.1635684489629438,0.5471180580946878,0.10996300245197888,0.018898376124473662,0.10901374991257584,0.14085914765716903,0.025655126902116476,0.11973947859851304,0.07881156067599994,0.1913806698217036,0.1109500306407412,0.024527478010044138,0.1014546090947406,0.1567418516400012,0.1428287060032222,0.1132140126460031,0.06640013555107713,0.07360091455038836
1116,0.10458900201978052,0.03903435422304589,2.5981748676984293,2.0994242264786664,0.36669489759347945,0.07570858064900136,0.11288791884814584,0.04551284484666328,3.426868625058339,0.6417052314669769,0.04996682579083275,0.15843382660365168,0.12709478323568565,0.11671608164435004,0.040100799120878224,0.49245127072091127,0.12292242430495408,0.585512139843517,0.23721387989012363,0.3192009922946305,0.4098282587425236,0.11636916569221382,0.44455018727245005,0.7826066712018355,0.04168084602820185,0.0886371695173867,0.11840704268946455,0.14594994436765457,0.09977451819937974,0.37852659962116375,2.317007884286638,1.6077407285286467,0.1316059571216265,0.517525752554617,0.04657736077768872,0.01428120881374889,0.03212149470484753,0.14066838066509496,0.028434643102950574,0.12845745850482373,0.09993766905057051,0.1716971942413602,0.1083677765673775,0.017873497849919203,0.10286944191820185,0.16481114715142506,0.3228263554643922,0.12836978292721168,0.07165960065736397,0.0723270775513387
1117,0.10712470403464536,0.042883461507446326,3.1206395553525605,0.06223922507188168,0.3314411702179243,0.07861178696605244,0.029142843935822473,0.027056429912333757,3.0290855525370777,0.45494297556620916,0.05370951710660907,0.15523514444185654,0.12540070563306646,0.09960832503605464,0.01774522382524655,0.4980915570450454,0.6481771093902846,0.82003761297409,0.17450871391788114,0.3638361253036773,0.39274056211048064,0.11732196854531074,0.35135701964676996,0.7295609704765661,0.15005018009652255,0.08636685935964407,0.1300730618260423,0.026248502641849476,0.09511394937417031,0.4193018970861416,1.8347763515709645,2.60572856867533,0.10183337843375238,0.4778729115821506,0.04049773573797298,0.009643364553177847,0.08342194909596234,0.14039092355049274,0.033473912098782824,0.13293075589538597,0.11176726383264093,0.19703891995004305,0.11141448922723049,0.012612185651286337,0.1031799389256048,0.18140957696443452,0.4579815881031636,0.1848674416304694,0.07262245550723785,0.07655067197579271
1118,0.10927648269921662,0.046578160707159026,3.319158432638895,0.4951434264554339,0.10665146556907015,0.08146048342441106,0.7495824964253757,0.1574726560941947,2.3477634140312764,0.421258248493838,0.053559323220444814,0.15221639351616037,0.1283676488842738,0.09464259664275076,0.004963108994981436,0.4046741412114339,0.8051457148373814,0.8812322329993895,0.14752392300218806,0.37216129621178157,0.37773758317619777,0.11946574272997199,0.21138481253537716,0.7173319763654439,0.314362378308093,0.08094501126391263,0.1294137993098177,0.01944995279780119,0.0790861124841455,0.01231107995715606,0.909758760971707,0.19924962757890075,0.07890762160033442,0.4460146305811331,0.0428431930138356,0.0032595821075885184,0.015347262829578632,0.14283553355578227,0.03696593448324797,0.1290618002580375,0.11368033768893124,0.20182488595682155,0.11407951886957533,0.06875974451780033,0.11279696031538577,0.18342709515894134,0.138761138124872,0.29304846310113475,0.0738710908750877,0.0770557716366288
1119,0.10891695513383776,0.05027457173737971,4.598826215144652,0.30722867449200997,0.016649140281866284,0.08647935607325515,1.3191549962620186,0.15163450441677254,1.8602720893718863,0.3700970110614996,0.05897590054368623,0.15015243348926888,0.1291346523494284,0.11656545329335935,0.0058511099681769095,0.38433834299222075,0.7226244250920312,0.7592025596136004,0.14721053677157125,0.3993387781745406,0.36187701453447485,0.12064149346665999,0.36450799854925015,0.7314819781758071,0.1242282847495967,0.07753702736455174,0.13581602060890993,0.1666237415344914,0.07785312750723239,0.28288276193625306,0.6707908837951583,1.3086379781214004,0.06603364981170294,0.4109538192924107,0.07785350949410261,0.0007977579881411604,0.08925671028345787,0.14390986931905886,0.0409921269347611,0.13407991107537598,0.2463421751690491,0.20809703567868085,0.11348635919648199,0.08547588038456629,0.11019559020693577,0.16143112306025204,0.4460062787381432,0.31442666667870045,0.07584447394812865,0.07671039951771919
