,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
41,0.35,0.35,0.35,0.35,0.13257113655901093,0.35,0.13257113655901093,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.13257113655901093,0.13257113655901093,0.35,0.35,0.35,0.35,0.14563484775012436,0.35,0.1,0.35,0.35,0.1,0.35,0.13257113655901093,0.1,0.14563484775012436,0.35,0.35,0.35,0.35,0.13257113655901093,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
42,0.35,0.35,0.35,0.35,0.13257113655901093,0.35,0.13257113655901093,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.13257113655901093,0.13257113655901093,0.35,0.35,0.35,0.35,0.14563484775012436,0.35,0.1,0.35,0.35,0.1,0.35,0.13257113655901093,0.1,0.14563484775012436,0.35,0.35,0.35,0.35,0.13257113655901093,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
43,0.35,0.35,0.35,0.35,0.13257113655901093,0.35,0.13257113655901093,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.13257113655901093,0.13257113655901093,0.35,0.35,0.35,0.35,0.14563484775012436,0.35,0.1,0.35,0.35,0.1,0.35,0.14563484775012436,0.1,0.14563484775012436,0.35,0.35,0.35,0.35,0.13257113655901093,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
44,0.35,0.35,0.35,0.35,0.13257113655901093,0.35,0.13257113655901093,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.13257113655901093,0.13257113655901093,0.35,0.35,0.35,0.35,0.14563484775012436,0.35,0.1,0.35,0.35,0.1,0.35,0.14563484775012436,0.1,0.14563484775012436,0.35,0.35,0.35,0.35,0.13257113655901093,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
45,0.35,0.35,0.35,0.35,0.13257113655901093,0.35,0.13257113655901093,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.13257113655901093,0.13257113655901093,0.35,0.35,0.35,0.35,0.14563484775012436,0.35,0.1,0.35,0.35,0.1,0.35,0.14563484775012436,0.1,0.14563484775012436,0.35,0.35,0.35,0.35,0.13257113655901093,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
46,0.35,0.35,0.35,0.35,0.13257113655901093,0.35,0.13257113655901093,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.13257113655901093,0.13257113655901093,0.35,0.35,0.35,0.35,0.14563484775012436,0.35,0.1,0.35,0.35,0.1,0.35,0.14563484775012436,0.1,0.14563484775012436,0.35,0.35,0.35,0.35,0.13257113655901093,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
47,0.35,0.35,0.35,0.35,0.13257113655901093,0.35,0.13257113655901093,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.13257113655901093,0.14563484775012436,0.35,0.35,0.35,0.35,0.14563484775012436,0.35,0.1,0.35,0.35,0.1,0.35,0.14563484775012436,0.1,0.14563484775012436,0.35,0.35,0.35,0.35,0.13257113655901093,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
48,0.35,0.35,0.35,0.35,0.13257113655901093,0.35,0.13257113655901093,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.13257113655901093,0.14563484775012436,0.35,0.35,0.35,0.35,0.14563484775012436,0.35,0.1,0.35,0.35,0.1,0.35,0.14563484775012436,0.1,0.14563484775012436,0.35,0.35,0.35,0.35,0.13257113655901093,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
49,0.35,0.35,0.35,0.35,0.13257113655901093,0.35,0.13257113655901093,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.13257113655901093,0.14563484775012436,0.35,0.35,0.35,0.35,0.14563484775012436,0.35,0.1,0.35,0.35,0.1,0.35,0.14563484775012436,0.1,0.14563484775012436,0.35,0.35,0.35,0.35,0.13257113655901093,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
50,0.35,0.35,0.35,0.35,0.13257113655901093,0.35,0.13257113655901093,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.13257113655901093,0.14563484775012436,0.35,0.35,0.35,0.35,0.14563484775012436,0.35,0.1,0.35,0.35,0.1,0.35,0.14563484775012436,0.1,0.14563484775012436,0.35,0.35,0.35,0.35,0.13257113655901093,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
51,0.35,0.35,0.35,0.35,0.13257113655901093,0.35,0.13257113655901093,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.13257113655901093,0.14563484775012436,0.35,0.35,0.35,0.35,0.14563484775012436,0.35,0.1,0.35,0.35,0.1,0.35,0.14563484775012436,0.1,0.14563484775012436,0.35,0.35,0.35,0.35,0.13257113655901093,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
52,0.35,0.35,0.35,0.35,0.13257113655901093,0.35,0.13257113655901093,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.13257113655901093,0.14563484775012436,0.35,0.35,0.35,0.35,0.14563484775012436,0.35,0.14563484775012436,0.35,0.35,0.1,0.35,0.14563484775012436,0.1,0.14563484775012436,0.35,0.35,0.35,0.35,0.13257113655901093,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
53,0.35,0.35,0.35,0.35,0.13257113655901093,0.35,0.13257113655901093,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.13257113655901093,0.14563484775012436,0.35,0.35,0.35,0.35,0.14563484775012436,0.35,0.14563484775012436,0.35,0.35,0.1,0.35,0.14563484775012436,0.1,0.14563484775012436,0.35,0.35,0.35,0.35,0.13257113655901093,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
54,0.35,0.35,0.35,0.35,0.13257113655901093,0.35,0.13257113655901093,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.13257113655901093,0.14563484775012436,0.35,0.35,0.35,0.35,0.14563484775012436,0.35,0.14563484775012436,0.35,0.35,0.1,0.35,0.14563484775012436,0.1,0.14563484775012436,0.35,0.35,0.35,0.35,0.13257113655901093,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
55,0.35,0.35,0.35,0.35,0.13257113655901093,0.35,0.13257113655901093,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.13257113655901093,0.14563484775012436,0.35,0.35,0.35,0.35,0.14563484775012436,0.35,0.14563484775012436,0.35,0.35,0.1,0.35,0.14563484775012436,0.1,0.14563484775012436,0.35,0.35,0.35,0.35,0.13257113655901093,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
56,0.35,0.35,0.35,0.35,0.13257113655901093,0.35,0.13257113655901093,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.13257113655901093,0.14563484775012436,0.35,0.35,0.35,0.35,0.14563484775012436,0.35,0.14563484775012436,0.35,0.35,0.1,0.35,0.14563484775012436,0.1,0.14563484775012436,0.35,0.35,0.35,0.35,0.13257113655901093,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
57,0.35,0.35,0.35,0.35,0.13257113655901093,0.35,0.13257113655901093,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.13257113655901093,0.14563484775012436,0.35,0.35,0.35,0.35,0.14563484775012436,0.35,0.14563484775012436,0.35,0.35,0.1,0.35,0.14563484775012436,0.1,0.14563484775012436,0.35,0.35,0.35,0.35,0.13257113655901093,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
