,eta,epsilon,sigma_init,mu,K,TMSE,TMSE_std,CB_mean,CB_median,CB_mode,CB_std
287,0.1,0.35,0.6,0.2,4,0.23506647071061298,0.10375141465222047,41,41,23,18.5
288,0.1,0.35,0.6,0.2,6,0.23369049248591334,0.10281205889776042,41,41,23,18.5
289,0.1,0.35,0.6,0.2,8,0.23074253815847356,0.10015058482023266,41,41,23,18.5
290,0.1,0.35,0.6,0.3,1,0.23572638765205903,0.10600329039735537,41,41,23,18.5
291,0.1,0.35,0.6,0.3,2,0.2355610636989324,0.10595926231743749,41,41,23,18.5
292,0.1,0.35,0.6,0.3,4,0.23455371148254645,0.10535704796511335,41,41,23,18.5
293,0.1,0.35,0.6,0.3,6,0.23200460950955312,0.1038084632701651,41,41,23,18.5
294,0.1,0.35,0.6,0.3,8,0.22640441027123692,0.09903231516434059,41,41,23,18.5
295,0.1,0.35,0.6,0.4,1,0.2389166511582957,0.10885101997237308,41,41,23,18.5
296,0.1,0.35,0.6,0.4,2,0.23869981823275438,0.10879103555411039,41,41,23,18.5
297,0.1,0.35,0.6,0.4,4,0.237373016480514,0.1079905494982371,41,41,23,18.5
298,0.1,0.35,0.6,0.4,6,0.2339806165775944,0.10593417844652159,41,41,23,18.5
299,0.1,0.35,0.6,0.4,8,0.2262939221556038,0.09934006496006592,41,41,23,18.5
300,0.1,0.5,0.2,0.05,1,0.3249836705767062,0.046344110873761474,27,27,17,10.0
301,0.1,0.5,0.2,0.05,2,0.32506396027299744,0.04626443353637774,27,27,17,10.0
302,0.1,0.5,0.2,0.05,4,0.32535751171690075,0.046093215652627056,27,27,17,10.0
303,0.1,0.5,0.2,0.05,6,0.35061358043536145,0.028927360640697453,27,27,17,10.0
304,0.1,0.5,0.2,0.05,8,0.4071620777142128,0.006289427854694107,27,27,17,10.0
305,0.1,0.5,0.2,0.1,1,0.24954217820331537,0.0824949686158668,27,27,17,10.0
306,0.1,0.5,0.2,0.1,2,0.24952976799961685,0.08242970952804694,27,27,17,10.0
307,0.1,0.5,0.2,0.1,4,0.24820272514136243,0.08095016250647431,27,27,17,10.0
308,0.1,0.5,0.2,0.1,6,0.24445090707998568,0.06530741752595755,27,27,17,10.0
309,0.1,0.5,0.2,0.1,8,0.26661424635610204,0.05848299028195164,27,27,17,10.0
310,0.1,0.5,0.2,0.2,1,0.23737490840572212,0.10402217860619455,27,27,17,10.0
311,0.1,0.5,0.2,0.2,2,0.23739097888237903,0.10402290655188064,27,27,17,10.0
312,0.1,0.5,0.2,0.2,4,0.23643961052913864,0.10302831631456315,27,27,17,10.0
313,0.1,0.5,0.2,0.2,6,0.21616067739461103,0.07997007386184062,27,27,17,10.0
314,0.1,0.5,0.2,0.2,8,0.24938424360063266,0.09760652069430745,27,27,17,10.0
315,0.1,0.5,0.2,0.3,1,0.2447569783078082,0.11656893978807295,27,27,17,10.0
316,0.1,0.5,0.2,0.3,2,0.24469351211360318,0.11652336060393766,27,27,17,10.0
317,0.1,0.5,0.2,0.3,4,0.2507095554835394,0.12258636782348531,27,27,17,10.0
318,0.1,0.5,0.2,0.3,6,0.22500960842136836,0.09632233493773036,27,27,17,10.0
319,0.1,0.5,0.2,0.3,8,0.27238597024534306,0.12463510400403884,27,27,17,10.0
320,0.1,0.5,0.2,0.4,1,0.25734843040079863,0.1280627490604814,27,27,17,10.0
321,0.1,0.5,0.2,0.4,2,0.2571170554219696,0.12785672864358302,27,27,17,10.0
322,0.1,0.5,0.2,0.4,4,0.26730236578931116,0.1381349597824274,27,27,17,10.0
323,0.1,0.5,0.2,0.4,6,0.24671069538735413,0.11993827588423821,27,27,17,10.0
324,0.1,0.5,0.2,0.4,8,0.29323627352213694,0.15141796415346365,27,27,17,10.0
325,0.1,0.5,0.4,0.05,1,0.2770413877081185,0.09394036018728776,27,27,17,10.0
326,0.1,0.5,0.4,0.05,2,0.2775869868583509,0.09343150173748142,27,27,17,10.0
327,0.1,0.5,0.4,0.05,4,0.2805202907646418,0.09076313814284981,27,27,17,10.0
328,0.1,0.5,0.4,0.05,6,0.2881550019151232,0.08394585812514765,27,27,17,10.0
329,0.1,0.5,0.4,0.05,8,0.3044314890442561,0.07194161582845825,27,27,17,10.0
330,0.1,0.5,0.4,0.1,1,0.24572038568265342,0.09835591396926331,27,27,17,10.0
331,0.1,0.5,0.4,0.1,2,0.24582315780492603,0.09803058676262784,27,27,17,10.0
332,0.1,0.5,0.4,0.1,4,0.24610156347730944,0.09601297070350258,27,27,17,10.0
333,0.1,0.5,0.4,0.1,6,0.2440243914296536,0.087491145913696,27,27,17,10.0
334,0.1,0.5,0.4,0.1,8,0.24559814253975082,0.07485982013675169,27,27,17,10.0
335,0.1,0.5,0.4,0.2,1,0.24210028658771293,0.1075761765509935,27,27,17,10.0
336,0.1,0.5,0.4,0.2,2,0.24174232360368203,0.10752031941727357,27,27,17,10.0
337,0.1,0.5,0.4,0.2,4,0.23980881676475352,0.10637620604402438,27,27,17,10.0
338,0.1,0.5,0.4,0.2,6,0.23141981559847447,0.09776846890590389,27,27,17,10.0
339,0.1,0.5,0.4,0.2,8,0.21462455946745024,0.07741726123669622,27,27,17,10.0
340,0.1,0.5,0.4,0.3,1,0.2517299248131285,0.11703483822262019,27,27,17,10.0
341,0.1,0.5,0.4,0.3,2,0.2510986706631057,0.11720970171878307,27,27,17,10.0
342,0.1,0.5,0.4,0.3,4,0.24829961486189317,0.11706873950567408,27,27,17,10.0
343,0.1,0.5,0.4,0.3,6,0.2423979127729381,0.11285696650932203,27,27,17,10.0
344,0.1,0.5,0.4,0.3,8,0.2104208492161474,0.08050304917278293,27,27,17,10.0
345,0.1,0.5,0.4,0.4,1,0.2630931797854315,0.12575451844215332,27,27,17,10.0
346,0.1,0.5,0.4,0.4,2,0.2622685178575725,0.12612956859414623,27,27,17,10.0
347,0.1,0.5,0.4,0.4,4,0.2592799250793851,0.12744813541554204,27,27,17,10.0
348,0.1,0.5,0.4,0.4,6,0.2615057513831703,0.13136579806138912,27,27,17,10.0
349,0.1,0.5,0.4,0.4,8,0.21216736262159436,0.08380127682575,27,27,17,10.0
350,0.1,0.5,0.6,0.05,1,0.26340233117393663,0.10425427407236813,27,27,17,10.0
351,0.1,0.5,0.6,0.05,2,0.26370255133621334,0.10395010584335063,27,27,17,10.0
352,0.1,0.5,0.6,0.05,4,0.26589071587196184,0.10175355740172169,27,27,17,10.0
353,0.1,0.5,0.6,0.05,6,0.26964252104842806,0.09799361576637905,27,27,17,10.0
354,0.1,0.5,0.6,0.05,8,0.2749957885410771,0.09304390973158837,27,27,17,10.0
355,0.1,0.5,0.6,0.1,1,0.25054956542008805,0.10749556150854946,27,27,17,10.0
356,0.1,0.5,0.6,0.1,2,0.2505176211288752,0.10725104687436336,27,27,17,10.0
357,0.1,0.5,0.6,0.1,4,0.25080744350458894,0.10549559937851861,27,27,17,10.0
358,0.1,0.5,0.6,0.1,6,0.25035372192373506,0.10048006152043426,27,27,17,10.0
359,0.1,0.5,0.6,0.1,8,0.2526273840197585,0.09492581524567476,27,27,17,10.0
360,0.1,0.5,0.6,0.2,1,0.2513507648262222,0.11444429957037897,27,27,17,10.0
361,0.1,0.5,0.6,0.2,2,0.2508458822408454,0.11425022697335263,27,27,17,10.0
362,0.1,0.5,0.6,0.2,4,0.24830785758973783,0.11301328531304215,27,27,17,10.0
363,0.1,0.5,0.6,0.2,6,0.24047713334843082,0.10526256219111338,27,27,17,10.0
364,0.1,0.5,0.6,0.2,8,0.2353124474581133,0.09816795610487787,27,27,17,10.0
365,0.1,0.5,0.6,0.3,1,0.26023572524757327,0.12221605750703103,27,27,17,10.0
366,0.1,0.5,0.6,0.3,2,0.2594530305427029,0.12204535519452997,27,27,17,10.0
367,0.1,0.5,0.6,0.3,4,0.2551897191805187,0.12115066857347882,27,27,17,10.0
368,0.1,0.5,0.6,0.3,6,0.24256331992029484,0.11105893452018246,27,27,17,10.0
369,0.1,0.5,0.6,0.3,8,0.23126741957817265,0.10109672219211956,27,27,17,10.0
370,0.1,0.5,0.6,0.4,1,0.27048255844899416,0.12978483828007928,27,27,17,10.0
371,0.1,0.5,0.6,0.4,2,0.26951971730417196,0.12963622538163652,27,27,17,10.0
372,0.1,0.5,0.6,0.4,4,0.2640714504810144,0.12911738432480158,27,27,17,10.0
373,0.1,0.5,0.6,0.4,6,0.24833460263636115,0.11733378194127976,27,27,17,10.0
374,0.1,0.5,0.6,0.4,8,0.2316141572518291,0.10371899954273407,27,27,17,10.0
375,0.1,1.0,0.2,0.05,1,0.8944948329051209,0.006118550506082121,8,8,7,1.5
376,0.1,1.0,0.2,0.05,2,0.8944948871790163,0.006118562465876609,8,8,7,1.5
377,0.1,1.0,0.2,0.05,4,0.8945383763663334,0.0061491306060765805,8,8,7,1.5
378,0.1,1.0,0.2,0.05,6,0.8945639685080582,0.006125040917728863,8,8,7,1.5
379,0.1,1.0,0.2,0.05,8,0.8945793554668131,0.0061404260262807875,8,8,7,1.5
380,0.1,1.0,0.2,0.1,1,0.8944040375054234,0.00610247842043149,8,8,7,1.5
381,0.1,1.0,0.2,0.1,2,0.8944041467453578,0.006102502651801289,8,8,7,1.5
382,0.1,1.0,0.2,0.1,4,0.8944914017038194,0.006163820167432332,8,8,7,1.5
383,0.1,1.0,0.2,0.1,6,0.8945426288157481,0.006115604678185782,8,8,7,1.5
384,0.1,1.0,0.2,0.1,8,0.8945734046668505,0.0061463768262433605,8,8,7,1.5
385,0.1,1.0,0.2,0.2,1,0.8942214711669767,0.0060698869423940205,8,8,7,1.5
386,0.1,1.0,0.2,0.2,2,0.8942216924449824,0.006069936671919407,8,8,7,1.5
387,0.1,1.0,0.2,0.2,4,0.894397316853109,0.006193303064289557,8,8,7,1.5
388,0.1,1.0,0.2,0.2,6,0.8944999429852972,0.006096727054117901,8,8,7,1.5
389,0.1,1.0,0.2,0.2,8,0.8945615024204621,0.006158279072631889,8,8,7,1.5
390,0.1,1.0,0.2,0.3,1,0.8940375892874121,0.006036689145035412,8,8,7,1.5
391,0.1,1.0,0.2,0.3,2,0.8940379254617756,0.00603676567964756,8,8,7,1.5
392,0.1,1.0,0.2,0.3,4,0.8943030503086775,0.0062229253026280795,8,8,7,1.5
393,0.1,1.0,0.2,0.3,6,0.8944572485628814,0.006077842572317194,8,8,7,1.5
394,0.1,1.0,0.2,0.3,8,0.8945495993122388,0.006170182180855133,8,8,7,1.5
395,0.1,1.0,0.2,0.4,1,0.8938523738071769,0.0060028729242234125,8,8,7,1.5
396,0.1,1.0,0.2,0.4,2,0.8938528277980067,0.00600297761235008,8,8,7,1.5
397,0.1,1.0,0.2,0.4,4,0.8942086008726986,0.006252688060050193,8,8,7,1.5
398,0.1,1.0,0.2,0.4,6,0.8944145455514695,0.006058951235474508,8,8,7,1.5
399,0.1,1.0,0.2,0.4,8,0.8945376953423214,0.006182086150772481,8,8,7,1.5
400,0.1,1.0,0.4,0.05,1,0.35222431144548094,0.037354737609142624,8,8,7,1.5
401,0.1,1.0,0.4,0.05,2,0.35519751803274624,0.034784609585237075,8,8,7,1.5
402,0.1,1.0,0.4,0.05,4,0.40596143873724333,0.04123093573004835,8,8,7,1.5
403,0.1,1.0,0.4,0.05,6,0.4566383353145991,0.01601244064506349,8,8,7,1.5
404,0.1,1.0,0.4,0.05,8,0.4938412331670762,0.05292393202808318,8,8,7,1.5
405,0.1,1.0,0.4,0.1,1,0.3058174786996545,0.09866448497755873,8,8,7,1.5
406,0.1,1.0,0.4,0.1,2,0.3074549122444315,0.09464318508806303,8,8,7,1.5
407,0.1,1.0,0.4,0.1,4,0.3232371399314007,0.052644207178644015,8,8,7,1.5
408,0.1,1.0,0.4,0.1,6,0.41243440741587634,0.004236395230120926,8,8,7,1.5
409,0.1,1.0,0.4,0.1,8,0.4777991362518967,0.0689660289432627,8,8,7,1.5
410,0.1,1.0,0.4,0.2,1,0.3562864049868098,0.19547414107635014,8,8,7,1.5
411,0.1,1.0,0.4,0.2,2,0.353703705692337,0.19254056879137252,8,8,7,1.5
412,0.1,1.0,0.4,0.2,4,0.2686716931897308,0.09170756415613011,8,8,7,1.5
413,0.1,1.0,0.4,0.2,6,0.3510662515232018,0.004799358004970472,8,8,7,1.5
414,0.1,1.0,0.4,0.2,8,0.4472184869379664,0.09954667825719296,8,8,7,1.5
415,0.1,1.0,0.4,0.3,1,0.4182606331405766,0.25783551346306577,8,8,7,1.5
416,0.1,1.0,0.4,0.3,2,0.4147762051995382,0.2549937752059551,8,8,7,1.5
417,0.1,1.0,0.4,0.3,4,0.316483398185376,0.15574200264841317,8,8,7,1.5
418,0.1,1.0,0.4,0.3,6,0.3215756478616849,0.030908046049993337,8,8,7,1.5
419,0.1,1.0,0.4,0.3,8,0.4197786481136334,0.126986517081526,8,8,7,1.5
420,0.1,1.0,0.4,0.4,1,0.46831696833388003,0.3049448418808034,8,8,7,1.5
421,0.1,1.0,0.4,0.4,2,0.4664672450834585,0.30368656364910884,8,8,7,1.5
422,0.1,1.0,0.4,0.4,4,0.3711372777438892,0.21011965975036437,8,8,7,1.5
423,0.1,1.0,0.4,0.4,6,0.3172030796849079,0.07312807469644408,8,8,7,1.5
424,0.1,1.0,0.4,0.4,8,0.3967088769157115,0.1500562882794479,8,8,7,1.5
425,0.1,1.0,0.6,0.05,1,0.31175885323174274,0.1267083965742095,8,8,7,1.5
426,0.1,1.0,0.6,0.05,2,0.3119687756353283,0.12527897457607573,8,8,7,1.5
427,0.1,1.0,0.6,0.05,4,0.3019823191617874,0.10331280844748185,8,8,7,1.5
428,0.1,1.0,0.6,0.05,6,0.3157600578430642,0.09220402072446819,8,8,7,1.5
429,0.1,1.0,0.6,0.05,8,0.3266619395824833,0.10263375800868403,8,8,7,1.5
430,0.1,1.0,0.6,0.1,1,0.33368811325632786,0.16535157558691221,8,8,7,1.5
431,0.1,1.0,0.6,0.1,2,0.3328236657028598,0.16408447203097315,8,8,7,1.5
432,0.1,1.0,0.6,0.1,4,0.2967629521622588,0.122307495844608,8,8,7,1.5
433,0.1,1.0,0.6,0.1,6,0.3069500763287692,0.10497102579570859,8,8,7,1.5
434,0.1,1.0,0.6,0.1,8,0.3160002119536035,0.11329548563756382,8,8,7,1.5
435,0.1,1.0,0.6,0.2,1,0.386709852053806,0.2219115364438847,8,8,7,1.5
436,0.1,1.0,0.6,0.2,2,0.38542770158152395,0.2215566215369238,8,8,7,1.5
437,0.1,1.0,0.6,0.2,4,0.3212414947033863,0.15961841236293325,8,8,7,1.5
438,0.1,1.0,0.6,0.2,6,0.3227904014804545,0.14815159934360494,8,8,7,1.5
439,0.1,1.0,0.6,0.2,8,0.30233073040810576,0.12696496718306155,8,8,7,1.5
440,0.1,1.0,0.6,0.3,1,0.42642620784929364,0.25868782799697954,8,8,7,1.5
441,0.1,1.0,0.6,0.3,2,0.4254242389199035,0.2595121691412375,8,8,7,1.5
442,0.1,1.0,0.6,0.3,4,0.3458899988452866,0.18476370866478473,8,8,7,1.5
443,0.1,1.0,0.6,0.3,6,0.3599923616984508,0.1966467007932748,8,8,7,1.5
444,0.1,1.0,0.6,0.3,8,0.2964864122314163,0.132809285359751,8,8,7,1.5
445,0.1,1.0,0.6,0.4,1,0.45606031050886997,0.28382193719042736,8,8,7,1.5
446,0.1,1.0,0.6,0.4,2,0.45525856693987216,0.28580183277694665,8,8,7,1.5
447,0.1,1.0,0.6,0.4,4,0.360560247670991,0.1971346678370757,8,8,7,1.5
448,0.1,1.0,0.6,0.4,6,0.397141833841237,0.23438852220170717,8,8,7,1.5
449,0.1,1.0,0.6,0.4,8,0.29592859028852786,0.13336710730263945,8,8,7,1.5
450,0.2,0.35,0.2,0.05,1,0.25695955474054566,0.1567437402658302,41,41,23,18.5
451,0.2,0.35,0.2,0.05,2,0.2570233107192502,0.1565792844206361,41,41,23,18.5
452,0.2,0.35,0.2,0.05,4,0.25732911629369504,0.15562550351614843,41,41,23,18.5
453,0.2,0.35,0.2,0.05,6,0.2572118184867771,0.15282303879804782,41,41,23,18.5
454,0.2,0.35,0.2,0.05,8,0.2567020596404384,0.1483310993739919,41,41,23,18.5
455,0.2,0.35,0.2,0.1,1,0.28336316332922107,0.18186557151989638,41,41,23,18.5
456,0.2,0.35,0.2,0.1,2,0.283386399991281,0.1817416062708993,41,41,23,18.5
457,0.2,0.35,0.2,0.1,4,0.28379238178810806,0.18089578581417864,41,41,23,18.5
458,0.2,0.35,0.2,0.1,6,0.28384187354204204,0.178004598909196,41,41,23,18.5
459,0.2,0.35,0.2,0.1,8,0.32365902085795195,0.2152706893316093,41,41,23,18.5
460,0.2,0.35,0.2,0.2,1,0.33303823665526644,0.22203318643484948,41,41,23,18.5
461,0.2,0.35,0.2,0.2,2,0.3329036842811193,0.22209853228037182,41,41,23,18.5
462,0.2,0.35,0.2,0.2,4,0.33296459155466984,0.22228923750517837,41,41,23,18.5
463,0.2,0.35,0.2,0.2,6,0.34215728355734554,0.22921067168792741,41,41,23,18.5
464,0.2,0.35,0.2,0.2,8,0.5852273073100375,0.4700409097017285,41,41,23,18.5
465,0.2,0.35,0.2,0.3,1,0.37145051705820437,0.25089362007871224,41,41,23,18.5
466,0.2,0.35,0.2,0.3,2,0.37125439107539404,0.25109862159984403,41,41,23,18.5
467,0.2,0.35,0.2,0.3,4,0.3706182314888029,0.2519232604946865,41,41,23,18.5
468,0.2,0.35,0.2,0.3,6,0.40747449164131866,0.28918282395542766,41,41,23,18.5
469,0.2,0.35,0.2,0.3,8,0.8204217940062922,0.7004310909733927,41,41,23,18.5
470,0.2,0.35,0.2,0.4,1,0.4025992756582818,0.27289010614645254,41,41,23,18.5
471,0.2,0.35,0.2,0.4,2,0.40245154509863224,0.273144604532116,41,41,23,18.5
472,0.2,0.35,0.2,0.4,4,0.40196765401838047,0.2741673812688486,41,41,23,18.5
473,0.2,0.35,0.2,0.4,6,0.4831184987798947,0.3598627411792285,41,41,23,18.5
474,0.2,0.35,0.2,0.4,8,0.9767486613035841,0.8529637595520948,41,41,23,18.5
475,0.2,0.35,0.4,0.05,1,0.26620742755505356,0.1677305626813889,41,41,23,18.5
476,0.2,0.35,0.4,0.05,2,0.26607836821718944,0.16757795119509716,41,41,23,18.5
477,0.2,0.35,0.4,0.05,4,0.2651385860861383,0.16647584045302316,41,41,23,18.5
478,0.2,0.35,0.4,0.05,6,0.2629166890761611,0.1633469272115542,41,41,23,18.5
479,0.2,0.35,0.4,0.05,8,0.2571862913356397,0.15618671440425524,41,41,23,18.5
480,0.2,0.35,0.4,0.1,1,0.29064587561203686,0.18900222306091863,41,41,23,18.5
481,0.2,0.35,0.4,0.1,2,0.2903972227903015,0.18880582247513172,41,41,23,18.5
482,0.2,0.35,0.4,0.1,4,0.288810565700217,0.18724803768481502,41,41,23,18.5
483,0.2,0.35,0.4,0.1,6,0.28507341351069904,0.18271982472145287,41,41,23,18.5
484,0.2,0.35,0.4,0.1,8,0.27491695382450576,0.17108920940447517,41,41,23,18.5
485,0.2,0.35,0.4,0.2,1,0.338014056114604,0.22557858459085803,41,41,23,18.5
486,0.2,0.35,0.4,0.2,2,0.3376236711572255,0.2254170780691131,41,41,23,18.5
487,0.2,0.35,0.4,0.2,4,0.3355141092470639,0.2239193066533837,41,41,23,18.5
488,0.2,0.35,0.4,0.2,6,0.3310001503297864,0.2196088631685101,41,41,23,18.5
489,0.2,0.35,0.4,0.2,8,0.3208310785932323,0.20831041347787999,41,41,23,18.5
490,0.2,0.35,0.4,0.3,1,0.37533707345657547,0.25318639907662294,41,41,23,18.5
491,0.2,0.35,0.4,0.3,2,0.3748478604738189,0.25308238329081584,41,41,23,18.5
492,0.2,0.35,0.4,0.3,4,0.37247263603922925,0.25192026547096186,41,41,23,18.5
493,0.2,0.35,0.4,0.3,6,0.3679811750101716,0.24942190907953612,41,41,23,18.5
494,0.2,0.35,0.4,0.3,8,0.36476683064305393,0.24619452387667295,41,41,23,18.5
495,0.2,0.35,0.4,0.4,1,0.40583590760632526,0.2746821299036275,41,41,23,18.5
496,0.2,0.35,0.4,0.4,2,0.40528131224446934,0.2746164454457881,41,41,23,18.5
497,0.2,0.35,0.4,0.4,4,0.4028238330139302,0.27372480361402635,41,41,23,18.5
498,0.2,0.35,0.4,0.4,6,0.39910180079849145,0.2738721601035512,41,41,23,18.5
499,0.2,0.35,0.4,0.4,8,0.40835143549312086,0.28481092906646255,41,41,23,18.5
500,0.2,0.35,0.6,0.05,1,0.2978295955353055,0.19811457772321567,41,41,23,18.5
501,0.2,0.35,0.6,0.05,2,0.29765750339610736,0.19800582046625836,41,41,23,18.5
502,0.2,0.35,0.6,0.05,4,0.29664395344842054,0.19716811721699534,41,41,23,18.5
503,0.2,0.35,0.6,0.05,6,0.29471424102748905,0.1955534166030583,41,41,23,18.5
504,0.2,0.35,0.6,0.05,8,0.29161466797189844,0.1925813346100459,41,41,23,18.5
505,0.2,0.35,0.6,0.1,1,0.31920288457655505,0.21496824393992806,41,41,23,18.5
506,0.2,0.35,0.6,0.1,2,0.3188685014522689,0.21479271024899485,41,41,23,18.5
507,0.2,0.35,0.6,0.1,4,0.31695492958312066,0.2133288670581044,41,41,23,18.5
508,0.2,0.35,0.6,0.1,6,0.31319976375161046,0.21047909232655054,41,41,23,18.5
509,0.2,0.35,0.6,0.1,8,0.3069951958997802,0.20478927325134033,41,41,23,18.5
510,0.2,0.35,0.6,0.2,1,0.35897452605212177,0.2434587579160992,41,41,23,18.5
511,0.2,0.35,0.6,0.2,2,0.35842356269554004,0.24322210928562854,41,41,23,18.5
512,0.2,0.35,0.6,0.2,4,0.3553585688689429,0.24105663437795422,41,41,23,18.5
513,0.2,0.35,0.6,0.2,6,0.3491773569776476,0.23671363720167604,41,41,23,18.5
514,0.2,0.35,0.6,0.2,8,0.33838431272527814,0.22681228956015867,41,41,23,18.5
515,0.2,0.35,0.6,0.3,1,0.3917366003177479,0.2664096194737814,41,41,23,18.5
516,0.2,0.35,0.6,0.3,2,0.3910291193381743,0.26617359116360934,41,41,23,18.5
517,0.2,0.35,0.6,0.3,4,0.387209840044018,0.26373936818914556,41,41,23,18.5
518,0.2,0.35,0.6,0.3,6,0.3792487127978246,0.2588928270289051,41,41,23,18.5
519,0.2,0.35,0.6,0.3,8,0.3648867293535202,0.24613739498936862,41,41,23,18.5
520,0.2,0.35,0.6,0.4,1,0.4193018345329044,0.28510507064648893,41,41,23,18.5
521,0.2,0.35,0.6,0.4,2,0.4184732145904124,0.28489061968660756,41,41,23,18.5
522,0.2,0.35,0.6,0.4,4,0.41411094559300987,0.2823685615863304,41,41,23,18.5
523,0.2,0.35,0.6,0.4,6,0.40468887751681204,0.27753594113648783,41,41,23,18.5
524,0.2,0.35,0.6,0.4,8,0.3873552445998349,0.26276661624616865,41,41,23,18.5
525,0.2,0.5,0.2,0.05,1,0.30994403696634926,0.17559024293512762,27,27,17,10.0
526,0.2,0.5,0.2,0.05,2,0.30995741487625017,0.1754932025529468,27,27,17,10.0
527,0.2,0.5,0.2,0.05,4,0.3090367873142613,0.17425353701042154,27,27,17,10.0
528,0.2,0.5,0.2,0.05,6,0.3117198159073243,0.14550236949023218,27,27,17,10.0
529,0.2,0.5,0.2,0.05,8,0.4237775332022103,0.1897857766620727,27,27,17,10.0
530,0.2,0.5,0.2,0.1,1,0.3620253369890712,0.2380004237047318,27,27,17,10.0
531,0.2,0.5,0.2,0.1,2,0.3622144182051471,0.23801005962082256,27,27,17,10.0
532,0.2,0.5,0.2,0.1,4,0.3644881034227255,0.23978136097266295,27,27,17,10.0
533,0.2,0.5,0.2,0.1,6,0.358952857113782,0.20102427726145092,27,27,17,10.0
534,0.2,0.5,0.2,0.1,8,0.6493091322045234,0.27188331088362816,27,27,17,10.0
535,0.2,0.5,0.2,0.2,1,0.43619707413453257,0.31508299734044815,27,27,17,10.0
536,0.2,0.5,0.2,0.2,2,0.43603989933786785,0.31490806805750565,27,27,17,10.0
537,0.2,0.5,0.2,0.2,4,0.46254910948315586,0.34139781425561344,27,27,17,10.0
538,0.2,0.5,0.2,0.2,6,0.5682114439147011,0.42358496400788287,27,27,17,10.0
539,0.2,0.5,0.2,0.2,8,0.8183625657470286,0.5133110641784986,27,27,17,10.0
540,0.2,0.5,0.2,0.3,1,0.49758322975503927,0.3663712882951356,27,27,17,10.0
541,0.2,0.5,0.2,0.3,2,0.4994648616275325,0.3672051626055843,27,27,17,10.0
542,0.2,0.5,0.2,0.3,4,0.5168331442962767,0.3813624733465031,27,27,17,10.0
543,0.2,0.5,0.2,0.3,6,0.8054915306349392,0.6745222971916895,27,27,17,10.0
544,0.2,0.5,0.2,0.3,8,0.8927769829241651,0.6925840527806569,27,27,17,10.0
545,0.2,0.5,0.2,0.4,1,0.5320721753896456,0.3981499061137008,27,27,17,10.0
546,0.2,0.5,0.2,0.4,2,0.5354108693278937,0.40028104213469407,27,27,17,10.0
547,0.2,0.5,0.2,0.4,4,0.5453826121321985,0.4050585278964706,27,27,17,10.0
548,0.2,0.5,0.2,0.4,6,0.9709070377431812,0.8334887259486928,27,27,17,10.0
549,0.2,0.5,0.2,0.4,8,0.9725080783220347,0.8019770754573435,27,27,17,10.0
550,0.2,0.5,0.4,0.05,1,0.3113077529712435,0.20547978622043633,27,27,17,10.0
551,0.2,0.5,0.4,0.05,2,0.3109342655801941,0.20495464664225235,27,27,17,10.0
552,0.2,0.5,0.4,0.05,4,0.3086390051918298,0.20117714783207727,27,27,17,10.0
553,0.2,0.5,0.4,0.05,6,0.29889552280724485,0.18559093314386096,27,27,17,10.0
554,0.2,0.5,0.4,0.05,8,0.2916784822881926,0.16119249949226747,27,27,17,10.0
555,0.2,0.5,0.4,0.1,1,0.36168551553430517,0.25057406311138264,27,27,17,10.0
556,0.2,0.5,0.4,0.1,2,0.3607848141699041,0.25042666530744756,27,27,17,10.0
557,0.2,0.5,0.4,0.1,4,0.35692268244169734,0.24763039403741635,27,27,17,10.0
558,0.2,0.5,0.4,0.1,6,0.3446735839871267,0.2316626375675169,27,27,17,10.0
559,0.2,0.5,0.4,0.1,8,0.3269969032441583,0.18155334861615968,27,27,17,10.0
560,0.2,0.5,0.4,0.2,1,0.44039393895884965,0.3066170328920995,27,27,17,10.0
561,0.2,0.5,0.4,0.2,2,0.4383631510440298,0.30786024024361336,27,27,17,10.0
562,0.2,0.5,0.4,0.2,4,0.43262150783648695,0.3119821854957389,27,27,17,10.0
563,0.2,0.5,0.4,0.2,6,0.44122111800688096,0.3209462097078643,27,27,17,10.0
564,0.2,0.5,0.4,0.2,8,0.3832004720667059,0.20778904932461112,27,27,17,10.0
565,0.2,0.5,0.4,0.3,1,0.49915652075483313,0.3401617881632598,27,27,17,10.0
566,0.2,0.5,0.4,0.3,2,0.49641370032161325,0.3424431661807951,27,27,17,10.0
567,0.2,0.5,0.4,0.3,4,0.49019175394059833,0.3584153944802009,27,27,17,10.0
568,0.2,0.5,0.4,0.3,6,0.5504481425170609,0.4079771683204118,27,27,17,10.0
569,0.2,0.5,0.4,0.3,8,0.4179538986187816,0.2232037845748888,27,27,17,10.0
570,0.2,0.5,0.4,0.4,1,0.5462010728112979,0.36280832278313646,27,27,17,10.0
571,0.2,0.5,0.4,0.4,2,0.5433018526777283,0.36550988627454883,27,27,17,10.0
572,0.2,0.5,0.4,0.4,4,0.5401071585389559,0.3966348957883847,27,27,17,10.0
573,0.2,0.5,0.4,0.4,6,0.6732240162295393,0.48080596863559477,27,27,17,10.0
574,0.2,0.5,0.4,0.4,8,0.44025260233843705,0.2334450612155668,27,27,17,10.0
575,0.2,0.5,0.6,0.05,1,0.3492754580625934,0.24018826695621445,27,27,17,10.0
576,0.2,0.5,0.6,0.05,2,0.3483846244017152,0.23974278134601396,27,27,17,10.0
