,eta,epsilon,sigma,testing_mse,CB_size,tradeOff_dist
0,0.05,0.01,0.01,0.9341154952698695,3177,1.2261988749804305
1,0.05,0.01,0.1,0.16806893446668292,3177,0.8119353972039686
2,0.05,0.01,0.0,0.9895721416497384,3177,1.2689542726313072
3,0.05,0.01,2.0,0.01298807676955607,3177,0.7944561741456679
4,0.05,0.01,4.0,0.02467411991421966,3177,0.7947331216789327
5,0.05,0.1,0.01,0.9665055729962319,423,0.9722845494672712
6,0.05,0.1,0.1,0.17103504057630303,423,0.20113977131571376
7,0.05,0.1,0.0,0.9895721416497384,423,0.9952171853566687
8,0.05,0.1,2.0,0.013057741931231711,423,0.1066523657700224
9,0.05,0.1,4.0,0.02472981687741557,423,0.10870044315820662
10,0.05,1.0,0.01,1.2205719563086215,11,1.2205751679134946
11,0.05,1.0,0.1,2.9983152561523405,11,2.998316563552934
12,0.05,1.0,0.0,0.9895721416497384,11,0.989576102949768
13,0.05,1.0,2.0,0.02894991802590525,11,0.02908500908899005
14,0.05,1.0,4.0,0.03445992706017693,11,0.03457349523829944
15,0.05,2.0,0.01,1.2848336739763633,5,1.2848343065970023
16,0.05,2.0,0.1,6.016562475299254,5,6.0165626103950824
17,0.05,2.0,0.0,0.9895721416497384,5,0.989572963027108
18,0.05,2.0,2.0,0.035235601541519154,5,0.035258661928563126
19,0.05,2.0,4.0,0.03805862329881808,5,0.03807997416492478
20,0.1,0.01,0.01,0.8896069722698579,3177,1.1926409717979438
21,0.1,0.01,0.1,0.08680715857943862,3177,0.7990790982628915
22,0.1,0.01,0.0,0.9895721416497384,3177,1.2689542726313072
23,0.1,0.01,2.0,0.0071926366347226395,3177,0.7943825630776139
24,0.1,0.01,4.0,0.02281046134501419,3177,0.7946774437762609
25,0.1,0.1,0.01,0.9976634334381653,423,1.0032629510350857
26,0.1,0.1,0.1,0.09119504580413643,423,0.13971670937729153
27,0.1,0.1,0.0,0.9895721416497384,423,0.9952171853566687
28,0.1,0.1,2.0,0.007279131304266617,423,0.10609999176505507
29,0.1,0.1,4.0,0.023133504703453815,423,0.1083484265684773
30,0.1,1.0,0.01,1.9599700098057227,11,1.9599720098353048
31,0.1,1.0,0.1,4.666234496783118,11,4.66623533686084
32,0.1,1.0,0.0,0.9895721416497384,11,0.989576102949768
33,0.1,1.0,2.0,0.04900539852012741,11,0.049085324528992426
34,0.1,1.0,4.0,0.06170415280262046,11,0.06176764908177366
35,0.1,2.0,0.01,2.1949689196273794,5,2.1949692899344138
36,0.1,2.0,0.1,9.486256930295422,5,9.486257015978586
37,0.1,2.0,0.0,0.9895721416497384,5,0.989572963027108
38,0.1,2.0,2.0,0.06390811069563904,5,0.06392082788642567
39,0.1,2.0,4.0,0.07218171096263896,5,0.07219297072772358
40,0.5,0.01,0.01,0.682753659098306,3177,1.0474466485278024
41,0.5,0.01,0.1,0.021956540699314474,3177,0.79465339122128
42,0.5,0.01,0.0,0.9895721416497384,3177,1.2689542726313072
43,0.5,0.01,2.0,0.011951247179744488,3177,0.7944399000611383
44,0.5,0.01,4.0,0.06753202058447402,3177,0.7972154641652542
45,0.5,0.1,0.01,1.8929753322310685,423,1.8959324436633613
46,0.5,0.1,0.1,0.028020679134688954,423,0.10949603170512251
47,0.5,0.1,0.0,0.9895721416497384,423,0.9952171853566687
48,0.5,0.1,2.0,0.011847695807860142,423,0.10651098720768476
49,0.5,0.1,4.0,0.06526103515219384,423,0.12435121715984881
50,0.5,1.0,0.01,18.920623677868697,11,18.920623885050027
51,0.5,1.0,0.1,11.0482368845348,11,11.048237239342537
52,0.5,1.0,0.0,0.9895721416497384,11,0.989576102949768
53,0.5,1.0,2.0,0.9756183295374188,11,0.9756223474938361
54,0.5,1.0,4.0,2.143598435008883,11,2.1436002637088225
55,0.5,2.0,0.01,28.044950281525452,5,28.044950310507943
56,0.5,2.0,0.1,36.561691535150096,5,36.56169155738136
57,0.5,2.0,0.0,0.9895721416497384,5,0.989572963027108
58,0.5,2.0,2.0,1.5475681716624239,5,1.5475686968815239
59,0.5,2.0,4.0,3.729209237009042,5,3.7292094549674415
60,0.9,0.01,0.01,0.5937450323918103,3177,0.9917283327554739
61,0.9,0.01,0.1,0.024854211910338687,3177,0.7947387333895863
62,0.9,0.01,0.0,0.9895721416497384,3177,1.2689542726313072
63,0.9,0.01,2.0,0.15787785070604637,3177,0.8098872379804245
64,0.9,0.01,4.0,0.4216562423524072,3177,0.8993252521834089
65,0.9,0.1,0.01,3.1543014402954044,423,3.156076963375523
66,0.9,0.1,0.1,0.03679634228051979,423,0.11206334505637947
67,0.9,0.1,0.0,0.9895721416497384,423,0.9952171853566687
68,0.9,0.1,2.0,0.15797676699591764,423,0.19016014674605836
69,0.9,0.1,4.0,0.40678286916597023,423,0.4203290676920868
70,0.9,1.0,0.01,44.02040072904495,11,44.02040081809457
71,0.9,1.0,0.1,18.031286657818196,11,18.0312868752181
72,0.9,1.0,0.0,0.9895721416497384,11,0.989576102949768
73,0.9,1.0,2.0,4.700034453529957,11,4.7000352875663225
74,0.9,1.0,4.0,8.036480383313442,11,8.036480871089147
75,0.9,2.0,0.01,83.93541616980116,5,83.93541617948495
76,0.9,2.0,0.1,86.85924081467215,5,86.85924082402997
77,0.9,2.0,0.0,0.9895721416497384,5,0.989572963027108
78,0.9,2.0,2.0,7.3917732316048035,5,7.391773341566577
79,0.9,2.0,4.0,14.103942696490336,5,14.103942754120498
