,eta,epsilon,sigma_init,mu,K,testing_mse,CB_size,tradeOff_dist
40,0.1,0.01,2.0,0.1,2,0.007227612380693147,3177,0.7943828805309978
41,0.1,0.01,2.0,0.1,5,0.007227295266262817,3177,0.7943828776458275
42,0.1,0.01,2.0,0.1,10,0.0072267951549139925,3177,0.794382873095972
43,0.1,0.01,2.0,0.1,20,0.007226541508200032,3177,0.7943828707884945
44,0.1,0.01,2.0,1.0,2,0.007535378512105629,3177,0.7943857403235035
45,0.1,0.01,2.0,1.0,5,0.007532345326925756,3177,0.7943857115571277
46,0.1,0.01,2.0,1.0,10,0.007527524959451049,3177,0.7943856658651484
47,0.1,0.01,2.0,1.0,20,0.00752512336031097,3177,0.7943856431114474
48,0.1,0.01,4.0,0.001,2,0.0228106024102923,3177,0.7946774478254184
49,0.1,0.01,4.0,0.001,5,0.02281060158804507,3177,0.7946774478018164
50,0.1,0.01,4.0,0.001,10,0.02281060035002525,3177,0.7946774477662799
51,0.1,0.01,4.0,0.001,20,0.0228105998981012,3177,0.7946774477533078
52,0.1,0.01,4.0,0.1,2,0.02282456948202411,3177,0.7946778488620655
53,0.1,0.01,4.0,0.1,5,0.022824487271648097,3177,0.7946778465008406
54,0.1,0.01,4.0,0.1,10,0.022824363490071126,3177,0.7946778429456347
55,0.1,0.01,4.0,0.1,20,0.022824318310035153,3177,0.7946778416479963
56,0.1,0.01,4.0,0.1,2,0.02282456948202411,3177,0.7946778488620655
57,0.1,0.01,4.0,0.1,5,0.022824487271648097,3177,0.7946778465008406
58,0.1,0.01,4.0,0.1,10,0.022824363490071126,3177,0.7946778429456347
59,0.1,0.01,4.0,0.1,20,0.022824318310035153,3177,0.7946778416479963
60,0.1,0.01,4.0,1.0,2,0.022951691467564216,3177,0.7946815101921161
61,0.1,0.01,4.0,1.0,5,0.022950870654645662,3177,0.7946814864861307
62,0.1,0.01,4.0,1.0,10,0.02294963467806372,3177,0.7946814507913574
63,0.1,0.01,4.0,1.0,20,0.022949183985611923,3177,0.7946814377759214
64,0.1,0.1,0.01,0.001,2,0.9976634334381653,423,1.0032629510350857
65,0.1,0.1,0.01,0.001,5,0.9976634334381653,423,1.0032629510350857
66,0.1,0.1,0.01,0.001,10,0.9976634334381653,423,1.0032629510350857
67,0.1,0.1,0.01,0.001,20,0.9976634334381653,423,1.0032629510350857
68,0.1,0.1,0.01,0.1,2,0.9976634334381653,423,1.0032629510350857
69,0.1,0.1,0.01,0.1,5,0.9976634334381653,423,1.0032629510350857
70,0.1,0.1,0.01,0.1,10,0.9976634334381653,423,1.0032629510350857
71,0.1,0.1,0.01,0.1,20,0.9976634334381653,423,1.0032629510350857
72,0.1,0.1,0.01,0.1,2,0.9976634334381653,423,1.0032629510350857
73,0.1,0.1,0.01,0.1,5,0.9976634334381653,423,1.0032629510350857
74,0.1,0.1,0.01,0.1,10,0.9976634334381653,423,1.0032629510350857
75,0.1,0.1,0.01,0.1,20,0.9976634334381653,423,1.0032629510350857
76,0.1,0.1,0.01,1.0,2,0.9976634334381653,423,1.0032629510350857
77,0.1,0.1,0.01,1.0,5,0.9976634334381653,423,1.0032629510350857
78,0.1,0.1,0.01,1.0,10,0.9976634334381653,423,1.0032629510350857
79,0.1,0.1,0.01,1.0,20,0.9976634334381653,423,1.0032629510350857
80,0.1,0.1,0.1,0.001,2,0.02707600579864659,423,0.10925810079810258
81,0.1,0.1,0.1,0.001,5,0.027232104688721413,423,0.1092968893691741
82,0.1,0.1,0.1,0.001,10,0.027577698019300784,423,0.10938350848296897
83,0.1,0.1,0.1,0.001,20,0.028535136189617654,423,0.1096288123504037
84,0.1,0.1,0.1,0.1,2,0.009314820700119316,423,0.10625906260021012
85,0.1,0.1,0.1,0.1,5,0.009321550430291202,423,0.10625965274940655
86,0.1,0.1,0.1,0.1,10,0.009385561005722876,423,0.10626528716091697
87,0.1,0.1,0.1,0.1,20,0.009546146112156975,423,0.10627959072933359
88,0.1,0.1,0.1,0.1,2,0.009314820700119316,423,0.10625906260021012
89,0.1,0.1,0.1,0.1,5,0.009321550430291202,423,0.10625965274940655
90,0.1,0.1,0.1,0.1,10,0.009385561005722876,423,0.10626528716091697
91,0.1,0.1,0.1,0.1,20,0.009546146112156975,423,0.10627959072933359
92,0.1,0.1,0.1,1.0,2,0.006559176427954139,423,0.10605303058099297
93,0.1,0.1,0.1,1.0,5,0.005766368713947599,423,0.10600695028225834
