,MSE
0,0.11259015675883881
1,0.10508864069525242
2,0.10173135177507502
3,0.0964165389932845
4,0.09275713133077113
5,0.08947250055945728
6,0.09052004287324251
7,0.08750377244779356
8,0.0892502023932747
9,0.09034006005317738
10,0.08504903838451452
11,0.08033545075058332
12,0.07223267106381685
13,0.08033141131225029
14,0.06464533741854965
15,0.06509733263017761
16,0.06834576649726537
17,0.07090661139141972
18,0.06723789123825255
19,0.059262878852727484
20,0.06762096264770037
21,0.06292978332399818
22,0.062021940491607815
23,0.06894926603330188
24,0.06913144351112667
25,0.062366055380700364
26,0.06447176236647925
27,0.05860799565952443
28,0.062202555549769896
29,0.0589672089777998
30,0.053547533570593414
31,0.052702691988053225
32,0.053443515059389345
33,0.048701214651922314
34,0.05539828294477752
35,0.05142343981599032
36,0.057851691543908144
37,0.059227986759765816
38,0.054517243921265064
39,0.051484875955583216
40,0.05729846709126015
41,0.05239023556129732
42,0.045975576788938884
43,0.051678356550581735
44,0.05403158469730743
45,0.04216646333107333
46,0.04275291438275329
47,0.03906823604228901
48,0.04508574264049221
49,0.04218571330357088
50,0.042549552586008996
51,0.04519930211587373
52,0.04420398917709388
53,0.03754228004963515
54,0.04556595429501285
55,0.047775872855312485
56,0.04215271999059126
57,0.03968374797526376
58,0.0372499664839341
59,0.04443899675360478
60,0.04716032914555062
61,0.041424618477787827
62,0.040226619877985925
63,0.03709729912769714
64,0.03712730928746008
65,0.03488013836389131
66,0.04036613756550623
67,0.03515824735464682
68,0.03242254744912546
69,0.03222617250715213
70,0.032190395737918584
71,0.031069235475426615
72,0.029920974943474524
73,0.03431404974427213
74,0.030955506402256104
75,0.028976741925288027
76,0.028770958058052246
77,0.029584928486694223
78,0.027771369788981537
79,0.026887338299293743
80,0.03049105839478151
81,0.027702540559464483
82,0.026169699815936545
83,0.026007365837377137
84,0.027137432819658275
85,0.025086943120485854
86,0.024303831931225848
87,0.027401161543393535
88,0.024871528745819674
89,0.02365136405125103
90,0.02358493505030168
91,0.0248491118738909
92,0.02277122137880315
93,0.022050605212815867
94,0.024792254634090693
95,0.02243200953718014
96,0.02145282936911374
97,0.021484503651478238
98,0.02280831383422399
99,0.020783503655079624
100,0.02011328800045029
101,0.022577536505733707
102,0.02035764700898478
103,0.01957272671288666
104,0.019683735790992442
105,0.021032273792154527
106,0.019086674044813342
107,0.01846071851183848
108,0.020693159946087576
109,0.01860276672139995
110,0.017977397313437626
111,0.018144959897385265
112,0.01949990891665945
113,0.017638590895044052
114,0.017052317908727285
115,0.019083888173078628
116,0.017117559057924312
117,0.016624081626443885
118,0.016827666406786766
119,0.01817842521866363
120,0.01639879351142971
121,0.01584827415387522
122,0.017702720832501916
123,0.015856319060274446
124,0.015471969677371218
125,0.015694895137249282
126,0.017034837529409562
127,0.015331792005688651
128,0.014813574232951878
129,0.016510534225513244
130,0.014779906104238438
131,0.014485692343552382
132,0.014715068186308605
133,0.01603984305558243
134,0.014407714102874674
135,0.013918782375691802
136,0.015475118653952737
137,0.01385575575810967
138,0.013635744941251346
139,0.013861933445229667
140,0.015168623767531295
141,0.013601871548749122
142,0.01313961322434646
143,0.014570065776569692
144,0.01305710044990661
145,0.012897899023077032
146,0.013113908954230029
147,0.014400571695068476
148,0.012894018615012319
149,0.012456181524534522
150,0.013773740990345465
151,0.012362043393417526
152,0.012252384771205986
153,0.012453325327987515
154,0.013718711953193404
155,0.012267601608202457
156,0.011852247353948582
157,0.013068408617269727
158,0.011752701700613825
159,0.011683107937529203
160,0.011865731121352481
161,0.013109101681384324
162,0.011709095190297843
163,0.01131455336391987
164,0.012439510312406778
165,0.011214474206443944
166,0.011176974049077495
167,0.011339302118974492
168,0.012560293171096713
169,0.011207444443497146
170,0.01083227072175211
171,0.011875076827173432
172,0.010735434708620248
173,0.010723327210730717
174,0.010864353429499048
175,0.0120628802744779
176,0.010753605551265285
177,0.010396544845662376
178,0.01136525026513031
179,0.01030583524965706
180,0.010313491102404277
181,0.010432941139478919
182,0.011609123805028482
183,0.010340170958603715
184,0.010000125782961364
