,CB_0,CB_1,CB_2,CB_3,CB_4,CB_5,CB_6,CB_7,CB_8,TMSE_0,TMSE_1,TMSE_2,TMSE_3,TMSE_4,TMSE_5,TMSE_6,TMSE_7,TMSE_8,mean_CB,mean_TMSE
111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247867390903984,12.138185676728517,12.107164099639926,12.193299363772123,12.325063081900094,12.396380433281514,12.370359356077586,12.271413046393407,12.155933048554736,1.0,12.245073944139099
112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247867281041476,12.138185827071077,12.107164282543858,12.193299537695829,12.325063211709146,12.396380489668227,12.370359327686419,12.271412940710507,12.155933185709696,1.0,12.245074009315138
113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247867151578875,12.138185993840098,12.107164465678068,12.193299693564882,12.325063307517413,12.396380502647695,12.370359255603967,12.27141279907122,12.155933341349588,1.0,12.245074056761313
114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247867001645231,12.138186169031014,12.107164639518196,12.193299822516531,12.325063362923206,12.396380469740988,12.370359141777813,12.271412627374094,12.155933508134344,1.0,12.245074082517934
115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247866836215627,12.138186343870752,12.107164794630744,12.19329991672204,12.325063373363486,12.396380390759093,12.370358990413884,12.271412433326775,12.155933677840755,1.0,12.245074084127019
116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247866669583408,12.13818650924293,12.107164922167481,12.193299969836774,12.325063336428142,12.396380267907675,12.370358807849023,12.271412226116453,12.155933841754543,1.0,12.245074061209602
117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247866507405625,12.138186656148326,12.107165014349528,12.193299977391657,12.32506325207501,12.39638010577072,12.370358602306721,12.271412015990196,12.155933991103835,1.0,12.245074013615735
118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24786635561658,12.138186776177559,12.10716506491558,12.19329993710329,12.325063122730212,12.396379911168987,12.370358383544437,12.271411813763871,12.155934117513107,1.0,12.245073942503739
119,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247866225783742,12.138186861972471,12.107165069509692,12.193299849083237,12.325062953263844,12.396379692895794,12.370358162406955,12.271411630282714,12.155934213454858,1.0,12.24507385096148
120,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247866127567372,12.138186907651498,12.107165025986138,12.193299715931525,12.325062750837185,12.396379461339091,12.37035795030568,12.271411475859727,12.155934272675537,1.0,12.245073743128195
121,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247866067753854,12.138186909175715,12.107164934612264,12.193299542704692,12.325062524624194,12.396379228005308,12.370357758648199,12.271411359719966,12.155934290572693,1.0,12.245073623979653
122,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247866046340027,12.138186864634594,12.107164798154699,12.19329933675482,12.32506228541671,12.396379004965974,12.370357598245914,12.271411289479325,12.155934264501957,1.0,12.24507349872156
123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24786606566656,12.138186774433171,12.10716462183961,12.193299107442597,12.325062045129295,12.396378804252954,12.37035747872931,12.271411270685622,12.155934193995176,1.0,12.24507337357492
124,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247866124505313,12.138186641367097,12.107164413183835,12.193298865733977,12.325061816225402,12.396378637231662,12.370357408001214,12.271411306447497,12.1559340808749,1.0,12.24507325484121
125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247866224131633,12.1381864705769,12.10716418170012,12.193298623696549,12.32506161109156,12.396378513983802,12.370357391757345,12.271411397173365,12.155933929254978,1.0,12.245073149262916
126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247866365664217,12.13818626937916,12.107163938486327,12.193298393917448,12.325061441389899,12.396378442731724,12.370357433101136,12.27141154043798,12.155933745422553,1.0,12.245073063392272
127,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247866536159686,12.138186046977612,12.107163695714844,12.193298188869838,12.325061317421818,12.3963784293357,12.370357532276167,12.27141173098871,12.155933537602477,1.0,12.245073001705206
128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247866734338833,12.138185814064146,12.107163466044351,12.193298020258624,12.325061247536084,12.39637847689272,12.37035768653453,12.271411960897318,12.155933315611264,1.0,12.245072969130876
129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247866960860117,12.138185582325482,12.107163261981052,12.193297898378654,12.325061237613951,12.396378585461507,12.370357890153588,12.271412219856053,12.155933090413717,1.0,12.245072969671568
130,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24786719752377,12.13818536387692,12.107163095220479,12.193297831519363,12.325061290661097,12.396378751933065,12.370358134606617,12.271412495609752,12.155932873600857,1.0,12.245073003839103
131,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247867425861623,12.138185170649283,12.107162976003329,12.193297825448987,12.325061406531923,12.396378970059432,12.370358408885517,12.271412774508176,12.15593267681284,1.0,12.245073070529013
132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247867630436362,12.138185013759351,12.107162912519795,12.193297883008688,12.325061581806072,12.396379230645975,12.370358699965994,12.271413042156068,12.155932511134415,1.0,12.245073167270302
133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247867806253003,12.138184902895262,12.107162910395761,12.193298003842527,12.325061809829881,12.39637952190445,12.370358993397929,12.271413284131759,12.155932386493282,1.0,12.245073291015983
134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247867939103696,12.138184845750517,12.107162972291535,12.19329818428313,12.325062080927555,12.396379829955695,12.370359273996316,12.27141348674012,12.155932311093066,1.0,12.245073436015737
135,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247868024122221,12.138184847537921,12.107163097639132,12.193298417405579,12.325062382778304,12.396380139462746,12.370359526601582,12.271413637761627,12.155932290912176,1.0,12.245073596024588
136,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247868055015047,12.1381849106132,12.107163282537892,12.193298693253576,12.325062700946862,12.396380434367405,12.370359736872828,12.271413727157451,12.15593232929797,1.0,12.245073763340248
137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247868029216836,12.13818503423262,12.107163519820453,12.193298999233159,12.325063019546379,12.396380698696657,12.37035989207364,12.271413747690485,12.155932426681794,1.0,12.245073929688001
138,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24786794380289,12.13818521446326,12.107163799292618,12.193299320660111,12.325063322004892,12.396380917399986,12.370359981808388,12.271413695424906,12.155932580435097,1.0,12.245074086143573
139,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247867799831859,12.138185444256782,12.10716410814136,12.193299641438706,12.325063591899891,12.39638107717496,12.37035999866735,12.27141357007163,12.15593278488025,1.0,12.24507422404031
140,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247867604072482,12.138185713689822,12.107164431496116,12.193299944841664,12.325063813820453,12.39638116723701,12.370359938741835,12.27141337515433,12.155933031461695,1.0,12.245074335612822
141,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24786736718735,12.138186010364553,12.107164753119921,12.193300214354835,12.325063974213043,12.396381179990126,12.370359801975813,12.27141311797964,12.155933309074921,1.0,12.245074414251132
142,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247867097688468,12.138186319954698,12.107165056199195,12.193300434545243,12.32506406216608,12.396381111558314,12.370359592328107,12.271412809405573,12.155933604541959,1.0,12.245074454265295
143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247866804673713,12.138186626873921,12.107165324194925,12.19330059190845,12.32506407008946,12.396380962143587,12.370359317728703,12.27141246341339,12.15593390321419,1.0,12.24507445158226
144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247866509277546,12.138186915036194,12.107165541713412,12.193300675650422,12.325063994248872,12.396380736183993,12.370358989823483,12.271412096498956,12.155934189675643,1.0,12.245074405345392
145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247866228512407,12.138187168672243,12.107165695352347,12.19330067836064,12.325063835120726,12.39638044229515,12.37035862351326,12.271411726910115,12.155934448513971,1.0,12.245074316361206
146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24786597286729,12.138187373161538,12.107165774477695,12.193300596537215,12.325063597541542,12.396380092989812,12.370358236304288,12.271411373765138,12.155934665121649,1.0,12.245074186974017
147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247865754301536,12.1381875158378,12.107165771888631,12.193300430930636,12.325063290635526,12.396379704181863,12.370357847498187,12.271411056094529,12.155934826487103,1.0,12.245074021983976
148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247865585781128,12.138187586725472,12.107165684332099,12.193300186680913,12.32506292751522,12.396379294492931,12.37035747725834,12.27141079185293,12.155934921934673,1.0,12.24507382850819
149,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247865480820916,12.138187579166724,12.1071655128344,12.19329987323254,12.325062524761814,12.396378884390797,12.370357145597168,12.271410596950505,12.155934943773431,1.0,12.245073615725365
150,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247865448607852,12.138187490302569,12.107165262825468,12.193299504022457,12.325062101703715,12.396378495198608,12.370356871333797,12.27141048435302,12.155934887818042,1.0,12.245073394018391
151,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24786548969564,12.138187321377755,12.107164944040871,12.1932990959478,12.325061679523001,12.39637814802159,12.37035667107422,12.271410463297888,12.155934753749948,1.0,12.245073174080968
152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247865603773636,12.138187077846515,12.107164570197174,12.193298668631803,12.32506128022946,12.396377862643657,12.370356558266316,12.271410538668997,12.155934545293984,1.0,12.245072967283505
153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24786578011168,12.138186769265715,12.107164158447718,12.1932982435173,12.325060925550238,12.396377656449356,12.370356542379806,12.271410710567176,12.155934270193757,1.0,12.24507278405364
154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24786602385051,12.138186408971722,12.10716372863718,12.193297842827477,12.325060635789109,12.396377543427095,12.370356628256769,12.271410974105255,12.155933939978686,1.0,12.245072636204867
155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24786632112108,12.138186013548413,12.107163302384429,12.193297488441969,12.325060428713059,12.396377533307382,12.370356815671663,12.271411319447365,12.155933569525644,1.0,12.245072532462334
156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24786666564892,12.138185602104208,12.10716290203326,12.19329720074301,12.325060318524756,12.396377630885047,12.37035709913125,12.2714117321017,12.15593317642873,1.0,12.245072480844543
157,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247867037013373,12.13818519538668,12.107162549519403,12.193296997490322,12.325060314977428,12.396377835567145,12.370357467934666,12.271412193464235,12.155932780201004,1.0,12.245072485728251
158,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24786742060468,12.138184814773169,12.10716226520893,12.193296892784815,12.325060422683746,12.396378141178765,12.370357906502216,12.271412681598838,12.15593240134166,1.0,12.245072549630757
159,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247867791981408,12.13818448118368,12.107162066767579,12.193296896179294,12.325060640662516,12.396378536047497,12.370358394968989,12.271413172226598,12.155932060310706,1.0,12.245072671147584
160,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247868130802653,12.138184213969682,12.107161968121982,12.193297011989332,12.325060962156577,12.396379003374443,12.370358910026162,12.271413639884878,12.15593177646016,1.0,12.245072846309544
161,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247868416289284,12.138184029835283,12.107161978572128,12.193297238849325,12.325061374742752,12.396379521885768,12.370359425979546,12.271414059205103,12.15593156697571,1.0,12.24507306803721
162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247868634043579,12.138183941849784,12.107162102109124,12.193297569547589,12.325061860740512,12.396380066744266,12.370359915982093,12.271414406248326,12.155931445885022,1.0,12.2450733270167
163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247868768038234,12.138183958608277,12.107162336983906,12.193297991160808,12.325062397910783,12.396380610686501,12.370360353385381,12.271414659830146,12.155931423188527,1.0,12.245073611088063
164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247868812614234,12.138184083592014,12.107162675560655,12.19329848549297,12.325062960421171,12.396381125337498,12.37036071314509,12.271414802762209,12.15593150416465,1.0,12.245073907010054
165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247868764807608,12.13818431477162,12.107163104474614,12.193299029807836,12.325063520039008,12.3963815826433,12.37036097320834,12.27141482293749,12.155931688894572,1.0,12.245074200176042
166,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247868619651904,12.13818464448513,12.107163605097902,12.19329959782802,12.325064047500232,12.396381956352023,12.370361115807027,12.271414714191076,12.155931972041692,1.0,12.24507447477278
167,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247868381575092,12.138185059608604,12.107164154300312,12.193300160958902,12.32506451399076,12.396382223467477,12.370361128581717,12.271414476877517,12.155932342908207,1.0,12.24507471580762
168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24786805758111,12.138185542021551,12.107164725475663,12.193300689682308,12.325064892668143,12.396382365596459,12.370361005465995,12.271414118119994,12.155932785776958,1.0,12.245074909154242
169,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247867662371895,12.138186069353555,12.107165289789348,12.193301155054344,12.325065160145677,12.39638237011214,12.370360747271201,12.271413651704197,12.155933280531094,1.0,12.245075042925938
170,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247867212470407,12.138186615982654,12.107165817589744,12.193301530233903,12.325065297859428,12.39638223106202,12.370360361926185,12.271413097610155,12.155933803528828,1.0,12.245075107584814
171,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247866722735985,12.138187154241585,12.107166279916196,12.1933017919641,12.325065293240801,12.396381949759673,12.370359864345088,12.271412481196386,12.15593432869613,1.0,12.245075096232885
172,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247866226295033,12.138187655776141,12.107166650029308,12.193301921928196,12.325065140623957,12.39638153501463,12.370359275916922,12.271411832071076,12.155934828787686,1.0,12.24507500738255
173,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247865748786156,12.138188092990527,12.107166904885926,12.193301907904718,12.32506484182864,12.39638100297346,12.370358623632331,12.271411182702959,12.155935276756395,1.0,12.24507484249568
174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247865309677229,12.138188440508259,12.107167026481463,12.193301744653786,12.325064406373748,12.396380376566077,12.370357938883908,12.271410566839004,12.15593564716451,1.0,12.245074606349778
175,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247864934232387,12.138188676574602,12.107167002986094,12.193301434477679,12.32506385129555,12.396379684573274,12.370357255994755,12.271410017806398,12.155935917565635,1.0,12.245074308389597
176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247864642684965,12.138188784327012,12.107166829608964,12.193300987413206,12.325063200564705,12.396378960352603,12.370356610545386,12.271409566782227,12.15593606978603,1.0,12.245073961340568
177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247864455660503,12.138188752864458,12.107166509135677,12.19330042103099,12.325062484117755,12.396378240278963,12.370356037580004,12.271409241116007,12.155936091036462,1.0,12.245073581424537
178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24786439566538,12.138188578053386,12.107166052098487,12.193299759836014,12.325061736539528,12.396377561972244,12.370355569779983,12.271409062788253,12.155935974791822,1.0,12.245073187947234
179,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247864464152377,12.138188263019583,12.10716547655546,12.19329903428418,12.325060995452304,12.39637696239672,12.370355235694905,12.271409047083084,12.155935721384918,1.0,12.245072800002614
180,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247864658503316,12.138187818288218,12.107164807473369,12.193298279449772,12.325060299684194,12.396376475924814,12.370355058120024,12.27140920154481,12.155935338273007,1.0,12.245072437473503
181,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24786497461852,12.138187261550492,12.1071640757287,12.193297533397681,12.325059687302705,12.396376132461823,12.370355052703898,12.271409525277859,12.15593483995021,1.0,12.24507212033243
182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247865396561883,12.13818661705276,12.107163316760648,12.193296835331353,12.32505919360893,12.396375955727633,12.370355226861648,12.271410008636876,12.155934247495333,1.0,12.245071866448562
183,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247865914243407,12.138185914622836,12.107162568928823,12.193296223601827,12.325058849193475,12.39637596178679,12.37035557905758,12.271410633338737,12.15593358776227,1.0,12.245071692503972
184,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247866510222929,12.138185188365924,12.107161871645726,12.193295733674304,12.325058678156067,12.39637615790964,12.370356098506917,12.271411373011812,12.15593289223803,1.0,12.245071611525706
185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247867153598245,12.138184475081077,12.107161263369148,12.193295396155872,12.325058696586986,12.3963765418343,12.370356765329426,12.271412194179096,12.155932195610921,1.0,12.245071631305006
186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247867813864326,12.138183812465519,12.107160779551732,12.193295234990435,12.325058911399559,12.396377101482967,12.370357551168759,12.271413057652003,12.155931534108165,1.0,12.245071755187052
187,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247868453461551,12.138183237188718,12.10716045065329,12.193295265923936,12.325059319588934,12.396377815166366,12.370358420270863,12.271413920290374,12.155930943676635,1.0,12.245071980691185
188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247869041575091,12.13818278292992,12.107160300324804,12.193295495334091,12.325059907973662,12.396378652287964,12.370359330992551,12.271414737062436,12.155930458093263,1.0,12.24507230073042
189,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247869541303634,12.13818247848039,12.10716034387062,12.193295919503653,12.325060653453829,12.396379574536068,12.370360237689056,12.27141546331703,12.155930107100483,1.0,12.245072702139417
190,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247869926386441,12.138182346015729,12.107160587086149,12.193296524395503,12.325061523794155,12.396380537527207,12.370361092906577,12.271416057160554,12.155929914667286,1.0,12.245073167771066
191,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247870170983056,12.13818239964052,12.107161025552418,12.193297285962355,12.325062478913546,12.396381492840383,12.370361849784382,12.271416481814835,12.155929897476144,1.0,12.245073675885294
192,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247870259683658,12.138182644298661,12.107161644446322,12.193298170995382,12.325063472636103,12.39638239035832,12.37036246455171,12.271416707821645,12.155930063729814,1.0,12.245074202057957
193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24787018011746,12.138183075126767,12.107162418897799,12.193299138486795,12.325064454833223,12.396383180811153,12.370362898989494,12.271416714957258,12.155930412359137,1.0,12.245074719397676
194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247869920579056,12.138183677306133,12.107163314894814,12.193300141453065,12.325065373864003,12.39638381839993,12.370363122717874,12.271416493728095,12.15593093269379,1.0,12.245075199515195
195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24786949524962,12.138184426441033,12.107164290705585,12.193301129139973,12.325066179201649,12.396384263364212,12.370363115169448,12.271416046337077,12.15593160463345,1.0,12.245075616693562
196,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24786892123655,12.138185289462037,12.107165298758455,12.193302049509219,12.325066824118542,12.39638448435096,12.370362867117455,12.271415387039365,12.155932399328826,1.0,12.245075946769045
197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247868219225852,12.13818622602222,12.107166287894156,12.193302851889289,12.325067268292424,12.396384460443125,12.370362381647688,12.271414541843312,12.155933280352842,1.0,12.245076168623433
198,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24786742200708,12.138187190326393,12.107167205884652,12.193303489661412,12.32506748019212,12.396384182716858,12.37036167449292,12.271413547554516,12.155934205313992,1.0,12.245076266461105
199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247866564055697,12.138188133308859,12.107168002097792,12.193303922844724,12.325067439104679,12.396383655216932,12.370360773686384,12.27141245020302,12.155935127839166,1.0,12.245076229817473
200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247865696834042,12.138189005056551,12.107168630177481,12.1933041204439,12.325067136677609,12.396382895270065,12.370359718533095,12.271411302932092,12.155935999832677,1.0,12.24507605619528
201,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247864854444256,12.13818975736066,12.107169050605107,12.193304062428169,12.325066577870588,12.396381933093354,12.370358557940367,12.271410163457812,12.155936773903244,1.0,12.245075747900396
202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247864085041215,12.138190346271694,12.107169233009454,12.193303741223277,12.32506578124005,12.39638081069654,12.37035734818744,12.271409091230225,12.155937405840755,1.0,12.24507531586007
203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247863434864726,12.138190734530207,12.107169158099564,12.19330316261818,12.325064778515355,12.396379580118792,12.370356150245707,12.271408144438642,12.155937857020037,1.0,12.245074777827913
204,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247862941203293,12.138190893747828,12.107168819108534,12.193302346015166,12.32506361346444,12.396378301079096,12.370355026783647,12.271407377006986,12.15593809660918,1.0,12.24507415722424
205,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247862634607397,12.138190806220976,12.107168222655801,12.193301323984397,12.325062340086262,12.396377038151408,12.37035403900421,12.271406835721628,12.155938103465324,1.0,12.245073482655268
206,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24786253991474,12.138190466272686,12.10716738896102,12.19330014111947,12.325061020204089,12.396375857600214,12.370353243467765,12.271406557625971,12.155937867611664,1.0,12.24507278697529
207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247862663968181,12.138189881037192,12.10716635137259,12.19329885222644,12.325059720565587,12.396374824028435,12.370352689052538,12.271406567804382,12.155937391205498,1.0,12.245072104584539
208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247863005302115,12.138189070625595,12.107165155206687,12.193297519913163,12.325058509581604,12.396373996998868,12.370352414198251,12.271406877664194,12.155936688928719,1.0,12.245071470935464
209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247863561362532,12.138188067639339,12.107163855926101,12.193296211676838,12.325057453855248,12.3963734277931,12.370352444567883,12.271407483807925,12.155935787757937,1.0,12.245070921598545
210,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247864313258406,12.138186916028637,12.107162516720656,12.193294996614663,12.325056614666813,12.396373156469085,12.370352791248306,12.271408367569045,12.155934726100265,1.0,12.245070488741764
211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247865230475067,12.138185669324024,12.107161205581537,12.193293941905615,12.325056044588615,12.39637320937,12.370353449591926,12.271409495263152,12.15593355231082,1.0,12.245070199823418
212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247866278115882,12.13818438830013,12.107159991989779,12.193293109230343,12.325055784405604,12.3963735972223,12.370354398779222,12.271410819181876,12.155932322637941,1.0,12.245070076651453
213,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247867411370967,12.138183138158952,12.107158943364936,12.193292551310144,12.325055860512485,12.396374313939653,12.370355602155485,12.271412279329597,12.155931098670438,1.0,12.245070133201406
214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247868571703343,12.138181985347629,12.107158121442346,12.193292308753234,12.325056282943388,12.396375336221304,12.370357008365591,12.271413805872463,12.155929944388092,1.0,12.245070373893041
215,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24786969301358,12.138180994150424,12.10715757876554,12.193292407394319,12.325057044165582,12.396376623999737,12.37035855327796,12.271415322235011,12.155928922941381,1.0,12.24507079332706
216,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.2478707122121,12.13818022321735,12.107157355490967,12.193292856299282,12.32505811873401,12.396378121754573,12.370360162654354,12.271416748741856,12.15592809330916,1.0,12.245071376934849
217,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247871574384908,12.138179722210033,12.107157476701966,12.193293646578793,12.325059463860862,12.396379760669706,12.370361755485362,12.271418006660442,12.155927507002225,1.0,12.245072101506032
218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247872227779258,12.13817952875575,12.107157950414305,12.19329475111357,12.325061020906865,12.39638146157066,12.370363247872792,12.271419022458542,12.155927204994082,1.0,12.245072935096204
219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24787263073034,12.13817966590103,12.107158766424837,12.193296125242604,12.325062717752784,12.396383138539825,12.370364557299924,12.271419732050376,12.15592721506426,1.0,12.245073838778442
220,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247872753352997,12.138180140240529,12.107159896108605,12.19329770840924,12.325064471964367,12.396384703069176,12.370365607090314,12.271420084774936,12.155927549730928,1.0,12.245074768304567
221,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247872578193496,12.13818094086657,12.107161293212009,12.193299426704339,12.325066194623314,12.396386068573138,12.3703663308195,12.271420046836708,12.155928204925624,1.0,12.245075676083855
222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.24787210327469,12.138182039238377,12.107162895626798,12.193301196196181,12.325067794661896,12.396387155049329,12.37036667641721,12.271419603949376,12.155929159523748,1.0,12.245076513770845
223,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.247871341330656,12.138183390012614,12.10716462806894,12.193302926896495,12.32506918350834,12.396387893644514,12.370366609687528,12.271418762961781,12.155930375792835,1.0,12.245077234655966
