,CB_0,CB_1,CB_2,CB_3,CB_4,CB_5,CB_6,CB_7,CB_8,CB_9,CB_10,CB_11,CB_12,CB_13,CB_14,CB_15,CB_16,CB_17,CB_18,CB_19,CB_20,CB_21,CB_22,CB_23,CB_24,TMSE_0,TMSE_1,TMSE_2,TMSE_3,TMSE_4,TMSE_5,TMSE_6,TMSE_7,TMSE_8,TMSE_9,TMSE_10,TMSE_11,TMSE_12,TMSE_13,TMSE_14,TMSE_15,TMSE_16,TMSE_17,TMSE_18,TMSE_19,TMSE_20,TMSE_21,TMSE_22,TMSE_23,TMSE_24,mean_CB,mean_TMSE
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.377111029587871,12.392851348060262,12.320067873060362,12.203117414048862,12.113539462808914,12.127030354948648,12.24354124072601,12.362453668807097,12.397606551179969,12.339529238681997,12.22639669132313,12.124859124572012,12.11452006803466,12.216793476515543,12.344249018166199,12.39867843571489,12.356812713760162,12.250051845313292,12.139827886321259,12.106735362488951,12.191017329036365,12.322972188346185,12.395923429794129,12.371542651787411,12.27347690269889,1.0,12.268428212231322
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.377120904371695,12.392899889754284,12.32014170226049,12.20305281659348,12.11344092530036,12.126951545511588,12.24349859992038,12.362455106043253,12.39764847809246,12.33959927562304,12.226388327492305,12.124759224574674,12.114435902712593,12.216742832096536,12.344241762493944,12.398713250545693,12.35687841030866,12.250120291948427,12.13974557758728,12.1066465242821,12.190959069578003,12.322956186060402,12.395950681394783,12.37160344785155,12.27355849013205,1.0,12.268420368901204
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.377126745673221,12.392929062248347,12.320186855372338,12.203015470638336,12.113383580709314,12.126905596363578,12.243473632833894,12.362455953941307,12.397673591609145,12.339641968886063,12.226384360871803,12.124701095466232,12.114386856207824,12.216713211158945,12.344237486013235,12.39873403766383,12.356918321395595,12.250162571720853,12.139697831207927,12.106594777442973,12.190925027019805,12.32294677310752,12.39596690359795,12.371640253803362,12.2736086598213,1.0,12.26841642499099
3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.377130186722987,12.392946456171662,12.320214049237434,12.20299370381236,12.113350021856514,12.126878674043741,12.243458964310497,12.362456449537808,12.39768853602618,12.339667633579879,12.226382358004436,12.12466708086916,12.11435812856094,12.216695820799554,12.344234959720689,12.398746383879393,12.356942267130917,12.250188176970077,12.139669944346597,12.106564476662001,12.190905052909986,12.322941224657153,12.39597652055723,12.371662292661632,12.273638967283778,1.0,12.268414333212505
4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.37713220140516,12.392956774362109,12.320230280032906,12.202980957183833,12.113330318877411,12.12686285300053,12.243450326206002,12.362456733031527,12.397697389861165,12.339682934697207,12.226381294106423,12.124647112116513,12.114341250735661,12.216685585681812,12.344233461098739,12.398753688851018,12.356956526773393,12.25020350980355,12.139653591800212,12.106546678342301,12.19089330265752,12.322937946209901,12.395982202771467,12.371675400919269,12.273657089453618,1.0,12.26841317639917
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.377133385416606,12.392962871260929,12.32023991244864,12.20297347365906,12.113318729446007,12.126853537708385,12.243445228486616,12.36245688756703,12.397702616025004,12.33969200859848,12.226380707721614,12.124635367802867,12.114331315728181,12.216679549526953,12.344232564847909,12.398757995619063,12.356964976320636,12.250212628980739,12.139643981537233,12.106536203792821,12.190886376563444,12.32293600145127,12.395985547818782,12.3716831616634,12.273667857694948,1.0,12.268412515507464
6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.377134094747046,12.39296645999529,12.320245605831293,12.202969074758109,12.113311904628624,12.126848043852679,12.243442211510528,12.362456962774118,12.39770568845513,12.339697368384433,12.226380376422604,12.124628453264839,12.11432545853816,12.216675980947853,12.344232020663194,12.39876052353888,12.35696996376943,12.250218028700157,12.139638326736257,12.106530030509015,12.190882285120066,12.322934839631408,12.395987506789211,12.371687738956696,12.273674229461166,1.0,12.268412127119445
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.37713451334249,12.392968562422734,12.320248959710757,12.202966487759383,12.113307881236606,12.126844796596542,12.243440417399224,12.3624569886685,12.397707484974955,12.339700523263623,12.226380186291102,12.124624378599961,12.11432199870796,12.216673862793655,12.344231681518016,12.39876199777385,12.356972896887175,12.250221216211344,12.139634996443615,12.106526385991991,12.190879859998978,12.322934136727694,12.395988644599193,12.371690428137448,12.273677988130135,1.0,12.268411890967478
8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.377134784517466,12.392969786186459,12.320250929342757,12.202964965643737,12.113305504891821,12.126842869743166,12.24343934142054,12.362456983837877,12.397708527208037,12.339702373803917,12.22638007610959,12.124621973702656,12.11431994798933,12.216672596650906,12.344231461454983,12.398762848990614,12.356974614989335,12.250223093919576,12.139633032509007,12.106524227922195,12.190878413899739,12.32293370238125,12.395989296645046,12.371692000821945,12.273680200180552,1.0,12.2684117421905
9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.377134963644878,12.392970492224256,12.320252083034001,12.202964068707866,12.113304095664757,12.126841717997648,12.243438686728421,12.362456960239795,12.39770912497889,12.339703455586132,12.226380011821497,12.124620549315077,12.114318724502285,12.21667183044444,12.344231310683377,12.39876333303453,12.356975617051766,12.250224199297985,12.13963187079187,12.106522942531717,12.190877542350249,12.322933425173014,12.395989662298893,12.371692915585108,12.273681500438027,1.0,12.26841164336506
