,CB_0,CB_1,CB_2,CB_3,CB_4,CB_5,CB_6,CB_7,CB_8,CB_9,CB_10,CB_11,CB_12,CB_13,CB_14,CB_15,CB_16,CB_17,CB_18,CB_19,CB_20,CB_21,CB_22,CB_23,CB_24,TMSE_0,TMSE_1,TMSE_2,TMSE_3,TMSE_4,TMSE_5,TMSE_6,TMSE_7,TMSE_8,TMSE_9,TMSE_10,TMSE_11,TMSE_12,TMSE_13,TMSE_14,TMSE_15,TMSE_16,TMSE_17,TMSE_18,TMSE_19,TMSE_20,TMSE_21,TMSE_22,TMSE_23,TMSE_24,mean_CB,mean_TMSE
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.142614005394787,12.105908024282275,12.186858297838334,12.319138791824546,12.395080332442078,12.373738752716553,12.277345460917326,12.161100297244753,12.103847418866144,12.163442963743469,12.294972145099003,12.387773224069242,12.385060767242848,12.29983447096823,12.181820293667524,12.106620917705987,12.143023680221656,12.269089717455017,12.37659953471758,12.393143502598628,12.32099014067706,12.20415409436702,12.113965252691074,12.126366754360056,12.242323378393472,1.0,12.242992488780185
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.142535828247127,12.10581850435844,12.186798795376943,12.319121323140354,12.39510627438947,12.373798671851397,12.277426394338368,12.161025720667535,12.103754084551182,12.16337639365747,12.294945983886482,12.387791150871056,12.38511512933346,12.299911499409186,12.181746917787459,12.106524538032623,12.142950573662254,12.269055011683886,12.376609136151025,12.393191756089065,12.321063809938186,12.204090608432075,12.113866637088027,12.12628769387696,12.242280365460807,1.0,12.242967712091236
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.142490505891152,12.105766363543253,12.18676403155483,12.319111050739926,12.395121709413372,12.37383492560106,12.277476149348942,12.160982528450788,12.103699741411067,12.163337531576566,12.294930625393526,12.387801787190375,12.385147906646388,12.299958747374857,12.181704415981876,12.106468437775243,12.14290792511496,12.269034666328578,12.376614817919796,12.393220750900598,12.32110885876893,12.204053917851322,12.113809247499303,12.126241599419881,12.24225518184238,1.0,12.242953736941558
3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.142464043785457,12.105735833242637,12.186743636150693,12.319104997212866,12.39513085685946,12.373856626475321,12.277506202050759,12.160957326232491,12.10366792886194,12.16331474337806,12.294921585913789,12.387808078927279,12.3851674871971,12.29998724978885,12.1816796151153,12.10643560269649,12.14288292755613,12.269022703636939,12.376618171507305,12.393238037315848,12.321135987636058,12.204032537558,12.113775662490507,12.12621459235923,12.242240386623997,1.0,12.242945712822905
4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.142448528707947,12.105717900637888,12.186731638913207,12.319101421527549,12.395136260303316,12.373869531040011,12.277524170332201,12.16094255713939,12.103649246363114,12.163301343765404,12.294916254084239,12.387811789077691,12.385179116460506,12.300004278274049,12.181665081123434,12.106416322504094,12.14286823363604,12.269015654191364,12.376620143097993,12.3932482911394,12.321152178856705,12.204020018904439,12.113755944245288,12.126198721693992,12.24223167416126,1.0,12.24294105200722
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.142439407706547,12.105707347403268,12.186724567778292,12.319099301745688,12.395139440281909,12.373877170067177,12.277534846454047,12.160933881352905,12.103638253886038,12.16329344929819,12.294913100655513,12.387813967230256,12.385185994354758,12.300014390720694,12.181656543969739,12.106404980215766,12.14285957957201,12.269011490438452,12.376621293972066,12.393254349729407,12.321161787475207,12.204012669814265,12.113744345903196,12.126189377294908,12.242226532737773,1.0,12.242938322802324
6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.142434028281023,12.105701128054147,12.186720391137996,12.319098036863487,12.39514130165772,12.373881674942027,12.277541163303388,12.160928778572528,12.103631777509417,12.163288789181319,12.294911227314753,12.387815236627917,12.385190046757451,12.300020371202022,12.181651523588561,12.10639829944974,12.142854473618032,12.269009022685687,12.37662195690438,12.39325791573445,12.321167466633442,12.204008350168724,12.113737515907301,12.126183866369383,12.242223490066552,1.0,12.24293671330126
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.142430849883658,12.105697456660803,12.18671791601465,12.319097273283312,12.395142381790384,12.373884321085376,12.277544889240396,12.160925775038265,12.103627956271596,12.163286030442318,12.294910105646466,12.38781596708293,12.385192424205743,12.3000238965893,12.181648569614351,12.10639435939702,12.142851453543429,12.269007551410764,12.376622329418922,12.393260004687722,12.321170812020771,12.204005809891715,12.113733489536658,12.126180609122466,12.242221680855023,1.0,12.242935756509365
8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.14242896158956,12.105695283011373,12.186716440617413,12.319096803211515,12.39514299971222,12.373885868138593,12.27754708170267,12.160924005332454,12.1036256958796,12.163284389004835,12.294909424850294,12.38781637824429,12.385193811381464,12.300025969064775,12.181646830284267,12.106392030596634,12.142849659313322,12.269006665066954,12.376622529145358,12.393261220450709,12.32117277656489,12.204004315336775,12.11373111151168,12.126178676443846,12.242220596009439,1.0,12.242935180898597
9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.142427827633556,12.105693988681514,12.186715551932773,12.319096504940289,12.395143345101333,12.373886767535955,12.277548370123519,12.160922960000885,12.103624351900157,12.163283403351814,12.294909002445536,12.38781660095085,12.385194615058813,12.300027185043648,12.181645804113463,12.106390647850473,12.142848584635667,12.269006121754487,12.376622626578355,12.393261921712586,12.321173927178652,12.204003434698707,12.113729701369085,12.126177521320706,12.242219936112303,1.0,12.242934828081006
