,CB_0,CB_1,CB_2,CB_3,CB_4,CB_5,CB_6,CB_7,CB_8,CB_9,CB_10,CB_11,CB_12,CB_13,CB_14,CB_15,CB_16,CB_17,CB_18,CB_19,CB_20,CB_21,CB_22,CB_23,CB_24,TMSE_0,TMSE_1,TMSE_2,TMSE_3,TMSE_4,TMSE_5,TMSE_6,TMSE_7,TMSE_8,TMSE_9,TMSE_10,TMSE_11,TMSE_12,TMSE_13,TMSE_14,TMSE_15,TMSE_16,TMSE_17,TMSE_18,TMSE_19,TMSE_20,TMSE_21,TMSE_22,TMSE_23,TMSE_24,mean_CB,mean_TMSE
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.394134262374358,12.324327863424797,12.207996077519619,12.11562977243039,12.124027616571711,12.237861981802558,12.358880308473704,12.398135508666003,12.34336259037698,12.231389212253891,12.127768210300829,12.112493007949702,12.211239964766769,12.339989950017076,12.398409358042334,12.360137014780769,12.255026090845071,12.14342713558743,12.105739208674088,12.18579714133808,12.318130231363066,12.394834930494369,12.374283300037112,12.278331652948637,12.161986436991647,1.0,12.26013355312124
11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.394134262378648,12.324327863439681,12.2079960775196,12.11562977243033,12.124027616571663,12.237861981802489,12.35888030847352,12.398135508668684,12.34336259038765,12.231389212253962,12.12776821030078,12.112493007949643,12.21123996476672,12.339989950016868,12.398409358044196,12.360137014789215,12.255026090871288,12.143427135587396,12.105739208674022,12.18579714133803,12.318130231362911,12.394834930495387,12.374283300044524,12.278331652968655,12.161986436991624,1.0,12.2601335531251
12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.394134262381417,12.324327863448561,12.207996077519585,12.115629772430292,12.124027616571635,12.237861981802444,12.358880308473347,12.398135508670133,12.343362590393973,12.231389212254008,12.127768210300747,12.112493007949604,12.211239964766689,12.339989950016706,12.398409358045154,12.360137014794173,12.255026090887208,12.143427135587377,12.105739208673981,12.185797141337993,12.318130231362797,12.394834930495858,12.374283300048829,12.27833165298075,12.16198643699161,1.0,12.260133553127394
13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.394134262383327,12.324327863454078,12.207996077519578,12.115629772430268,12.124027616571613,12.237861981802412,12.358880308473195,12.398135508670933,12.343362590397865,12.231389212254035,12.127768210300726,12.11249300794958,12.211239964766667,12.33998995001658,12.398409358045637,12.360137014797193,12.255026090897301,12.14342713558736,12.105739208673954,12.185797141337972,12.318130231362714,12.39483493049605,12.374283300051413,12.278331652988374,12.1619864369916,1.0,12.260133553128815
14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.394134262384684,12.324327863457784,12.207996077519573,12.115629772430252,12.1240276165716,12.23786198180239,12.358880308473072,12.398135508671416,12.343362590400462,12.231389212254054,12.12776821030071,12.11249300794956,12.211239964766651,12.339989950016479,12.39840935804591,12.360137014799193,12.25502609090418,12.143427135587352,12.105739208673933,12.185797141337956,12.31813023136265,12.394834930496131,12.374283300053108,12.27833165299355,12.161986436991597,1.0,12.260133553129767
15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.394134262385878,12.324327863460578,12.207996077519567,12.115629772430239,12.124027616571588,12.237861981802372,12.358880308472983,12.398135508671794,12.343362590402426,12.231389212254069,12.127768210300701,12.112493007949547,12.211239964766639,12.339989950016406,12.39840935804613,12.360137014800706,12.255026090909343,12.143427135587345,12.105739208673919,12.185797141337943,12.318130231362602,12.394834930496204,12.374283300054396,12.27833165299744,12.161986436991592,1.0,12.260133553130498
16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.394134262387134,12.32432786346297,12.207996077519566,12.11562977243023,12.124027616571581,12.237861981802357,12.358880308472935,12.398135508672185,12.343362590404126,12.23138921225408,12.127768210300692,12.112493007949539,12.21123996476663,12.339989950016365,12.398409358046388,12.360137014802044,12.255026090913635,12.143427135587338,12.105739208673908,12.185797141337934,12.318130231362572,12.394834930496332,12.374283300055556,12.278331653000699,12.161986436991588,1.0,12.260133553131134
17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.39413426238842,12.324327863465223,12.20799607751956,12.11562977243022,12.124027616571574,12.23786198180235,12.358880308472935,12.398135508672654,12.343362590405764,12.231389212254092,12.127768210300685,12.11249300794953,12.211239964766623,12.339989950016347,12.398409358046736,12.360137014803358,12.255026090917484,12.143427135587332,12.1057392086739,12.185797141337927,12.318130231362556,12.394834930496545,12.374283300056732,12.278331653003665,12.161986436991585,1.0,12.26013355313175
18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.39413426238948,12.324327863467461,12.207996077519558,12.11562977243021,12.12402761657157,12.237861981802347,12.358880308472981,12.398135508673231,12.343362590407423,12.2313892122541,12.127768210300678,12.112493007949524,12.211239964766621,12.339989950016362,12.398409358047195,12.360137014804724,12.255026090921087,12.143427135587329,12.105739208673892,12.185797141337924,12.318130231362556,12.394834930496863,12.374283300057987,12.27833165300649,12.161986436991583,1.0,12.260133553132368
19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.394134262390335,12.324327863469703,12.207996077519557,12.115629772430207,12.124027616571569,12.237861981802347,12.358880308473072,12.398135508673915,12.34336259040912,12.23138921225411,12.127768210300674,12.112493007949519,12.21123996476662,12.339989950016404,12.39840935804777,12.360137014806154,12.255026090924492,12.143427135587325,12.105739208673885,12.185797141337922,12.318130231362575,12.394834930497282,12.374283300059338,12.278331653009207,12.161986436991581,1.0,12.26013355313299
