,CB_0,CB_1,CB_2,CB_3,CB_4,CB_5,CB_6,CB_7,CB_8,CB_9,CB_10,CB_11,CB_12,CB_13,CB_14,CB_15,CB_16,CB_17,CB_18,CB_19,CB_20,CB_21,CB_22,CB_23,CB_24,TMSE_0,TMSE_1,TMSE_2,TMSE_3,TMSE_4,TMSE_5,TMSE_6,TMSE_7,TMSE_8,TMSE_9,TMSE_10,TMSE_11,TMSE_12,TMSE_13,TMSE_14,TMSE_15,TMSE_16,TMSE_17,TMSE_18,TMSE_19,TMSE_20,TMSE_21,TMSE_22,TMSE_23,TMSE_24,mean_CB,mean_TMSE
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.305161874703572,12.391270815461517,12.380751680221788,12.290660959428584,12.173011166570655,12.10489960686839,12.15105902046926,12.279959555543355,12.38168672673748,12.390208152898303,12.312425520171578,12.194756177233662,12.110394842125759,12.132762251280191,12.253451317140987,12.368305586734113,12.396272651870973,12.332587536454273,12.217737749913532,12.120232047745358,12.11859805630561,12.226592661187672,12.351341569185847,12.398722456382442,12.35071952397865,1.0,12.269342780264543
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.305139204758301,12.391292101462154,12.380808410535606,12.290739431946625,12.172937112144904,12.104804408360343,12.1509885407097,12.279928362643597,12.381699806342654,12.390259000828411,12.312500617645622,12.19468576583657,12.11029707302388,12.132685575733472,12.253411705776676,12.368310196145998,12.39631707706817,12.332659034714942,12.217700623123637,12.120132528875708,12.11851580141075,12.22654491764105,12.351337529316947,12.398759947683336,12.350786885831864,1.0,12.269329666382433
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.305125839972293,12.391304745193509,12.38084266495431,12.290787618761264,12.172894218616127,12.104748989335095,12.15094741342174,12.279910066162811,12.381707554652062,12.390289597585628,12.312546600237095,12.19464499763108,12.110240171377804,12.132640861179333,12.253388502268892,12.368312919587115,12.396343719183697,12.332702672591164,12.21767952958097,12.120074618624198,12.11846785925211,12.226516982691482,12.35133514606574,12.398782358699659,12.350827860579088,1.0,12.26932254032817
3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.305117923940395,12.391312230246676,12.38086314494798,12.290816705507517,12.17286918951997,12.104716550579637,12.150923303351437,12.279899304007772,12.381712132570915,12.39030785408331,12.312574311923635,12.194621214367846,12.110206870097059,12.132614658664378,12.25337486592225,12.368314523162763,12.396359584596706,12.332728923462378,12.217667367304239,12.120040730918522,12.118439775111662,12.2265005781125,12.351333735366516,12.398795678701717,12.350852462270193,1.0,12.269318544749519
4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.30511324334125,12.39131664752014,12.380875314693832,12.29083408949597,12.172854521724219,12.104697501992456,12.150909129284733,12.279892959796767,12.381714828210093,12.390318688993531,12.31259085827356,12.194607279075957,12.110187317534438,12.132599259068893,12.253366833712027,12.368315460767509,12.396368988506797,12.3327445805982,12.217660291738644,12.120020836022245,12.118423273904844,12.226490921285336,12.351332894343564,12.398803563676333,12.350867118924041,1.0,12.269316256099414
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.305110495149211,12.391319243871044,12.38088251497984,12.290844415629083,12.172845905720326,12.104686295214004,12.150900780273476,12.27988921080149,12.38171640675737,12.390325093528366,12.312600680537905,12.19459909473848,12.110175815992015,12.132590190984962,12.253362092143375,12.36831600124734,12.396374541571067,12.332753868248476,12.217656154211241,12.120009134626793,12.118413559716473,12.226485224896068,12.351332385716814,12.3988082145495,12.35087580632261,1.0,12.269314925097094
6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.30510888893007,12.39132076031302,12.38088675895964,12.290850523817484,12.172840838598239,12.104679693583412,12.150895853337282,12.279886987030347,12.38171732210794,12.390328864833357,12.312606487441176,12.19459428261835,12.110169042360702,12.132584842124192,12.25335928457353,12.368316304065793,12.396377807762356,12.332759355644155,12.21765372810575,12.120002244819824,12.118407831963882,12.226481855996944,12.351332069968986,12.39881094619147,12.350880935548684,1.0,12.269314140427865
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.30510794391053,12.391321636659473,12.380889250132922,12.290854125449862,12.172837856674228,12.104675799489174,12.150892938167786,12.279885659229144,12.381717843567667,12.39033107551464,12.312609909116818,12.194591451887772,12.1101650485354,12.132581679760882,12.253357613528815,12.368316464169238,12.39637971904604,12.332762586608023,12.217652303630278,12.119998184141835,12.118404447837293,12.226479855119864,12.351331865424495,12.398812540968017,12.350883953069097,1.0,12.269313670065571
8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.305107427393809,12.391322134059171,12.380890704947229,12.290856243616977,12.172836100393654,12.104673497101958,12.15089120524089,12.279884857216725,12.3817181312513,12.390332363575066,12.312611919384635,12.194589785827047,12.110162689007387,12.132579802439082,12.253356609817608,12.368316538520855,12.396380829355174,12.332764482649827,12.217651466569846,12.11999578687175,12.118402441204303,12.226478657775392,12.351331724701629,12.398813463603272,12.350885721547206,1.0,12.269313383362874
9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.305107149768792,12.391322407913911,12.380891549094885,12.290857487246932,12.172835063711254,12.104672129274014,12.150890166250173,12.279884363488247,12.381718280777005,12.390333108008626,12.312613097670075,12.194588803588067,12.110161289092876,12.13257867944909,12.253355997549086,12.368316561754444,12.396381467704781,12.332765591877617,12.217650973940046,12.119994366358256,12.118401243224417,12.226477931887443,12.351331620789423,12.39881399014648,12.35088675390592,1.0,12.269313202978873
