,CB_0,CB_1,CB_2,CB_3,CB_4,CB_5,CB_6,CB_7,CB_8,CB_9,CB_10,CB_11,CB_12,CB_13,CB_14,CB_15,CB_16,CB_17,CB_18,CB_19,CB_20,CB_21,CB_22,CB_23,CB_24,TMSE_0,TMSE_1,TMSE_2,TMSE_3,TMSE_4,TMSE_5,TMSE_6,TMSE_7,TMSE_8,TMSE_9,TMSE_10,TMSE_11,TMSE_12,TMSE_13,TMSE_14,TMSE_15,TMSE_16,TMSE_17,TMSE_18,TMSE_19,TMSE_20,TMSE_21,TMSE_22,TMSE_23,TMSE_24,mean_CB,mean_TMSE
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.14568728657246,12.104283082815323,12.15485062886568,12.284815954679436,12.383808000246281,12.388739110015168,12.30852225063416,12.190440087325818,12.108911336352168,12.135837229975511,12.25846768609524,12.371120959473265,12.395454257192705,12.329015794968791,12.213246609560029,12.117961426781221,12.120844887773137,12.231594598692668,12.354800805332589,12.398592263507284,12.347556348918827,12.236880039423522,12.130964360650424,12.110385635400233,12.205147553933164,1.0,12.241117127807405
11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.145681925183728,12.104282834646368,12.154850432872722,12.284815851787616,12.383808017260876,12.388739244183283,12.308522472765214,12.190439863559753,12.108911083687053,12.135837020204214,12.258467562284677,12.371120952243848,12.395454370192622,12.329016002915711,12.21324641894812,12.117961171722492,12.120844665859059,12.231594455158465,12.354800774008913,12.39859235431407,12.347556541185604,12.236880102104609,12.130964105771021,12.110385403142168,12.205147391950376,1.0,12.241116840718105
12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.145675338475945,12.104282678330076,12.154850306016943,12.284815780593958,12.38380801979391,12.388739320451442,12.3085226059777,12.190439725993478,12.108910925186505,12.135836885317806,12.258467478432049,12.371120939728575,12.395454432999617,12.329016126790474,12.2132463022524,12.1179610123584,12.120844523983854,12.231594359435814,12.354800746608461,12.398592403079215,12.34755665482569,12.236880140323924,12.130963947140216,12.110385255418992,12.2051472851908,1.0,12.241116527788249
13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.14566826260723,12.104282575275244,12.15485022005076,12.284815729292891,12.38380801587416,12.388739365106483,12.308522689224926,12.190439637598304,12.108910821122908,12.135836794499264,12.258467419137663,12.371120926039039,12.39545446869259,12.329016203606242,12.21324622760932,12.11796090816541,12.120844429007839,12.231594292693,12.354800723303601,12.398592429471488,12.347556724649598,12.236880164657286,12.130963843854422,12.11038515704304,12.2051472115693,1.0,12.241116209606078
14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.145660531212707,12.104282503170198,12.154850158874234,12.284815691444734,12.38380801061162,12.388739393799632,12.308522745382437,12.19043957681268,12.108910748536596,12.135836730128412,12.258467375857968,12.371120914011822,12.395454491078402,12.3290162551415,12.213246176438464,12.117960835687086,12.120844361932283,12.231594244374016,12.35480070464089,12.398592445333058,12.347556771184635,12.23688018128607,12.130963772201781,12.110385087795066,12.205147158618756,1.0,12.241115874622203
15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.145651355950527,12.10428244944918,12.15485011355005,12.284815663711278,12.383808007279567,12.388739415764835,12.308522787696315,12.19043953129351,12.10891069442311,12.135836682378356,12.258467344041541,12.371120905624966,12.395454508354437,12.329016294040942,12.213246138081965,12.117960781607907,12.120844312120253,12.231594208764195,12.354800691290517,12.398592457753752,12.347556806384878,12.236880193764984,12.130963718693199,12.110385036317,12.205147119517099,1.0,12.241115488714174
16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.145640329571952,12.104282407289656,12.154850079330433,12.284815644491843,12.383808007935567,12.388739436305434,12.308522823602022,12.190439494210686,12.108910651684837,12.135836645995411,12.258467321410132,12.371120902223716,12.395454525264194,12.329016327426222,12.213246106627125,12.117960738639221,12.12084427385502,12.231594182933682,12.354800683876254,12.398592470876416,12.3475568370081,12.23688020407184,12.130963675924606,12.110384996477205,12.205147090712241,1.0,12.24111503430975
17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.145631025192461,12.10428237322396,12.154850053872565,12.284815633094787,12.383808013776225,12.38873945826482,12.308522856995351,12.19043946203843,12.108910616711713,12.13583661836816,12.258467306918929,12.371120904639389,12.395454544369574,12.329016359041557,12.21324607901346,12.117960703062026,12.120844244278073,12.23159416549698,12.354800682858198,12.398592486959565,12.347556866620682,12.236880213233349,12.130963640106838,12.110384965194305,12.205147070492336,1.0,12.241114653752948
18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.145620811728262,12.10428234571953,12.154850036158027,12.284815629230238,12.383808025341718,12.388739482904139,12.308522889595007,12.190439433226842,12.108910587922555,12.135836598359333,12.258467300122469,12.371120913251819,12.395454566808755,12.329016390540124,12.213246053894741,12.117960673246149,12.120844222142683,12.23159415585843,12.354800688453127,12.398592507008702,12.347556896798691,12.236880221701448,12.130963609577742,12.1103849411227,12.205147058117737,1.0,12.24111424155324
19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.145613589160243,12.104282324353514,12.154850025831788,12.284815632698805,12.383808042639057,12.388739510436976,12.308522921773967,12.190439407390864,12.108910564873817,12.135836585591456,12.258467300785947,12.371120928025869,12.395454592757616,12.329016422268786,12.213246030944301,12.117960648745607,12.12084420705183,12.23159415375003,12.354800700584217,12.39859253116036,12.347556927860355,12.236880229583086,12.130963583893372,12.110384923849022,12.205147053289595,1.0,12.241113953572022
