,CB_0,CB_1,CB_2,CB_3,CB_4,CB_5,CB_6,CB_7,CB_8,CB_9,CB_10,CB_11,CB_12,CB_13,CB_14,CB_15,CB_16,CB_17,CB_18,CB_19,CB_20,CB_21,CB_22,CB_23,CB_24,TMSE_0,TMSE_1,TMSE_2,TMSE_3,TMSE_4,TMSE_5,TMSE_6,TMSE_7,TMSE_8,TMSE_9,TMSE_10,TMSE_11,TMSE_12,TMSE_13,TMSE_14,TMSE_15,TMSE_16,TMSE_17,TMSE_18,TMSE_19,TMSE_20,TMSE_21,TMSE_22,TMSE_23,TMSE_24,mean_CB,mean_TMSE
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.181463259576736,12.106549049247178,12.143287697558408,12.26946379078776,12.376783885295987,12.393053039974907,12.320702537739072,12.203830155501057,12.113831374394277,12.126573015980739,12.242703673393516,12.361937613434575,12.397696371242528,12.340102140097294,12.227130689900473,12.12527297780172,12.11420500710657,12.215971337276855,12.343630575866799,12.398650951714982,12.357311599615945,12.250787418643256,12.14034596345003,12.10657135427989,12.190241192519387,1.0,12.241923866895997
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.181389870276796,12.106452703544551,12.143214679867224,12.269429204744746,12.376793606249453,12.393101383564508,12.320776257054975,12.203766310973263,12.113732782406682,12.126494034098487,12.242660776623966,12.361938781799122,12.397738083900247,12.340172050398037,12.227125065189334,12.125173066740235,12.114120692154685,12.215920448288722,12.343623048184368,12.3986855374497,12.357377152116968,12.25085719324447,12.140264557661629,12.106482387882801,12.190182703413287,1.0,12.241898895113131
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.18134734627888,12.106396622894898,12.1431720827893,12.269408929182386,12.376799358955333,12.39313043391445,12.32082133851282,12.203729408938903,12.113675406428984,12.126447985135764,12.242635660594495,12.36193947087274,12.39776306652183,12.340214662010641,12.227122735433248,12.125114931618354,12.114071559112958,12.215890685240915,12.343618611688905,12.39870618577339,12.357416971382973,12.25090027706164,12.140217343607992,12.106430566983734,12.19014852756527,1.0,12.241884806740034
3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.181322501490312,12.10636379922774,12.143147115258252,12.269397007372344,12.376802754543696,12.39314775393052,12.32084848771346,12.203707903925668,12.113641829333142,12.126421004606032,12.242620904921798,12.361939872694368,12.397777932140334,12.340240276104025,12.22712170554395,12.125080913664739,12.114042781026965,12.215873211802979,12.343615991150841,12.398718448829378,12.35744086055244,12.250926363833678,12.14018977069427,12.106400223065648,12.190128475587944,1.0,12.24187671556058
4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.181307931707142,12.106344525704122,12.143132438927436,12.269389981937127,12.376804750963691,12.393158027870403,12.320864691313478,12.203695311710794,12.11362211570653,12.126405149476533,12.24261221566826,12.361940100844873,12.397786738935329,12.340255546511703,12.22712121808137,12.125060943017491,12.114025873678521,12.215862927952923,12.343614436990425,12.398725704294206,12.357455085979355,12.2509419831562,12.140173603326566,12.106382399510363,12.19011667968128,1.0,12.241872015317849
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.181299386987616,12.106333187315606,12.14312379518484,12.269385832303207,12.376805916500187,12.39316409843253,12.320874307375634,12.203687919241808,12.11361052005997,12.126395814190305,12.242607087885817,12.361940222733118,12.397791937152693,12.340264601983622,12.22712097243182,12.125049197641069,12.114015921362089,12.215856863167728,12.34361350800811,12.398729981699766,12.357463515035453,12.250951272065144,12.140164102290655,12.106371910174525,12.190109726775715,1.0,12.24186926391996
6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.18129436242708,12.10632650882373,12.143118695287738,12.269383372855177,12.376806588084914,12.39316767154074,12.320879990983052,12.203683574022694,12.11360369163006,12.126390308609084,12.242604053234551,12.361940278689447,12.397794993021984,12.340269950770699,12.22712084219941,12.125042282525278,12.114010054029094,12.215853277763262,12.343612944536428,12.39873249223978,12.357468490273318,12.250956772035066,12.140158511923197,12.106365728234032,12.190105619583058,1.0,12.241867642212915
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.181291399103475,12.106322570087748,12.143115678762246,12.269381906463437,12.376806965704116,12.393169764704771,12.320883339026514,12.203681018670368,12.113599666159475,12.126387054490207,12.242602248736057,12.36194029323456,12.397796779734945,12.34027309909407,12.227120770554869,12.125038207570284,12.114006588270636,12.215851149727449,12.343612594028349,12.398733956193285,12.35747141612365,12.250960018608678,12.14015521966081,12.106362078665834,12.190103185218845,1.0,12.241866678743786
8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.181289652960418,12.106320242039901,12.143113886605848,12.269381022989556,12.376807168444339,12.393170982967975,12.320885305161946,12.203679515223282,12.113597288641424,12.126385123635513,12.242601166657943,12.361940281709348,12.39779781615228,12.340274945715286,12.22712073013747,12.125035802554944,12.114004534104284,12.2158498777881,12.343612367268584,12.398734801320034,12.357473129889796,12.250961931038068,12.140153278210496,12.10635991766732,12.19010173370407,1.0,12.241866100103529
9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.181288614754603,12.106318859714401,12.143112813135081,12.269380481364221,12.376807267661622,12.393171685722258,12.320886456738187,12.203678629327603,12.11359587877421,12.126383969570025,12.242600508385328,12.361940254153069,12.397798410457833,12.340276025134973,12.227120706942967,12.125034378151735,12.114003308627275,12.21584910818482,12.343612212542785,12.398735281741297,12.357474129345935,12.250963056800034,12.14015212984155,12.10635863059566,12.19010085898764,1.0,12.241865746266205
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.181288011563897,12.106318031296198,12.143112160788682,12.269380140298072,12.376807306560067,12.393172086526038,12.320887130630217,12.203678104914564,12.113595035622634,12.126383270623064,12.24260009865372,12.36194021754787,12.397798745891844,12.340276654728266,12.227120693447317,12.125033528022632,12.114002568628711,12.215848633092323,12.343612100362169,12.398735548706414,12.357474710073918,12.250963720993068,12.140151445837917,12.10635785545978,12.190100322364806,1.0,12.24186552490537
11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.181287663071622,12.106317526099167,12.143111754834598,12.269379917454883,12.376807311714087,12.393172312471053,12.320887526668507,12.203677790942839,12.113594523038746,12.126382837781598,12.242599835055787,12.361940177092574,12.397798931657444,12.34027702283032,12.227120685465867,12.1250330127474,12.114002112324858,12.21584833086073,12.34361201440049,12.398735692542799,12.357475047556377,12.250964116287271,12.140151032484788,12.106357379328442,12.190099983929109,1.0,12.24186538154565
12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.181287437407518,12.106317208660135,12.143111493132745,12.269379765338721,12.376807299822108,12.39317243935559,12.320887763280835,12.203677598402718,12.113594202259833,12.12638256043196,12.242599658243812,12.361940136899795,12.397799033046484,12.340277241147604,12.227120680619155,12.125032691551228,12.114001821512968,12.215848130771688,12.343611946090316,12.398735767450205,12.357475245975316,12.250964356633512,12.14015077582529,12.106357077361267,12.190099762165609,1.0,12.241865283735457
13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.181287295697993,12.106316999884475,12.143111316481937,12.269379657015856,12.376807281641746,12.39317251246897,12.320887910500646,12.203677475016542,12.11359399217856,12.126382374343212,12.242599534303363,12.361940100351958,12.397799089223302,12.340277375829706,12.227120677538496,12.125032482067612,12.11400162744659,12.215847992205521,12.343611891376709,12.398735806119287,12.357475367121951,12.2509645091828,12.14015060912371,12.106356876850286,12.190099610079765,1.0,12.241865214562038
14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.181287212552284,12.106316854096155,12.143111191077098,12.269379577631469,12.376807264262911,12.393172558849997,12.320888009506794,12.20367739032311,12.113593845881466,12.126382242733666,12.24259944429552,12.36194007025822,12.39779912370148,12.34027746585235,12.227120675435447,12.125032336582192,12.114001490662458,12.215847892293423,12.34361184874554,12.398735828330759,12.357475447490026,12.250964613210053,12.140150493665457,12.106356735969216,12.190099501059253,1.0,12.24186516457865
15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.181287152198456,12.10631674545039,12.143111098099721,12.269379519345256,12.376807252405307,12.393172594507927,12.320888084182483,12.203677326865892,12.113593736762704,12.126382145042335,12.24259937802643,12.361940048898981,12.397799150506218,12.340277533885518,12.227120673860663,12.125032227976378,12.114001389022455,12.215847818571229,12.343611818008428,12.398735846003092,12.357475508374655,12.250964691326342,12.140150407401888,12.106356631181997,12.190099420471572,1.0,12.241865127935055
16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.181287081221424,12.106316659859935,12.14311102751387,12.26937947828836,12.376807249148392,12.393172628676282,12.320888147960538,12.20367727497131,12.113593650276373,12.126382070241775,12.24259933031382,12.361940038011962,12.397799177797447,12.34027759272499,12.227120672565597,12.125032141382105,12.114001310596636,12.215847764585769,12.343611799541316,12.398735866151991,12.357475561843676,12.250964756131054,12.140150338212226,12.10635654975307,12.190099360645684,1.0,12.241865101136623
17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.18128705092437,12.106316590169422,12.143110974344925,12.26937945272006,12.376807256337294,12.393172666326029,12.320888207893155,12.203677229637993,12.113593579010043,12.126382012830618,12.242599298732912,12.361940038754035,12.397799210005228,12.340277649112931,12.227120671421714,12.125032069199653,12.11400124940148,12.215847727248233,12.343611793800497,12.39873589262869,12.357475614281503,12.250964814175248,12.14015027988312,12.106356485265533,12.190099317854271,1.0,12.241865085278357
18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.181287015873954,12.106316533245732,12.143110936427808,12.269379441902085,12.376807274810016,12.393172709664077,12.320888267093,12.203677188666573,12.113593519715499,12.126381970410689,12.242599282244123,12.361940051661096,12.397799249100071,12.34027770602772,12.227120670372473,12.125032008096246,12.114001202825152,12.215847705226308,12.343611801014122,12.398735927150437,12.357475668511169,12.250964868343669,12.140150229687835,12.106356434915208,12.190099290483317,1.0,12.241865078138735
19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.181286979930851,12.106316488200335,12.143110913029846,12.269379445408381,12.37680730453317,12.393172759045783,12.320888326222494,12.203677151518052,12.113593471494799,12.126381942205535,12.24259928035227,12.361940076620481,12.397799295365928,12.340277764080637,12.227120669404203,12.125031957172782,12.114001170053552,12.215847697959672,12.343611820990782,12.398735969927007,12.357475725088293,12.250964919308922,12.14015018690789,12.10635639785679,12.190099277911862,1.0,12.241865079623613
20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.181286924455746,12.106316455283855,12.143110903999764,12.269379462705372,12.37680734469809,12.39317281355401,12.32088838442936,12.203677118600424,12.113593434671646,12.126381928143653,12.242599292592601,12.361940112865298,12.397799347892692,12.340277822394334,12.22712066852798,12.125031916822152,12.11400115109501,12.215847705055912,12.343611853011588,12.398736020062179,12.357475783116183,12.25096496644197,12.140150151911596,12.106356374177862,12.190099279822684,1.0,12.241865088653281
21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.181286893842747,12.106316435185645,12.143110909239626,12.269379492906703,12.376807393807807,12.393172871392231,12.32088843996099,12.20367709080825,12.113593410073584,12.126381928286515,12.242599318224173,12.36194015899623,12.397799404914858,12.340277879182299,12.227120667767936,12.12503188800099,12.114001146169034,12.215847725925066,12.343611895786367,12.39873607583491,12.357475840786218,12.250965008403478,12.14015012556464,12.106356364253289,12.190099295780955,1.0,12.24186510644378
22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.181286899410138,12.106316428581698,12.143110928381393,12.269379534646125,12.376807449771858,12.393172930176656,12.320888490592042,12.203677069213766,12.113593398565992,12.126381942473673,12.242599356060886,12.361940213033467,12.397799464069145,12.340277932155802,12.227120667153395,12.125031871753672,12.114001155322807,12.215847759570151,12.343611947462053,12.39873613492025,12.357475895761281,12.250965043545861,12.140150108842274,12.106356368336172,12.190099324986017,1.0,12.241865132591464
23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.181286901316378,12.106316435843409,12.143110960599572,12.269379586035031,12.376807510017299,12.393172987174784,12.320888533941442,12.203677054851598,12.113593400746531,12.126381970110984,12.242599404398952,12.36194027249875,12.397799522611521,12.340277978829938,12.227120666713398,12.12503186889609,12.114001178196688,12.2158478044852,12.343612005675041,12.39873619458305,12.357475945468666,12.250965070200028,12.140150102568544,12.106356386302627,12.19009936614081,1.0,12.241865164328258
24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.181286907429378,12.106316456853646,12.143111004519904,12.269379644683749,12.376807571618443,12.39317303951518,12.320888567720308,12.203677048564854,12.113593416748152,12.126382010058974,12.2425994610157,12.361940334525539,12.397799577614455,12.34027801676758,12.227120666472722,12.125031879806928,12.114001213893266,12.2158478586316,12.343612067640775,12.398736251861036,12.357475987338416,12.250965086887618,12.1401501072404,12.106356417502605,12.190099417406026,1.0,12.24186520049269
25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.181286900151026,12.10631649090354,12.143111058200006,12.269379707772469,12.376807631443853,12.393173084379669,12.320888589932043,12.203677050895108,12.113593446121486,12.126382060595981,12.242599523223351,12.361940395993175,12.39779962615316,12.340278043780796,12.227120666448995,12.125031904297211,12.114001260923347,12.215847919474363,12.343612130273991,12.39873630374373,12.357476019004697,12.250965092480564,12.140150122913441,12.106356460689248,12.190099476418581,1.0,12.241865238648552
26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.181286915713592,12.106316536651967,12.143111119166715,12.269379772160878,12.376807686316397,12.393173119180965,12.320888599034024,12.203677062007332,12.113593487780133,12.126382119440187,12.242599587965783,12.361940453679454,12.397799665482545,12.34027805809803,12.227120666650658,12.125031941541934,12.1140013172126,12.21584798406524,12.343612190332584,12.398736347347366,12.357476038477369,12.250965086318446,12.140150149136527,12.106356514010235,12.190099540360547,1.0,12.24186527832526
27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.181286934203497,12.106316592137775,12.143111184499034,12.26937983452695,12.376807733180044,12.393173141723985,12.32088859406375,12.203677081645413,12.113593539998906,12.126382183819503,12.24259965194825,12.361940504424563,12.397799693202165,12.340278058499006,12.227120667075619,12.12503199006432,12.11400138015794,12.21584804916241,12.343612244577374,12.39873638008228,12.35747604428485,12.250965068288343,12.140150184928121,12.106356575050262,12.190099606067852,1.0,12.241865316704486
28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.181286964331884,12.106316654838396,12.14311125094763,12.269379891525633,12.376807769266017,12.393173150346486,12.320888574728938,12.203677109116002,12.113593600458321,12.12638225058042,12.242599711790696,12.361940545298483,12.397799707404161,12.340278044416195,12.22712066771065,12.125032047766611,12.11400144672495,12.215848111377221,12.343612289939433,12.398736399807094,12.357476035586233,12.250965038868753,12.140150228789981,12.106356640916406,12.190099670169374,1.0,12.241865352108242
29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.181287028122288,12.10631672176624,12.14311131508206,12.269379939958112,12.37680779225011,12.393173144033776,12.320888541459954,12.20367714329939,12.113593666329582,12.126382316327394,12.242599764195306,12.361940573763288,12.397799706798207,12.340278016000267,12.227120668531361,12.125032112002245,12.114001513578437,12.21584816733873,12.343612323686136,12.398736404963083,12.357476012249517,12.250964999138255,12.140150278754613,12.106356708358884,12.190099729247203,1.0,12.241865383489378
30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.1812871177043,12.106316789599026,12.143111373457009,12.269379976942128,12.376807800392912,12.393173122501937,12.320888495422853,12.20367718268591,12.113593734394184,12.126382377584328,12.242599806118742,12.361940587821726,12.397799690807394,12.340277974147252,12.22712066950286,12.125032179684242,12.114001577237946,12.215848213866535,12.34361234357694,12.398736394682055,12.35747597489273,12.250964950749426,12.140150332462843,12.106356773919494,12.190099780008728,1.0,12.241865408806541
