,CB_0,CB_1,CB_2,CB_3,CB_4,CB_5,CB_6,CB_7,CB_8,CB_9,CB_10,CB_11,CB_12,CB_13,CB_14,CB_15,CB_16,CB_17,CB_18,CB_19,CB_20,CB_21,CB_22,CB_23,CB_24,TMSE_0,TMSE_1,TMSE_2,TMSE_3,TMSE_4,TMSE_5,TMSE_6,TMSE_7,TMSE_8,TMSE_9,TMSE_10,TMSE_11,TMSE_12,TMSE_13,TMSE_14,TMSE_15,TMSE_16,TMSE_17,TMSE_18,TMSE_19,TMSE_20,TMSE_21,TMSE_22,TMSE_23,TMSE_24,mean_CB,mean_TMSE
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.312941597338455,12.19531978270461,12.110590185390826,12.132354301668384,12.252778437440465,12.367922970855592,12.396379049823254,12.333068552588102,12.218324277208733,12.12053038764987,12.118300649146788,12.22592314466824,12.350873020700766,12.39873584471433,12.351144496688098,12.241921896626534,12.134309478575512,12.108861530015906,12.19970231252054,12.330597772562362,12.39730756826355,12.36679180277014,12.265488845517657,12.151343187808939,12.104287604594932,1.0,12.247431947913704
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.313016498787475,12.195249623175382,12.110492367564696,12.132277474702718,12.25273861840812,12.367927365240675,12.396423307426812,12.333139953945052,12.218288833524694,12.120430842746396,12.118218260852512,12.225875200565733,12.350868762552174,12.398773156012334,12.351211747866337,12.241970175789344,12.1342157967182,12.10877424358401,12.199646611513794,12.330584775351028,12.39733746503252,12.366854346309148,12.26557069967697,12.151268288973355,12.104196125250756,1.0,12.24741402166281
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.31306233222256,12.195209002829458,12.110435437781348,12.132232672529152,12.25271529398984,12.36792996144517,12.396449846832327,12.333183529105746,12.21826873909321,12.120372917465527,12.118170241539469,12.225847149049272,12.350866250706442,12.398795457647596,12.351252651820833,12.24200025288605,12.134161343790458,12.108723393039904,12.19961405386498,12.330577125152882,12.397355279912171,12.366892255470077,12.265621065994491,12.151224911199119,12.104142852944083,1.0,12.247404160732485
3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.3130899330808,12.195185306551172,12.11040212012152,12.132206418924005,12.252701586871112,12.367931489819915,12.39646565030546,12.333209741034594,12.218257168406797,12.120339021017298,12.11814211242588,12.225830676313114,12.350864764201724,12.398808712001228,12.351277209821017,12.242018552937363,12.134129501075776,12.108693614254003,12.199594947222318,12.330572613159754,12.39736584777637,12.36691497049138,12.265651503286222,12.151199600950674,12.104111663787583,1.0,12.247398589033486
4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.313106421292375,12.19517142249264,12.110382557988814,12.132190989412251,12.252693513114686,12.367932383016168,12.39647501720186,12.333225374510041,12.218250442540548,12.120319121022153,12.11812558489228,12.22582097950162,12.35086387848355,12.398816557854802,12.35129184001985,12.242029540235663,12.134110815013036,12.108676121307065,12.1995837055701,12.330569944857823,12.397372094918394,12.366928486569766,12.265669707065612,12.151184768411836,12.104093345823458,1.0,12.247395384524655
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.31311624649082,12.195163268351921,12.110371050854155,12.132181903778198,12.252688747123448,12.367932897289124,12.396480548262476,12.333234647951521,12.218246511462974,12.12030741665984,12.11811585526525,12.225815259619072,12.350863343507076,12.398821185511036,12.351300511564714,12.242036084993696,12.134099828259481,12.108665825716646,12.199577078167358,12.330568359444165,12.397375774600619,12.36693649112393,12.265680525459604,12.151176055014066,12.104082566831913,1.0,12.247393519332123
6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.31312207621567,12.195158474040156,12.110364273967459,12.132176544621588,12.25268592519286,12.367933184650186,12.396483801408838,12.333240126862652,12.21824420710689,12.120300525141543,12.118110118461201,12.225811876911717,12.350863012229075,12.39882390340492,12.351305631338692,12.242039963999844,12.134093361430194,12.108659757252518,12.19957316218427,12.330567409256647,12.397377931471432,12.366941213527461,12.26568692782897,12.15117092964049,12.104076215339441,1.0,12.24739242213939
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.313125542044045,12.195155653822372,12.110360278264148,12.13217337622783,12.252684245707526,12.367933335638389,12.396485704964585,12.333243352766454,12.218242854367123,12.120296463494679,12.118106729039157,12.225809867923308,12.350862798532994,12.39882549004537,12.351308643230709,12.242042255311514,12.134089551841951,12.10865617395627,12.199570840047567,12.33056683096769,12.397379186266823,12.366943988973334,12.265690705269549,12.15116791224761,12.10407246686431,1.0,12.247391769912612
8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.313127593157121,12.195153993981423,12.110357917670832,12.132171495384977,12.252683237038864,12.367933404611472,12.396486810688602,12.333245245780946,12.218242059557529,12.120294065695429,12.118104719320828,12.225808665818967,12.35086265241519,12.3988264078592,12.351310408348327,12.24204360584072,12.134087304525881,12.108654051448038,12.199569454295949,12.330566470007739,12.397379907546501,12.366945613054677,12.265692929040233,12.151166133761297,12.104070248546298,1.0,12.247391375815882
9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.313128826410484,12.195153015440251,12.11035651716952,12.132170370348222,12.252682621859194,12.36793342466346,12.39648744630424,12.333246353181567,12.218241591836813,12.12029264491234,12.118103519554253,12.22580793713998,12.350862545316188,12.398826931532529,12.351311438684936,12.242044401381577,12.134085974564295,12.10865278653974,12.199568618046591,12.33056623608071,12.397380314333596,12.366946558648472,12.26569423684791,12.151165082607326,12.104068928599776,1.0,12.247391132880159
