,CB_0,CB_1,CB_2,CB_3,CB_4,CB_5,CB_6,CB_7,CB_8,CB_9,CB_10,CB_11,CB_12,CB_13,CB_14,CB_15,CB_16,CB_17,CB_18,CB_19,CB_20,CB_21,CB_22,CB_23,CB_24,CB_25,CB_26,CB_27,CB_28,CB_29,CB_30,CB_31,CB_32,CB_33,CB_34,CB_35,CB_36,CB_37,CB_38,CB_39,CB_40,CB_41,CB_42,CB_43,CB_44,CB_45,CB_46,CB_47,CB_48,CB_49,CB_50,CB_51,CB_52,CB_53,CB_54,CB_55,CB_56,CB_57,CB_58,CB_59,CB_60,CB_61,CB_62,CB_63,CB_64,CB_65,CB_66,CB_67,CB_68,CB_69,CB_70,CB_71,CB_72,CB_73,CB_74,CB_75,CB_76,CB_77,CB_78,CB_79,CB_80,CB_81,CB_82,CB_83,CB_84,CB_85,CB_86,CB_87,CB_88,CB_89,CB_90,CB_91,CB_92,CB_93,CB_94,CB_95,CB_96,CB_97,CB_98,CB_99,TMSE_0,TMSE_1,TMSE_2,TMSE_3,TMSE_4,TMSE_5,TMSE_6,TMSE_7,TMSE_8,TMSE_9,TMSE_10,TMSE_11,TMSE_12,TMSE_13,TMSE_14,TMSE_15,TMSE_16,TMSE_17,TMSE_18,TMSE_19,TMSE_20,TMSE_21,TMSE_22,TMSE_23,TMSE_24,TMSE_25,TMSE_26,TMSE_27,TMSE_28,TMSE_29,TMSE_30,TMSE_31,TMSE_32,TMSE_33,TMSE_34,TMSE_35,TMSE_36,TMSE_37,TMSE_38,TMSE_39,TMSE_40,TMSE_41,TMSE_42,TMSE_43,TMSE_44,TMSE_45,TMSE_46,TMSE_47,TMSE_48,TMSE_49,TMSE_50,TMSE_51,TMSE_52,TMSE_53,TMSE_54,TMSE_55,TMSE_56,TMSE_57,TMSE_58,TMSE_59,TMSE_60,TMSE_61,TMSE_62,TMSE_63,TMSE_64,TMSE_65,TMSE_66,TMSE_67,TMSE_68,TMSE_69,TMSE_70,TMSE_71,TMSE_72,TMSE_73,TMSE_74,TMSE_75,TMSE_76,TMSE_77,TMSE_78,TMSE_79,TMSE_80,TMSE_81,TMSE_82,TMSE_83,TMSE_84,TMSE_85,TMSE_86,TMSE_87,TMSE_88,TMSE_89,TMSE_90,TMSE_91,TMSE_92,TMSE_93,TMSE_94,TMSE_95,TMSE_96,TMSE_97,TMSE_98,TMSE_99,mean_CB,mean_TMSE
202,15,9,10,8,9,9,9,9,10,9,9,12,8,9,9,9,10,10,11,9,9,11,8,11,9,10,8,9,9,10,8,8,10,8,10,11,9,8,8,12,11,9,9,8,9,8,9,11,9,9,9,9,9,8,11,10,13,10,11,9,8,9,10,9,8,9,9,8,9,9,9,9,10,8,10,9,10,8,9,10,10,10,9,10,9,9,11,9,10,9,10,9,11,9,12,11,10,10,10,9,0.05576548896619535,0.0019946125127200303,0.039198084491947977,0.05578324205948969,0.13185203646031185,0.01590557019791667,0.10619036479588584,0.08214845280653425,0.01234382229580955,0.02186763393071069,0.07767447333693277,0.16440795659457783,0.16977476892529703,0.11665160540154475,0.022771864445485034,0.006612484736955323,0.03662909630790355,0.006164168573231189,0.003002865995899413,0.049250509428119836,0.06634185177356998,0.049137522486319925,0.10176480560022319,0.050411454779149906,0.0368385975765841,0.0016901821366924678,0.1621146995560489,0.03550605194378763,0.1754015594013499,0.011358416118676651,0.16890410031322164,0.004870399448177328,0.05055576063362962,0.05565921676647415,0.016160590086802668,0.002872058437679053,0.05912733662218595,0.07934090590109406,0.01273308324054843,0.07969868663078249,0.02751325564432748,0.030119701208005556,0.053456736093621754,0.22317810906979005,0.11823711784465968,0.1535334758876879,0.22616784797505865,0.13763885422808947,0.08049680119029116,0.09369220861559394,0.11530651044936,0.02362403490345985,0.009737595478618718,0.009854923079489049,0.03524346749016941,0.024997650853188606,0.017799043151276388,0.01550735570221048,0.049323029849058085,0.11510866562552798,0.035837287845388095,0.16619843358426373,0.056460035045956786,0.08490666331822315,0.04481218529580791,0.04985636890382611,0.0640353371701867,0.02720680750446795,0.0259939567092465,0.09444105240024166,0.10058520677298931,0.1884095413110195,0.12892437946222066,0.06511653519670806,0.0015431803662060049,0.0010738822443093637,0.06403093513074017,0.05398509706530485,0.057080432134007195,0.08241792814824661,0.04041169674641997,0.12165523071337604,0.002239506030542986,0.040491871585258674,0.06382337620879064,0.10621486271780056,0.0782232581631593,0.0058522623594660155,0.00467267049235254,0.035734098665200956,0.0016825149264268577,0.03129371638668878,0.01839975050416481,0.017293848049242663,0.1489209756296009,0.004212332151609854,0.02195219282778062,0.12876046586757198,0.029156654789992815,0.10873899312270599,9.47,0.06359658289603465
203,15,9,10,8,9,9,9,9,10,9,9,12,8,9,9,9,10,10,11,9,9,11,8,11,9,10,8,9,9,10,8,8,10,8,10,11,9,8,8,12,11,9,9,8,9,8,9,11,9,9,9,9,9,8,11,10,13,10,11,9,8,9,10,9,8,9,9,8,9,9,9,9,10,8,10,9,10,8,9,10,10,10,9,10,9,9,11,9,10,9,10,9,11,9,12,11,10,10,10,9,0.05566475104103545,0.002030866051134377,0.03665690703037468,0.055777704859147764,0.14037088623078128,0.014798679686854213,0.10637261143573148,0.08226302466982909,0.011044054205927497,0.022143685862061762,0.07769697701439117,0.1644079572633091,0.16307029217296123,0.11637054457454533,0.02495766239252784,0.007064324979503997,0.037723232701676476,0.005863681202323551,0.0030104941543696176,0.049308895423464165,0.06385944790054232,0.048943849406009494,0.1040748108018116,0.05053617188197555,0.03758946300262588,0.0009525415258565317,0.1600790090642855,0.026725597438098228,0.10272772430187103,0.008372371954127973,0.16386463716115418,0.004927833713434031,0.0511629804493705,0.05568599130313604,0.012274076336788762,0.0036042429913258896,0.05885902565598709,0.07913146828300513,0.012690983922344006,0.0811152613403168,0.027530435159141733,0.029528348193931582,0.04656839769365535,0.22406902532194586,0.1175362121566181,0.1537388308070366,0.22722924165519118,0.137332462653783,0.08261829106877068,0.09370982197139305,0.11624473602922825,0.023667718712106888,0.009737595462879167,0.011705503141056088,0.03524346783925588,0.02499464956303787,0.01654902363705037,0.015710094652896852,0.04935465839154772,0.115223036917545,0.036651046905408664,0.16654930227092893,0.05647134101972789,0.08500244868682066,0.04228439528321512,0.04973864694009593,0.06398161990731537,0.034849705966992946,0.024244647803401756,0.10116916688319796,0.100528976588857,0.1881242777862063,0.12900359652322815,0.06488860867540278,0.0015431803652646422,0.0016664133841845135,0.06489186229297832,0.05728810087374786,0.05706621107152196,0.08240387361528904,0.04034802756561391,0.12165523071354403,0.0022636391484601634,0.041266053561289935,0.06379947704623995,0.10686963283330042,0.07822656818065486,0.0059593927594347755,0.0049728972128456166,0.035865048593485,0.0016303313719673016,0.03114707096809715,0.01880929290256354,0.02040379090900539,0.14892211990756446,0.0056664715600202665,0.022406677639023008,0.12720359004440837,0.029154707664332858,0.1083703626754242,9.47,0.06285354078515148
204,15,9,10,8,9,9,9,9,10,9,9,12,8,9,9,9,10,10,11,9,9,11,8,11,9,10,8,9,9,10,8,8,10,8,10,11,9,8,8,12,11,9,9,8,9,8,9,11,9,9,9,9,9,8,11,10,13,10,11,9,8,9,10,9,8,9,9,8,9,9,9,9,10,8,10,9,10,8,9,10,10,10,9,10,9,9,11,9,10,9,10,9,11,9,12,11,10,10,10,9,0.05557975632732695,0.0020319420678997,0.03890719749341696,0.05577181336580015,0.14609936910318402,0.01441404991903091,0.10664137913979749,0.08237818376512433,0.010200921310369903,0.022436423659565927,0.07773264098260733,0.16440804744702808,0.1622853862099539,0.11590938301942513,0.027797001962539307,0.008153205806527146,0.03850272803170842,0.005703206699975023,0.00301416937989889,0.04916877299183771,0.06389815558845353,0.04865774396360837,0.10395785929568717,0.050724702075224934,0.03856163807187674,5.4902836582331245e-05,0.1490156693628223,0.024130882986658907,0.09914191968374303,0.012038172895169492,0.15567214261264176,0.004937468394052894,0.0503226628763948,0.05603612136438862,0.012521033750134131,0.004925601527037936,0.058105784095278085,0.078233474336536,0.012697554431071427,0.08173703870176455,0.027541843306169267,0.030786573149534535,0.04576261696262724,0.22438080562719526,0.11661715391928526,0.15448868251138564,0.22717395526322434,0.13745025664907332,0.07797382637160057,0.0937398311489013,0.11623994112128432,0.02379751959876835,0.009718723510632904,0.014972366247336846,0.03524346783926308,0.024986323635508838,0.010157080393012946,0.014898736526421775,0.04939378641231227,0.11767367368568729,0.03587446641125043,0.16679254307938504,0.056472425500334184,0.0850694497019475,0.04118597838708885,0.04991189940298478,0.06422352391781735,0.054832067691184885,0.02409387344880808,0.10490300550696918,0.10060004440401135,0.18808419470645882,0.1290775561201031,0.06693774448400114,0.001543180365265009,0.001869671940454965,0.06516347349721784,0.05727266661084035,0.0571187185438515,0.08240479532294916,0.04030025367095579,0.12165523071372024,0.0022637628087706398,0.04159327472671184,0.06383002408925242,0.10708198111563348,0.07813002474389909,0.0062375039003565065,0.0047517443548051016,0.03715182750082797,0.0017028136565959621,0.0314498239186593,0.01946980070088394,0.024946343210745014,0.14892253513852535,0.014748895513094403,0.023178882908061065,0.12694682497942963,0.029146288495344647,0.10894187697965674,9.47,0.06311384263580223
205,15,9,10,8,9,9,9,9,10,9,9,12,8,9,9,9,10,10,11,9,9,11,8,11,9,10,8,9,9,10,8,8,10,8,10,11,9,8,8,12,11,9,9,8,9,8,9,11,9,9,9,9,9,8,11,10,13,10,11,9,8,9,10,9,8,9,9,8,9,9,9,9,10,8,11,9,10,8,9,10,10,10,9,10,9,9,11,9,10,9,10,9,11,9,12,11,10,10,10,9,0.055529991842139456,0.0020332782656309867,0.04120309557674955,0.055766450542062466,0.1462702886564109,0.014506360571198343,0.1069892800180846,0.08253786767303255,0.008661110724682692,0.02258149049772477,0.07778019032901805,0.16444838806392392,0.16198203944054837,0.11683182878838569,0.02691117409164208,0.008812335092113478,0.0404173933728599,0.005657421583885057,0.0030172506933685774,0.04887219977734446,0.06489493116331616,0.04917583584500116,0.10423190230989061,0.05071369588410613,0.03993997916526478,0.0008173902057379374,0.12897508800474985,0.02456242409621998,0.0983051633647,0.014569273700636544,0.15358559417548828,0.004925349023398365,0.048837763229869054,0.05616425859946768,0.012522914434647623,0.006620426972016847,0.057527692020363876,0.06643748948875508,0.012739235477327996,0.08123103888922042,0.027555656027856857,0.030928176017827862,0.04564990093957596,0.2252186871860092,0.11247434315231106,0.15358514233098366,0.22649398501549978,0.13812617796583082,0.05617513059932733,0.09376435747910702,0.1164457080081558,0.02361845615647677,0.008760714067433336,0.016900805340745666,0.035243467839152325,0.02497610591787995,0.007872771352840919,0.017054276740101713,0.04941296317137324,0.12128570177557382,0.03536781074380013,0.16676369356701806,0.056473341941616274,0.0852559295863681,0.041028851454966986,0.050199307591005035,0.06481930146893344,0.03922761735254297,0.024367426153342628,0.10671418622122535,0.10074796404825978,0.18808070845231106,0.12912786651631647,0.06967976619305345,0.001543180365265009,0.0012262790921584922,0.06506311001522949,0.05521760604118207,0.05657175337002451,0.08241186828779998,0.04047321904235665,0.12165523071204325,0.0022638267933799182,0.04178119604961595,0.06392217633104973,0.10739720236251882,0.078106493871528,0.006367671501249778,0.004608789399494858,0.0392582512487759,0.0019430650660512672,0.03171946772570261,0.02003561835306392,0.01620353010759641,0.14892253505038894,0.019771451786725163,0.024391484269027285,0.1271939046992359,0.029137662150464514,0.11030897593430183,9.48,0.06254478729652037
206,15,9,10,8,9,9,9,9,10,9,9,12,8,9,9,9,10,10,11,9,9,11,8,11,9,10,8,9,9,10,8,8,10,8,10,11,9,8,8,12,11,9,9,8,9,8,9,11,9,9,9,9,9,8,11,10,13,10,11,9,8,9,10,9,8,9,9,8,9,9,9,9,10,8,11,9,10,8,9,10,10,10,9,10,9,9,11,9,10,9,10,9,11,9,12,11,10,10,10,9,0.05568583865820411,0.002035372265151596,0.041840089175272266,0.055765494076639124,0.1465951023800163,0.014697157984724119,0.10714289675382957,0.08279639585032157,0.008254236497146013,0.022621942342526253,0.07783243130181128,0.16459410332481514,0.16016832268518202,0.1265052901972026,0.024992968167911984,0.008519275453028104,0.038260894944142386,0.005663771808998751,0.003021734254449737,0.04859176637997854,0.06570789798145033,0.050304966612965483,0.10430515607648994,0.05070227474191746,0.04118700742343211,0.00202317739114234,0.12368260131273578,0.024877159161290782,0.0981469512024258,0.018166729850724185,0.156416571277899,0.004900834072615391,0.04862557699905961,0.05616844703405098,0.012523828970756969,0.007792120237662757,0.05804843323154641,0.06864280482791442,0.012753432392442317,0.08032227942445928,0.027580630791325653,0.03004345472856615,0.04557169429766108,0.22437148617012337,0.09362882904650638,0.15237909154054513,0.2067428426936914,0.13925308889644866,0.05853104321772385,0.09373930580837993,0.1165021416939176,0.023272335839142504,0.005635166041629338,0.014530032654795313,0.035243467406584746,0.024967820236100946,0.00842320594658818,0.017692926662043407,0.04940171555283389,0.12351558530106592,0.036100677438387845,0.16747792475081463,0.05648261716993948,0.08616229838897936,0.04100978262150674,0.05043944365225053,0.0653034277412195,0.032707867629405286,0.02435459458949185,0.10739275788280174,0.10094206284325634,0.18809176217853738,0.1291403429210857,0.07056453390403511,0.0015431803632303901,0.0010460403422543993,0.06444410562319822,0.05456847696205795,0.05623478822119598,0.08242964904386511,0.041374880161566104,0.12165523021441249,0.002263826827749956,0.04192790286403283,0.06406586238030208,0.10261501173035444,0.07810543921076243,0.006389486289268724,0.004604783646394332,0.04238483285505638,0.002259128978826489,0.031650295736772596,0.020209276479992273,0.010237364344691547,0.14892253472462988,0.02006012767965819,0.02675417607340914,0.1272584447169339,0.02913425515283442,0.11122438978400798,9.48,0.062214427833691764
207,15,9,10,8,9,9,9,9,10,9,9,12,8,9,9,9,10,10,11,9,9,11,8,11,9,10,8,9,9,10,8,8,10,8,10,11,9,8,8,12,11,9,9,8,9,8,9,11,9,9,9,9,9,8,11,10,13,10,11,9,8,9,10,9,8,9,9,8,9,9,9,9,10,8,11,9,10,8,9,10,10,10,9,10,9,9,11,9,10,9,10,9,11,9,12,11,10,10,10,9,0.05581860437437623,0.0020353858408317387,0.04253882570280935,0.0557774971382093,0.1475226587360628,0.014712586844306682,0.10713826848505319,0.08323350210282829,0.0082285094759221,0.022621682482248107,0.07787740983361921,0.163917789408613,0.15970397323439373,0.12090637891929744,0.02447573904539957,0.007542093440099089,0.03676512168617037,0.005744187934986068,0.0030293626489693998,0.04849719190118252,0.0661488529859981,0.05171522368795208,0.10446699450389027,0.0508300598467159,0.041610868064357785,0.0048711025810285495,0.13518693733960394,0.024544259163978593,0.09819854396934179,0.014190890793729266,0.1551183328664236,0.004864590668332994,0.048717749232061965,0.05616662391318639,0.012523830087594136,0.007331295006248342,0.05819888444436403,0.06855050230532467,0.012755933200440741,0.07995788138460225,0.027624425336031967,0.027994829665012218,0.04552655591396445,0.22215725545168594,0.07785478653621254,0.15012339636087194,0.14343564906380057,0.14038972811898798,0.04363625732062362,0.09350222880414304,0.11637068466102021,0.023610104919628692,0.004768088948742471,0.013121720007015978,0.03524331355511582,0.02496323987535505,0.00844201368366623,0.018255222854873056,0.049369114539697945,0.12610916468249966,0.037750690828397236,0.1699995136638672,0.056507119037539334,0.09277087048084598,0.04100697234703146,0.05057076133337701,0.06651590115283487,0.033519110152747555,0.02534483846350322,0.10696558125421284,0.1006330873868723,0.1883666921188757,0.1291102922833091,0.0704070064140335,0.0015385564407424592,0.0012875517591598028,0.063436162867338,0.05386687784427325,0.05645764491349105,0.0825247523427299,0.042107542299811805,0.12165522868533277,0.0022638268594665873,0.04186657348734159,0.06422254338721765,0.09112348446386946,0.07803917493031227,0.0063341749809093465,0.004605270065002,0.04461599417567655,0.002359750632846233,0.03137763290592733,0.019704761120305333,0.008252855135489352,0.14892253416259188,0.016837944963759996,0.02899640900939157,0.12760116882587774,0.029139506071024876,0.11012634004511739,9.48,0.06125266604871957
208,15,9,10,8,9,9,9,9,10,9,9,12,8,9,9,9,10,10,11,9,9,11,8,11,9,10,8,9,9,10,8,8,10,8,10,11,9,8,8,12,11,9,9,8,9,8,9,11,9,9,9,9,9,8,11,10,13,10,11,9,8,9,10,9,8,9,9,8,9,9,9,9,10,8,11,9,10,8,9,10,10,10,9,10,9,9,11,9,10,10,10,9,11,9,12,11,10,10,10,9,0.05566208170028809,0.0020353977814792854,0.042932682519273395,0.055817907504848524,0.14748639938065725,0.014643465081759099,0.10687324837837146,0.08399592592465371,0.007973660044567288,0.022621682545388672,0.07790222719625556,0.1638835876406949,0.15964370407847514,0.0802300232506501,0.024613211493648306,0.00667490987983643,0.035460457812828715,0.006007501332330622,0.0030294069858766187,0.04813591665730657,0.06605275493878786,0.053273765463155764,0.10448544559467866,0.05054398722163973,0.04168881871945533,0.010385124204584118,0.1360869358587574,0.02403217747908719,0.0982566283160131,0.00907989369950792,0.15303909462129134,0.004811525614313884,0.049512677959862736,0.054872588977237347,0.012523830192699906,0.006893975857671913,0.06265044822496896,0.06804635381137256,0.012760609181534415,0.0797686573886149,0.027683871867717962,0.027187537696040428,0.045466611321769324,0.21202419647775525,0.07919497788864173,0.1388205986356995,0.12913098289387942,0.14063673828378542,0.04079964976221662,0.09311950695298234,0.11619654117591915,0.02527970884740711,0.004249092980833304,0.012172834232152699,0.03524242554261216,0.024961787118110416,0.008438258820699084,0.01849436530511162,0.04933244434370906,0.13146844572466193,0.03422712202787529,0.17928642395416705,0.056551704422517966,0.09009381133428947,0.04096406495278183,0.05075108428597674,0.06842774204813988,0.03422397507024333,0.02738170960619975,0.10550258733836007,0.10052413844682394,0.18795989830547738,0.12904455584870186,0.06943084583311784,0.0015484444584211083,0.0013807556108748635,0.06364622896129653,0.053518054758774865,0.05685646429576742,0.08289159642700387,0.04311838276981432,0.12165522709678282,0.002263826884155981,0.04188044513587206,0.06433263574564718,0.09472764372559833,0.07796132960661006,0.005791102104591975,0.004569230072313248,0.04289775326630187,0.0022227629386206964,0.028880869172562194,0.018010560363429004,0.008688895809550751,0.1489225338910491,0.006215491520474853,0.027809692377266843,0.12856437113032784,0.029154365745823658,0.10361476268672104,9.49,0.06039782356416455
209,15,9,10,8,9,9,9,9,10,9,9,12,8,9,9,9,10,10,11,9,9,11,8,11,9,10,8,9,9,10,8,8,10,8,10,11,9,8,8,12,11,9,9,8,9,8,9,11,9,9,9,9,9,8,11,10,13,10,11,9,8,9,10,9,8,9,9,8,9,9,9,9,10,8,11,9,10,8,9,10,10,10,9,10,9,9,11,9,10,10,10,9,11,9,12,11,10,10,10,9,0.055432236314592986,0.0020353977845217123,0.04289948399126799,0.055830798277106436,0.14741801508639477,0.014616673456969084,0.10636929933016138,0.08522494968604861,0.007052058944504666,0.022621682617222964,0.0778987157257205,0.16393763274664266,0.1597058621806446,0.07906381176176772,0.02460204187563761,0.007241684153514721,0.03171696253930816,0.0065808893592093545,0.0030294766431810073,0.047511766235491575,0.06603494161535599,0.05457166189978216,0.10449855819903348,0.05046136717818502,0.03979058976949065,0.016175814192689368,0.13433772199586053,0.023553669240153004,0.09833832257195461,0.006549779408919524,0.15231265332572716,0.0036451150124498337,0.049055883771764994,0.05350087975092491,0.01252382811300425,0.007076486620165207,0.06717819326117164,0.06928261995391256,0.012760624581939831,0.07948395357951359,0.027732194765461154,0.026987824415750202,0.04537305074304905,0.21865549013180458,0.0776597070655564,0.11823624175588286,0.12586975538315218,0.14042861417422378,0.03798063907834788,0.09275150820375402,0.1163066794747043,0.0312152741263921,0.004012469852377678,0.011204634586909078,0.035217302876436096,0.024962642917634916,0.008438237696653571,0.018218667632619923,0.049220689974452,0.1362501520785735,0.03183087694468927,0.1551213023561774,0.05661565728875966,0.0917230678872778,0.04085392191226823,0.051063127871783555,0.06919007836516054,0.03364627169622046,0.027606066997778154,0.10300509614841498,0.10070316402214856,0.18634244513303086,0.12895952227228027,0.06779296356868504,0.0028052192869727427,0.0016968913234831383,0.06444191206848231,0.053322768995198014,0.05723689462406529,0.08308193706993944,0.04153356592058721,0.1216552259145733,0.002263826887996679,0.04189356775048678,0.06435236857945416,0.0940772153902818,0.07796395374262632,0.006002386036640876,0.004620223556539567,0.04048365317868163,0.0018159463127201193,0.028260468148186127,0.016616841757203998,0.008745854868699575,0.14892253389104118,0.005672526480399881,0.025633651109392447,0.13786735070429268,0.029177136269650326,0.09177909599894092,9.49,0.059850204580168535
210,15,9,10,8,9,9,9,9,10,10,9,12,8,9,9,9,10,10,11,9,9,11,8,11,9,10,8,9,9,10,8,8,10,8,10,11,9,8,8,12,11,9,9,8,9,8,9,11,9,9,9,9,9,8,11,10,13,10,11,9,8,9,10,9,8,9,9,8,9,9,9,9,10,8,11,9,10,8,9,10,10,10,9,10,9,9,11,9,10,10,10,9,11,9,12,11,10,10,10,9,0.05528780376255451,0.0020353977853073816,0.0428955802875316,0.05582964121211218,0.14746344124611166,0.014613747776697814,0.10613534562943547,0.08721707822766409,0.00644941095933686,0.022621481125367073,0.0778676308856179,0.1640202384305301,0.15986386622206233,0.08099859739575074,0.023932729697616412,0.00871166921736169,0.027733602685947968,0.007315385923510468,0.003029534677390066,0.047521976512292625,0.06605783209448761,0.054562183578773474,0.10444257197631805,0.050435115380520125,0.03830257769419699,0.01907674683353178,0.13554551953208305,0.023497928533942624,0.09845673733452479,0.007798145327008076,0.1527651053756517,0.0016251245881695698,0.04919781673101819,0.05215128443029153,0.01252382632953702,0.0043391971788153735,0.07018065131869208,0.06969403369379557,0.012760626413078423,0.07961007653574995,0.02773059738834432,0.02713353688069945,0.04524728476348212,0.21754136998209878,0.07672888370658591,0.11894908436170448,0.12214112543175176,0.14046661408102323,0.036692517804459375,0.09252829770217527,0.11520882627910822,0.04020853782539808,0.004140683467146808,0.00860720653853066,0.03517550970948496,0.024966584100791986,0.008438425168667753,0.01752600009240495,0.04884528582314072,0.1357451398188887,0.030909162629371743,0.07178182553260946,0.056686871256019115,0.1081895153402111,0.04064076451405498,0.05123702652149188,0.06468282676486932,0.03347171772857658,0.027739253413972334,0.09464354904757329,0.10191962292807188,0.186233036718028,0.12887641478809958,0.06737108751135579,0.00247894733299446,0.0026932850937665064,0.06462259384356757,0.05317542709877283,0.05730662465952346,0.08314424668204093,0.033480761990885274,0.12165522548914835,0.002263826887996537,0.04187173357593002,0.06428482359674359,0.09181773835148133,0.07807601170468992,0.007256570331334458,0.004910113715610447,0.04138937038325118,0.0016434698808994318,0.028394320584638595,0.016094894929021848,0.008821501994613665,0.14892253389103813,0.01001636930001042,0.023568041164612107,0.1319003182975894,0.029203576464878003,0.059324744563146584,9.5,0.05861288517968762
211,15,9,10,8,9,9,9,9,10,10,9,12,8,9,9,9,10,10,11,9,9,11,8,11,9,10,8,9,9,10,8,8,10,8,10,11,9,8,8,12,11,9,9,8,9,8,9,11,9,9,9,9,9,8,11,10,13,10,11,9,8,9,10,9,8,9,9,8,9,9,9,9,10,8,11,9,10,8,9,10,11,10,9,10,9,9,11,9,10,10,10,9,11,9,12,11,10,10,10,9,0.055250238157942666,0.002035397785308023,0.042933646472267696,0.055829625883351386,0.14758059774038904,0.01461203899579035,0.10616795059409122,0.08311830703294192,0.006470372298430429,0.021862012264661928,0.07781827299609104,0.16420250245882564,0.15932936861596847,0.05583323916562612,0.02275352749862993,0.008331500946925889,0.02560912719482095,0.007568385092809881,0.0030295346714465997,0.04835614613484045,0.06609113092935272,0.05239179697009628,0.10429410668350425,0.049346353512446754,0.03624875064918004,0.0170513017835956,0.13497016120088584,0.023540791538940915,0.09855286576900024,0.008077251322842616,0.15335528526139117,0.0018784745034061104,0.0494367545482359,0.051025473968989835,0.012523826328825082,0.001445207413373108,0.0690151717122726,0.07010216734634826,0.012760626421635229,0.08114870538938576,0.027671055285672937,0.027439634261232422,0.04511782163633756,0.20766624265030675,0.07632496433720007,0.1208415065149491,0.11701248446557344,0.14058142945911917,0.037101446826159255,0.09248110575870014,0.11423693628671985,0.05215609195274566,0.004408208925437928,0.010299495280446968,0.035158964290119325,0.02497511114212847,0.008438769681590779,0.01707039776628047,0.04874701574467071,0.1329751276131407,0.03179754780720956,0.04648198859195259,0.05674121308931264,0.12946135108568685,0.04031177780684304,0.05117816013765955,0.06263031012850928,0.03361422744065702,0.027723083193441585,0.08573316514472773,0.10554571849517524,0.18443421250752193,0.12881598012689904,0.06735576200509873,0.0019861981427632958,0.0038441621346808875,0.06499206042221518,0.053026206276474634,0.057276483140413406,0.08318460759002924,0.029856830209655207,0.1216552259577011,0.00226382688799513,0.041885142762059686,0.06416581236086265,0.08985438962024157,0.07822123561796111,0.007430418001616553,0.005908729213964169,0.04226738675398044,0.001858261018452966,0.027030280363859086,0.016112772845164106,0.00889400991985992,0.1489225338881394,0.010219198044846667,0.02190472106993393,0.09487209135502384,0.029227590798095095,0.036067865062352954,9.51,0.05737404342152437
212,15,9,10,8,9,9,9,9,10,10,9,12,8,9,9,9,10,10,11,9,9,11,8,11,9,10,8,9,9,10,8,8,10,8,10,11,9,8,9,12,11,9,9,8,9,8,9,11,9,9,9,9,9,8,11,10,13,10,11,9,8,9,10,9,8,9,9,8,9,9,9,9,10,8,11,9,10,8,9,10,11,10,9,10,9,9,11,9,10,10,10,9,11,9,12,11,10,10,10,9,0.05526767152565841,0.002035397779726342,0.04307439693228729,0.055829625865612846,0.14762891875708764,0.014610592180877837,0.10625903159710183,0.07034530303104203,0.005529051846013381,0.01693921109578729,0.07776416048606755,0.1642707676428151,0.1587072761148044,0.053409295432979884,0.022283144227548773,0.00739860877755412,0.026106803815491426,0.006839125354722169,0.003029534671446521,0.05006837979540125,0.06609776217850262,0.04942713888923733,0.10410494954488483,0.04942496739199007,0.036626088709220905,0.010669357434045047,0.13500307599401457,0.02368617172408839,0.09855603850519092,0.008212865879446933,0.15332031506191482,0.01728936380440207,0.0494596927987631,0.05064440640112066,0.012523826328226448,0.0016987966727753604,0.056567145037217235,0.07127598990257722,0.012760626424856415,0.08545905556384367,0.02759324821491026,0.027737493095453668,0.04505803161328164,0.20282561044659983,0.07602705662771733,0.11921121362876101,0.11681720256927362,0.14065306400833816,0.03804060259763706,0.09248467486666338,0.11192662885566117,0.10037872979072524,0.004567442826263955,0.010677770075123634,0.03515790086755197,0.024987884702910645,0.00843876988030976,0.016824815323629318,0.048949416181795456,0.1307851139555551,0.03197795192046781,0.03551409260447749,0.05675459856753394,0.0900135629387551,0.03998229098469698,0.05094337384173705,0.0647248328237362,0.03403908283065154,0.027607736304170925,0.08669491973497033,0.1071507767806342,0.177688526746904,0.12879408563376574,0.0673920128790822,0.001731259436362479,0.004178381995688951,0.06711527915757752,0.05234777646537646,0.05722421390396458,0.08319400710771792,0.032682727285706786,0.1216552272188759,0.002263826887992724,0.04205706941126142,0.06403008370935295,0.08899436973353576,0.07826579906428757,0.007224366632418759,0.006552285919956818,0.04223170573650428,0.0021544723304520986,0.026683082319081806,0.01649401893353012,0.008899424669787255,0.14892253408606163,0.010265546343271174,0.020137248243703703,0.08075552457715114,0.029242742177852436,0.027982658215846827,9.52,0.05681910077459411
