,CB_0,CB_1,CB_2,CB_3,CB_4,CB_5,CB_6,CB_7,CB_8,CB_9,CB_10,CB_11,CB_12,CB_13,CB_14,CB_15,CB_16,CB_17,CB_18,CB_19,CB_20,CB_21,CB_22,CB_23,CB_24,CB_25,CB_26,CB_27,CB_28,CB_29,CB_30,CB_31,CB_32,CB_33,CB_34,CB_35,CB_36,CB_37,CB_38,CB_39,CB_40,CB_41,CB_42,CB_43,CB_44,CB_45,CB_46,CB_47,CB_48,CB_49,CB_50,CB_51,CB_52,CB_53,CB_54,CB_55,CB_56,CB_57,CB_58,CB_59,CB_60,CB_61,CB_62,CB_63,CB_64,CB_65,CB_66,CB_67,CB_68,CB_69,CB_70,CB_71,CB_72,CB_73,CB_74,CB_75,CB_76,CB_77,CB_78,CB_79,CB_80,CB_81,CB_82,CB_83,CB_84,CB_85,CB_86,CB_87,CB_88,CB_89,CB_90,CB_91,CB_92,CB_93,CB_94,CB_95,CB_96,CB_97,CB_98,CB_99,TMSE_0,TMSE_1,TMSE_2,TMSE_3,TMSE_4,TMSE_5,TMSE_6,TMSE_7,TMSE_8,TMSE_9,TMSE_10,TMSE_11,TMSE_12,TMSE_13,TMSE_14,TMSE_15,TMSE_16,TMSE_17,TMSE_18,TMSE_19,TMSE_20,TMSE_21,TMSE_22,TMSE_23,TMSE_24,TMSE_25,TMSE_26,TMSE_27,TMSE_28,TMSE_29,TMSE_30,TMSE_31,TMSE_32,TMSE_33,TMSE_34,TMSE_35,TMSE_36,TMSE_37,TMSE_38,TMSE_39,TMSE_40,TMSE_41,TMSE_42,TMSE_43,TMSE_44,TMSE_45,TMSE_46,TMSE_47,TMSE_48,TMSE_49,TMSE_50,TMSE_51,TMSE_52,TMSE_53,TMSE_54,TMSE_55,TMSE_56,TMSE_57,TMSE_58,TMSE_59,TMSE_60,TMSE_61,TMSE_62,TMSE_63,TMSE_64,TMSE_65,TMSE_66,TMSE_67,TMSE_68,TMSE_69,TMSE_70,TMSE_71,TMSE_72,TMSE_73,TMSE_74,TMSE_75,TMSE_76,TMSE_77,TMSE_78,TMSE_79,TMSE_80,TMSE_81,TMSE_82,TMSE_83,TMSE_84,TMSE_85,TMSE_86,TMSE_87,TMSE_88,TMSE_89,TMSE_90,TMSE_91,TMSE_92,TMSE_93,TMSE_94,TMSE_95,TMSE_96,TMSE_97,TMSE_98,TMSE_99,mean_CB,mean_TMSE
249,5,5,4,4,5,5,5,4,5,4,5,5,5,5,4,5,5,4,5,5,5,4,4,5,5,5,4,5,5,5,4,5,5,4,5,5,5,4,4,5,5,5,5,5,5,5,5,4,5,5,4,5,5,4,5,4,4,5,5,4,5,5,4,4,5,4,4,5,5,4,5,5,5,4,5,5,5,5,4,4,5,4,5,4,4,5,4,5,4,5,4,5,5,4,4,4,5,5,5,4,0.01893000476717971,0.03864341867983476,0.5949310018735604,0.24327160624038893,0.0543357625397438,0.08133276930459664,0.07199368029850228,0.4797036596593113,0.11617119333104554,0.455097189999516,0.052165146171816494,0.06962037107497811,0.011917105071963217,0.1495895663510479,0.07585691363404513,0.07497529442389368,0.026605741925079324,0.25351084376477756,0.19087634052234345,0.06282572985217709,0.6353320089285341,0.6034546317096371,0.3959364702941744,0.2320257187106184,0.10594163598612913,0.05367574122643516,0.3791597955957003,0.1321683268783188,0.043287466599707815,0.11339389390389022,0.2886466815724255,0.24222446902563535,0.08311543367535627,0.11502014132714154,0.06719030665272892,0.041804655271994,0.027162248495645084,0.4051559617790171,0.6015617098527423,0.17545631346068138,0.0797090280788119,0.07328408386825339,0.036786289723373576,0.0583993390292913,0.046999241023914534,0.03478927146765435,0.12433710355383588,0.7747089490521133,0.035976232090280766,0.015199599997327588,3.117092089155676,0.037001532187650454,2.111112129376205,0.35816002534695507,0.042446063668710676,0.1200155503902108,0.24971369622342346,0.059376365271646955,0.03003771781724681,0.35319280066698283,0.08575445573019903,0.16286000943103057,0.5920663360124462,0.03644004283234043,0.003895224671334175,0.2963358415633689,0.4841508373962208,0.0925139571817243,0.06207791305862429,1.074823935036941,0.0759172348549523,0.038833088544079276,0.05963434764321998,0.4164000901486369,0.040733177536858275,0.46429242930687525,0.10387400888688678,0.08154697103222078,0.49530179710292543,0.40796994945975934,0.04464216803964586,0.40777374465364613,0.12730080795132126,0.2836435223236051,0.20244963170364255,0.4305160997925245,0.3904198034438724,0.08034127666439779,0.12619937814450638,0.07033035114184914,0.3824151787473756,0.036351738868229726,0.03771791042695283,0.33508570357827117,0.3077490975687975,0.7791600385496837,0.1642275863223862,0.04506080884187174,0.05898080855793362,0.3895699110263798,4.63,0.25397761272199415
250,5,5,4,4,5,5,5,4,5,4,5,5,5,5,4,5,5,4,5,5,5,4,4,5,5,5,4,5,5,5,4,5,5,4,5,5,5,4,4,5,5,5,5,5,5,5,5,4,5,5,4,5,5,4,5,4,4,5,5,4,5,5,4,4,5,4,4,5,5,4,5,5,5,4,5,5,5,5,4,4,5,4,5,4,4,5,4,5,4,5,4,5,5,4,4,4,5,5,5,4,0.014500706958532858,0.04284655174398512,0.5930843994941527,0.24045528755758222,0.04725382861614329,0.08133154040788704,0.06776726571461635,0.4705596667586484,0.11736913779640759,0.2741533889464612,0.05789781796368806,0.059851171645830356,0.011918502147099604,0.1390043438659254,0.07585697567656909,0.0763560609461837,0.021272459047464342,0.25466087694985945,0.18791999370700063,0.06272479685230706,0.6358202427772355,0.6037304163316466,0.3959856885202304,0.22585125567512587,0.10826716371496915,0.05367574141164385,0.37948674158959944,0.1275563207473823,0.04334405149740731,0.11261977269930301,0.28852641948521746,0.2026358868436817,0.07869594878653034,0.11502477696494169,0.06526938258657256,0.008751106097258274,0.027162243170592293,0.692498543706719,0.602361224383928,0.1751919440759132,0.07140196011890049,0.07497172658330416,0.03678305599525876,0.05923159713385314,0.047968622224950984,0.04433438411047976,0.12359804123905087,0.7732091968658439,0.03597623071324431,0.018045170147427805,3.1170921786126136,0.03898046906330671,2.1111123556530673,0.3633934775223386,0.08792671570195963,0.10427080349404767,0.20249340869713603,0.06009611416992405,0.028510211519705946,0.35524006935170493,0.08575445364537945,0.16322557327708773,0.5918668674065942,0.036421354945865486,0.004393297042147528,0.29372632341243116,0.4817457895952902,0.09260260506019485,0.06409875313762424,1.0723787274222394,0.07584210956613577,0.04354303166965732,0.06307032277419797,0.44334370333569784,0.04180585615722538,0.46429255107108985,0.11691809006737715,0.08222072528731528,0.5068948897163273,0.4071898288210572,0.044965441180698826,0.40587944350142113,0.12114217552137249,0.28619012927129045,0.20415049863541332,0.4305139115996367,0.39141803819024834,0.06811451682783087,0.12636719369095684,0.07124569036990626,0.4153294988920836,0.030937747207350843,0.036423461250574926,0.3334975635926655,0.3050157119372936,0.7777334451041654,0.16399425107434892,0.044905560420728165,0.05806478508035141,0.38961676082622215,4.63,0.2543071611036586
251,5,5,4,4,5,5,5,4,5,4,5,5,5,5,4,5,5,4,5,5,5,4,4,5,5,5,4,5,5,5,4,5,5,4,5,5,5,4,4,5,5,5,5,5,5,5,5,4,5,5,4,5,5,4,5,4,4,5,5,4,5,5,4,4,5,4,4,5,5,4,5,5,5,4,5,5,5,5,4,4,5,4,5,4,4,5,4,5,4,5,4,5,5,4,4,4,5,5,5,4,0.0193375545900554,0.046423604795921274,0.5967432134297418,0.24061575539472427,0.04603630963165567,0.08134196416627516,0.06080856719364204,0.4726359429558339,0.11914927789651766,0.2715549410482282,0.059050867423964384,0.05729915509388685,0.011918502148096439,0.12760297497118767,0.07585708687391325,0.07815413552324149,0.020950227554970915,0.25495186733445546,0.17870487440880162,0.06300530148988437,0.6356520627393923,0.6043758817925334,0.3957332212157585,0.2204971368119292,0.10821032522096459,0.05367573946488057,0.37584120899688833,0.12528448861976446,0.04364812873372758,0.10540054604170333,0.28853671675262277,0.16538096686127537,0.07685683464229393,0.11502477695222972,0.06430848683850786,0.007157748550550382,0.027162226658398837,0.47770943342357214,0.6032864949366635,0.17509379686696935,0.06876544203173306,0.0668295584435109,0.036783898900190404,0.059390850501383964,0.04757514317718873,0.05148797279035137,0.12028642237819262,0.7723053695254427,0.035976211343636884,0.019178238492136207,3.11709205011114,0.04397281238479069,2.1111125199140237,0.36649753184400563,0.08765625294201683,0.09667683705017757,0.19757642428838723,0.06568283347613617,0.02857759536163925,0.35279061466423706,0.08575445283566896,0.1544675486599177,0.5917497655399532,0.036367472224837175,0.008118956299058818,0.2901134571165548,0.4784343704587696,0.09379327301769091,0.06545519007632772,1.0731543049896488,0.07582501722135399,0.049931739761252425,0.06640999864680791,0.3238846040829878,0.04346922080372301,0.46429260104313097,0.12302215494957788,0.0819947891872516,0.516637721425558,0.4074374496003351,0.04505475244589175,0.4070092888833,0.11407824240175417,0.28563516754260343,0.2097641116715151,0.43069239872340176,0.39183546048404144,0.06429096537485605,0.12894388220504752,0.07187806978464853,0.6338932669481299,0.026101122580392423,0.03590701064943041,0.3333571629340663,0.306786366467018,0.779154198217341,0.1592331186327119,0.043652642580299515,0.061671662810609526,0.38963435204064006,4.63,0.2524608025698405
252,5,5,4,4,5,5,5,4,5,4,5,5,5,5,4,5,5,4,5,5,5,4,4,5,5,5,4,5,5,5,4,5,5,4,5,5,5,4,4,5,5,5,5,5,5,5,5,4,5,5,4,5,5,4,5,4,4,5,5,4,5,5,4,4,5,4,4,5,5,4,5,5,5,4,5,5,5,5,4,4,5,4,5,4,4,5,4,5,4,5,4,5,5,4,4,4,5,5,5,4,0.03685770568083809,0.046385911336201034,0.597131207502491,0.25843991872170896,0.04536929254064658,0.08136528553767951,0.06224527261664673,0.4728534988403796,0.12055910459703621,0.27221345937994923,0.05974571581029786,0.0581182800691189,0.011918502146167692,0.12008251396231105,0.07585720650093104,0.08071811196092825,0.021195628696192344,0.25402638836346747,0.17276231268780454,0.06331334980675098,0.6359140988670041,0.6038650486600474,0.39577202060166045,0.22025845450882786,0.10841290537865178,0.053675738464705004,0.37036697535662555,0.13167062613075467,0.04403772254146025,0.12190985713394054,0.2885461026015135,0.12849793574792762,0.07736755813045723,0.11502477698387048,0.06354624275028896,0.0071455511106048985,0.027162226658398837,0.4487975846989194,0.6039510623352169,0.17496402794583224,0.06710808817079227,0.0672956938941037,0.03679126603918585,0.05768283911457827,0.046393918283262135,0.048504455700356705,0.1151244179579944,0.772740804694802,0.035976163968243886,0.017550396499277955,3.117091589824614,0.054388617198414924,2.1111125848484,0.37689722425556954,0.08775199448758585,0.09495819601075708,0.1983947449071953,0.08369397006250232,0.029863385459536356,0.3507038879369468,0.08575445316799618,0.13440721008450393,0.5914645506712777,0.03558968578475056,0.01639657917047018,0.29044244712987544,0.4753853320646799,0.09686001159329484,0.066087049880993,1.072213528092578,0.07583313914093452,0.05242688065922516,0.0656084771062355,0.27224896248454744,0.04322978841189242,0.46429264389534186,0.11884657760537734,0.0824466399247913,0.5080466893690575,0.4084922409869451,0.044863320893291155,0.4111526743907204,0.1153994320414645,0.28837827337768596,0.21717231835046383,0.42936586468835763,0.3919166564601544,0.05285751753182199,0.12121023663454589,0.07187798446447984,0.9126372511888576,0.02685561072019505,0.03624773875379989,0.32965398767225645,0.30305280700856935,0.7829380979559769,0.1541561992649426,0.04308257279597564,0.06666597937719158,0.3896164109955119,4.63,0.25447243244469403
253,5,5,4,4,5,5,5,4,5,4,5,5,5,5,4,5,5,4,5,5,5,4,4,5,5,5,4,5,5,5,4,5,5,4,5,5,5,4,4,5,5,5,5,5,5,5,5,4,5,5,4,5,5,4,5,4,4,5,5,4,5,5,4,4,5,4,4,5,5,4,5,5,5,4,5,5,5,5,4,4,5,4,5,4,4,5,4,5,4,5,4,5,5,4,4,4,5,5,5,4,0.03682567982314189,0.04669123018646611,0.5938312044100275,0.29512346985507765,0.046831471620799994,0.08138182677592838,0.06648730952738506,0.4731733443124763,0.1212548485019819,0.2728685217833262,0.05909375951669396,0.05685490485571582,0.011918502144111984,0.11985898549919695,0.07585742816153807,0.08497335054902938,0.02160314631043197,0.25309210130119336,0.17204246977138093,0.06331292760842559,0.6366338663237696,0.6025076540878088,0.3958194006525813,0.22209260372104,0.1088652729426404,0.053675737284783344,0.36820757902702644,0.1320900133167557,0.04451668719666253,0.1691003719591977,0.28855797639440894,0.12684223546556644,0.07736556067921203,0.1150247770612149,0.0626525125489133,0.0071264356537865635,0.027162226658398937,0.4479984045119564,0.6043020222767145,0.1742688253086328,0.059656224121503516,0.07052860577906048,0.03680934048496229,0.05210090646941151,0.04674978076633624,0.037673179949001545,0.10951207368914477,0.7728387179918174,0.03597615411023038,0.015702450673458865,3.1170906906651874,0.056259377285349445,2.111112536896274,0.3884653064253899,0.09095586969359638,0.09466920331328278,0.19835230158957678,0.09200999277315156,0.03095573834382197,0.3651154957829299,0.08575445299950268,0.12130374243076932,0.5901613049435633,0.0360735164706674,0.024939697746991823,0.2907944000220137,0.4735469637554203,0.0996783651003169,0.06591533770741946,1.0720261108842624,0.07585103863361897,0.051599828275789926,0.06550037529728965,0.2712686968780307,0.043616641004705616,0.46429255617076837,0.11111275232499888,0.08230216141811622,0.5045544896053862,0.4098624237535355,0.04434113045376098,0.41744594576858146,0.11720504609398268,0.28792398922280776,0.2066594113593882,0.4255680201831458,0.3920755808013926,0.05192542114280333,0.06580715525862955,0.070958349766061,0.5815282235620846,0.027081578757511972,0.036751970447405156,0.33081714364470916,0.30220765324411225,0.7869605414169687,0.1515270893017745,0.044875475411031644,0.06940832407460676,0.38956756592137726,4.63,0.2514121106364419
254,5,5,4,4,5,5,5,4,5,4,5,5,5,5,4,5,5,4,5,5,5,4,4,5,5,5,4,5,5,5,4,5,5,4,5,5,5,4,4,5,5,5,5,5,5,5,5,4,5,5,4,5,5,4,5,4,4,5,5,4,5,5,4,4,5,4,4,5,5,4,5,5,5,4,5,5,5,5,4,4,5,4,5,4,4,5,4,5,4,5,4,5,5,4,4,4,5,5,5,4,0.036818277863667946,0.04644345615113148,0.5933616808972787,0.274022803869211,0.04808639110648226,0.08138182677834335,0.07088671846798558,0.4735576825206968,0.1193701619464768,0.2728388432291723,0.05929103351635353,0.05458000132306291,0.011918502144111984,0.11940551461134959,0.07585795337568728,0.0927753377660768,0.023115179576101114,0.25628872002722425,0.1733685012516905,0.06331291804967239,0.6354697817822272,0.6019804591800898,0.3957364394912907,0.22383861166363145,0.10917691669317067,0.05364654272356517,0.37195553935350656,0.1310547108134401,0.04520304216043868,0.18239763721763405,0.2885704984459699,0.1269193112856117,0.07738530983148541,0.11502477711775655,0.07053355290229503,0.007111448530323656,0.027162226658398972,0.4505118929023156,0.6044685369047422,0.17645391845264544,0.05701266026264493,0.07007593743286936,0.03683712309375046,0.052012528633149424,0.048879365548818186,0.030219996996030684,0.1050111935564846,0.7728389653403642,0.03597615411023059,0.015061326009120952,3.117090485729609,0.045219696605898516,2.1111123856888465,0.38774574184873634,0.0396407826225162,0.09520436191787655,0.19848129583595595,0.08901417280370988,0.028677050012625726,0.3726598174499138,0.08575445084100079,0.1193289790498006,0.5896750880044862,0.03715527706586558,0.028165008015700176,0.2913259679949242,0.4738707078196734,0.09835134345413546,0.0645708323782515,1.073345146853707,0.07587155370785151,0.04860490459342751,0.06375786008223999,0.27192527593521404,0.0430025112740548,0.4642924894157884,0.10482704394070426,0.07887515254273422,0.5077852651804488,0.41122564612016477,0.04349437011412365,0.4240049086474289,0.11744226798594541,0.28595158769403156,0.16753167010551173,0.42791517950488817,0.39263444690789695,0.051540527976182714,0.027478639423082367,0.07014120922650328,0.48170206765346657,0.026768149710847174,0.03705741278215661,0.3360139081124841,0.30189375695766835,0.7900314038232056,0.15106364064568736,0.042208556999264686,0.06787261110383941,0.3895167068009003,4.63,0.24914027226526758
255,5,5,4,4,5,5,5,4,5,4,5,5,5,5,4,5,5,4,5,5,5,4,4,5,5,5,4,5,5,5,4,5,5,4,5,5,5,4,4,5,5,5,5,5,5,5,5,4,5,5,4,5,5,4,5,4,4,5,5,4,5,5,4,4,5,4,4,5,5,4,5,5,5,4,5,5,5,5,4,4,5,4,5,4,4,5,4,5,4,5,4,5,5,4,4,4,5,5,5,4,0.05428760938141531,0.04766965021359505,0.5928427531761985,0.26153421330129906,0.04829629542254664,0.08138182674723692,0.07467667447334983,0.4746222381270067,0.11009855659747587,0.27275715860716615,0.05929325616100268,0.055302134216549934,0.011918502143419961,0.11860936220592466,0.07585885574398393,0.10399052753816966,0.025940892556493386,0.25723814213401125,0.17946748776156585,0.06339517616118981,0.6351974822548972,0.6041769443167421,0.39563577272492784,0.22066331706914763,0.1091041656901005,0.053491713815693356,0.3793605474065461,0.13186559777600143,0.046365101777649576,0.12074217411416202,0.28857243059286436,0.12914337214446964,0.07733494605747851,0.11502477708310192,0.07186350399566657,0.007106052477788739,0.02716223811749289,0.4507012945708244,0.6046450812796306,0.17646119069265023,0.061350044823185824,0.07190849380414391,0.036865730212012636,0.051288547315754655,0.05026810636248635,0.030520836920245088,0.10280886137673505,0.7728574135867906,0.0359761541102308,0.015100195999937074,3.11709048572961,0.03731688187151906,2.1111121893417786,0.39051262903211814,0.02865701312917637,0.098128253705431,0.19853016606223445,0.08797914533670301,0.03207983040245901,0.3548722704067595,0.08575444776279503,0.11945335057035326,0.5810287737548249,0.037364302657203974,0.023545870220086574,0.2921093042705074,0.47639134713969,0.09390391253313753,0.061966313462313356,1.0771719218412112,0.07588921720072657,0.04335633671934156,0.06452186512144532,0.27170465599693394,0.043818228318462445,0.46413595799618607,0.10175564907848661,0.0749611183646269,0.5114189221380903,0.4126227832080191,0.042719298070290505,0.4290859679954119,0.11730574615931369,0.2862705853620889,0.13975061432054897,0.42611318065811876,0.3941479864808429,0.05195023902799411,0.0222583998982069,0.0704802976980065,0.4810941792936144,0.026483551816374216,0.03704855890832039,0.32907665659221,0.30176110878280504,0.7915099852100788,0.15211040191115072,0.042331693115539,0.06652420545243766,0.38957359463999847,4.63,0.24809492795904542
256,5,5,4,4,5,5,5,4,5,4,5,5,5,5,4,5,5,4,5,5,5,4,4,5,5,5,4,5,5,5,4,5,5,4,5,5,5,4,4,5,5,5,5,5,5,5,5,4,5,5,4,5,5,4,5,4,4,5,5,4,5,5,4,4,5,4,4,5,5,4,5,5,5,4,5,5,5,5,4,4,5,4,5,4,4,5,4,5,4,5,4,5,5,4,4,4,5,5,5,4,0.027129755076865134,0.046727503916995775,0.5961425678766465,0.2576040434350485,0.04658769158298764,0.08138182671803693,0.07478686526823408,0.47650233884321797,0.10082695969326906,0.27275606988851664,0.05984836350482644,0.056526923597384655,0.011918502146202114,0.12059946602438765,0.07585981796652184,0.10801531754037097,0.027535851963675556,0.25837234854187846,0.18289306054429177,0.05861962100689632,0.6354487876488021,0.6132754908207753,0.39660350958910784,0.2098282819279033,0.10674213485173942,0.053407726685999246,0.38296207911567653,0.1305321845727946,0.04857832535665065,0.10545389874709105,0.28857243046501113,0.13216291546990272,0.07724762823722787,0.1150143149337145,0.1080216795864898,0.007111921385644883,0.027366416893232118,0.45045982747622576,0.6050194996851501,0.17635239187203489,0.06221755976887415,0.07594391263312673,0.03688625525857775,0.05068067283116156,0.04820982113051252,0.0341895188476745,0.1034544318691947,0.7728937165008083,0.03597614711589546,0.014972123810985278,3.117090485729611,0.03790834744053857,2.1111121531576122,0.39120054659924136,0.028535620011858994,0.10452013016005562,0.1983071891185302,0.09114701031856695,0.038822195921276406,0.35035246842036555,0.0857544469908634,0.1195681731999968,0.569599813999794,0.0359170984904737,0.013500003726480008,0.29285420048155564,0.4782624338373477,0.09339974677902321,0.05918891817826693,1.0511224630686915,0.07590543032032494,0.03864392181130704,0.06462240149301038,0.271167169640192,0.04594225523602261,0.46403117667785004,0.10094469031946073,0.07546343111483438,0.515172997249105,0.41399812153517757,0.04420492006819049,0.431798659592958,0.11713035932361515,0.2857304425203332,0.13329258204316494,0.42215572261337625,0.39811002916891586,0.05194203005824445,0.026865899841033897,0.06969163072249629,0.48173145836999437,0.026356791255727662,0.036722249231498194,0.3206137378160299,0.301376754470006,0.7902447915817989,0.15405445174678506,0.04236282898307737,0.08191062530733652,0.3901053603076574,4.63,0.2478667686627391
257,5,5,4,4,5,5,5,4,5,4,5,5,5,5,4,5,5,4,5,5,5,4,4,5,5,5,4,5,5,5,4,5,5,4,5,5,5,4,4,5,5,5,5,5,5,5,5,4,5,5,4,5,5,4,5,4,4,5,5,4,5,5,4,4,5,4,4,5,5,4,5,5,5,4,5,5,5,5,4,4,5,4,5,4,4,5,4,5,4,5,4,5,5,4,4,4,5,5,5,4,0.01911973806716878,0.04675133137235896,0.5990641064812496,0.2558361190107321,0.045172334256185144,0.0813818267111563,0.07458159114900491,0.44369731226838455,0.10529843735304194,0.27355802809723423,0.05822309145232958,0.05704513241404178,0.01191372256376472,0.12512778003840536,0.07586016657230732,0.1182853717335213,0.026132079850652048,0.2790480385957743,0.1811327374017173,0.05359310280836942,0.6366690611654405,0.5300803647659154,0.3983452845646192,0.20017949083519507,0.100756273656119,0.053451297031887474,0.380963517329888,0.13058730478338101,0.05302486986995648,0.10684661833283378,0.28857243033299856,0.13266933198152223,0.07736942283030698,0.11499625456957573,0.1911280982275163,0.007130897265190679,0.027958898829372695,0.450453225630394,0.6057244191192569,0.17641025269343988,0.05558310327990598,0.07689484489012788,0.036889523472515943,0.05007991331173036,0.04627279250718009,0.03682672110582512,0.1068285462308855,0.7728889074374977,0.03597616765340736,0.012769967347274872,3.1170904857296136,0.040738125085266835,2.111112153157612,0.3916111041231305,0.028417817868743218,0.10550607861227541,0.1991437074077118,0.094511061701135,0.03975778979714788,0.3454295308103051,0.08575445050775586,0.12176745833699155,0.5718651989745077,0.03401738237082177,0.00589018449619614,0.29152258722677926,0.47635998668022705,0.09403065994726635,0.057732478083216965,0.7023173352480964,0.07595348353003673,0.03927792655828623,0.06498190612951385,0.2713022796382495,0.04870375165657285,0.4641230619747438,0.10002830146665043,0.07717887536531556,0.5154117639571779,0.414746869246627,0.050011518710234744,0.43166773685175824,0.11740980829696403,0.28557129580234236,0.13368810365203193,0.4228475637472807,0.4073385653138708,0.05149944479658902,0.02627507428526491,0.07054060013054397,0.4817254495668603,0.02635113494265438,0.03619231453064283,0.3688788121211532,0.3014417876134417,0.7898527472272524,0.1560109243905744,0.042177030402853234,0.09017650414602842,0.39221451308839733,4.63,0.24493304574553273
258,5,5,4,4,5,5,5,4,5,4,5,5,5,5,4,5,5,4,5,5,5,4,4,5,5,5,4,5,5,5,4,5,5,4,5,5,5,4,4,5,5,5,5,5,5,5,5,4,5,5,4,5,5,4,5,4,4,5,5,4,5,5,4,4,5,4,4,5,5,4,5,5,5,4,5,5,5,5,4,4,5,4,5,4,4,5,4,5,4,5,4,5,5,4,4,4,5,5,5,4,0.018993999752584142,0.046402053984110805,0.5996296115397399,0.25488185228018234,0.04410308869473719,0.08138422366260445,0.07456781944222764,0.3677982022972184,0.10914961842056053,0.2815895340393403,0.052228309849425725,0.05655207252344382,0.011901889848538896,0.1304166528279131,0.07585944122163152,0.14089333248292374,0.02345076159178497,0.48571984456627715,0.18019440467047404,0.05397449386044006,0.6365188153576689,0.22453317421997668,0.30386976659177184,0.1963440427463515,0.09472880994520046,0.054973183764528206,0.3765881144995246,0.13062404655268828,0.06117446234141098,0.1068360862716172,0.28857243037214964,0.13270996965986112,0.07841922771277907,0.11323470861895507,0.12409504154163259,0.007166711479972902,0.02851726659468392,0.4512504431933395,0.606791739866399,0.1763562475441008,0.04605923888269043,0.07619568369316752,0.036865718309769965,0.04988725970027304,0.04718599295792778,0.036560756670091135,0.11220483305340516,0.7728390668393452,0.03597620798610309,0.011519986456916204,3.117090485729617,0.04187044857325198,2.1111121531576114,0.394793735132366,0.02832013815909751,0.09843313086685103,0.2022838145577391,0.0938260332743019,0.04675030244035998,0.34251466152191906,0.08575445575399035,0.12092190296410132,0.586710547974777,0.034908486247466515,0.004342705330202615,0.2637677710490282,0.4731637681880009,0.09179481895858037,0.057563759139935895,0.3476404117233984,0.07604873860901437,0.03920793345012661,0.06487712282879504,0.27422316588111123,0.04699895860107012,0.46424963479520703,0.10014553067006357,0.07752911675493503,0.4974440755860808,0.4141286685376223,0.049547584734628385,0.4281632419156293,0.11872152199375655,0.2854617829417134,0.1347326824179767,0.4274203465996844,0.3903567607526173,0.05504047277364541,0.02286368036260983,0.08205438531117987,0.4817479286336179,0.026431283051013575,0.03592312124412162,0.42416638019262953,0.3021132681185798,0.7919113835606403,0.15465527184937053,0.0427686926180608,0.08967558538944564,0.3979573652810968,4.63,0.23848419457179104
259,5,5,4,4,5,5,5,4,5,4,5,5,5,5,4,5,5,4,5,5,5,4,4,5,5,5,4,5,5,5,4,5,5,4,5,5,5,4,4,5,5,5,5,5,5,5,5,4,5,5,4,5,5,4,5,4,4,5,5,4,5,5,4,4,5,4,4,5,5,4,5,5,5,4,5,5,5,5,4,4,5,4,5,4,4,5,4,5,4,5,4,5,5,4,4,4,5,5,5,4,0.018800752713319654,0.04648921972095956,0.5997228659766795,0.25163605152980384,0.04450919452427607,0.08136418003509471,0.07721641051388704,0.3479652255408164,0.07528864106398889,0.2850641366341128,0.04769107402364113,0.054942388042222984,0.01189322958412054,0.13515626889549726,0.07585821691681836,0.1399221564408703,0.021667098607563804,0.6909525766706167,0.17834199455135594,0.05406296551104786,0.6357299909058106,0.17077778955628575,0.22282212903061505,0.19599825161634804,0.09166277241870811,0.0578859817740778,0.37226132172523424,0.12998771899180392,0.061209678841155656,0.1072147281730996,0.28857243045528075,0.13325524912149864,0.08089441855858238,0.11277609492389316,0.10069546069953408,0.007224667124750218,0.028934296403791374,0.4531690492900614,0.6081160902592412,0.17426719604129107,0.04028838762249505,0.0769140861087739,0.0368294050597753,0.05090045400628562,0.04851854709851439,0.03317799402009087,0.11839618958248511,0.7734170758619693,0.035976217951129374,0.012570960301845952,3.117090681763959,0.03982188151176074,2.1111121247020552,0.4040953133865805,0.02829343567865235,0.09753743137537604,0.19516781455760235,0.07789241677435506,0.03466535742649894,0.3402700969588703,0.08575445825876414,0.11962184290507927,0.5685152058402702,0.03500498592274264,0.0063854495399564525,0.2394679643221946,0.4733128926193953,0.0882124206767474,0.05755478129057221,0.2707640822431828,0.07604873910562723,0.03945105351719059,0.06413696928920509,0.27770153515461243,0.04628722576712812,0.4643143001177826,0.1123428540806266,0.07624001694618274,0.39995264511750833,0.4120616634436649,0.051492864603103164,0.42122092187138754,0.11706735673546612,0.285405587547608,0.1389064511687162,0.42329130910193746,0.29000410723951764,0.0663278963314912,0.030245168916487833,0.07644231439133833,0.4821669737917534,0.02656436334031242,0.037397145944425544,0.35839544316405153,0.3038483865797652,0.7919977562517788,0.12472691823375061,0.043641438332279375,0.08967195667511647,0.399940061368543,4.63,0.23416821342904093
