,eta,epsilon,mu,K,TMSE,TMSE_std,CB_mean,CB_median,CB_mode,CB_std
137,0.5,1.0,0.2,4,0.5542388322697046,0.2725690234627011,5,5,5,0.5351635264103858
138,0.5,1.0,0.2,6,0.6183257550772088,0.26826346701627735,5,5,5,0.5199999999999998
139,0.5,1.0,0.2,8,0.6055461626984705,0.2764354003137516,5,5,5,0.5199999999999998
140,0.5,1.0,0.3,1,0.6042512975688651,0.268640587240557,5,5,5,0.5919459434779496
141,0.5,1.0,0.3,2,0.5133000561984712,0.3653926716576226,5,5,5,0.7901898506055368
142,0.5,1.0,0.3,4,0.49654471648489645,0.33063933071293256,5,5,5,0.8062257748298551
143,0.5,1.0,0.3,6,0.6073707762066703,0.27349873916568873,5,5,5,0.9200000000000013
144,0.5,1.0,0.3,8,0.6055461626984705,0.2764354003137516,5,5,5,0.5199999999999998
145,0.5,1.0,0.4,1,0.5069336461736118,0.3370473841623364,5,6,5,0.7952358140828415
146,0.5,1.0,0.4,2,0.4806253500073824,0.44270023760665983,5,6,5,1.0049875621120894
147,0.5,1.0,0.4,4,0.45430681835014025,0.3255961319880711,5,5,5,0.9243376006633072
148,0.5,1.0,0.4,6,0.6178076763797707,0.2680195328969687,5,5,5,0.5963220606350226
149,0.5,1.0,0.4,8,0.6055461626984705,0.2764354003137516,5,5,5,0.5199999999999998
150,0.9,0.35,0.05,1,0.061362685225955095,0.05100944082027116,7,7,7,3.6399999999999992
151,0.9,0.35,0.05,2,0.09208756995297915,0.14725528219654274,7,7,7,3.086033052318137
152,0.9,0.35,0.05,4,0.06317986098760325,0.04821296328959312,7,7,7,4.340000000000003
153,0.9,0.35,0.05,6,0.09431130885607983,0.1158897798215269,7,7,7,4.065267518872522
154,0.9,0.35,0.05,8,0.09222912803013976,0.08002033674067803,7,7,7,4.065267518872522
155,0.9,0.35,0.1,1,0.09071446641915337,0.13039947378694677,7,7,7,6.439999999999992
156,0.9,0.35,0.1,2,0.13620532639714875,0.4261081448702263,7,7,7,4.200000000000001
157,0.9,0.35,0.1,4,0.05805425529446283,0.053254126782340684,7,7,7,3.919999999999994
158,0.9,0.35,0.1,6,0.11414521479566186,0.27106501776708486,7,7,7,2.526737026285081
159,0.9,0.35,0.1,8,0.09124282907444928,0.07904912026404248,7,7,7,4.764913430483289
160,0.9,0.35,0.2,1,0.29191291761832283,0.4141239904841096,7,7,7,4.4137965517227915
161,0.9,0.35,0.2,2,0.07462240696502176,0.0958758734533259,7,7,7,6.864284376393516
162,0.9,0.35,0.2,4,0.08214910322016569,0.1170769178602171,9,7,7,17.79349319273764
163,0.9,0.35,0.2,6,0.11232979421358834,0.2713248379993437,54,7,7,333.48288651743457
164,0.9,0.35,0.2,8,0.1018638859895644,0.11369541715629905,7,7,7,3.3657688571855284
165,0.9,0.35,0.3,1,0.34778768528574955,0.4068679808971627,7,7,7,1.6492422502470645
166,0.9,0.35,0.3,2,0.30862959057385414,0.8822195052121183,38,7,7,157.43458832162648
167,0.9,0.35,0.3,4,0.13575575724850064,0.38955672187576407,76,7,7,487.6172039622888
168,0.9,0.35,0.3,6,0.14298297847446187,0.37879424583240956,63,7,7,398.30288173700177
169,0.9,0.35,0.3,8,0.09129536492551103,0.07908595782431783,7,7,7,5.184746859780131
170,0.9,0.35,0.4,1,1.1131410344282573,3.678690726835125,6,7,7,0.9303762679690406
171,0.9,0.35,0.4,2,0.2446507982398513,0.351202016022643,65,7,7,405.4237491810269
172,0.9,0.35,0.4,4,0.5147207789813227,2.2502144240543194,105,7,7,514.7545593775732
173,0.9,0.35,0.4,6,0.09424923533717515,0.17614850189772907,82,7,7,527.2428757223751
174,0.9,0.35,0.4,8,0.10651419692115084,0.13903344457712075,84,7,7,545.3028751070354
175,0.9,0.5,0.05,1,0.15986738303899065,0.17679048785722098,6,7,7,1.9130081024397172
176,0.9,0.5,0.05,2,0.1998960943530259,0.1831368938999277,7,7,7,3.3130650461468467
177,0.9,0.5,0.05,4,0.2688100344548323,0.2031414381552418,6,6,6,1.8248287590894678
178,0.9,0.5,0.05,6,0.39192566896694947,0.1315290224384752,6,6,6,2.3823517792299316
179,0.9,0.5,0.05,8,0.3904062378815767,0.13459595296153773,6,6,6,2.3823517792299316
180,0.9,0.5,0.1,1,0.0832199381754185,0.12771875175976086,7,7,7,2.141868343292836
181,0.9,0.5,0.1,2,0.15498681754889998,0.18402478341482226,7,7,7,3.5681367686791376
182,0.9,0.5,0.1,4,0.271970227752901,0.2783996962090604,6,7,7,2.074993975894868
183,0.9,0.5,0.1,6,0.3921735196129505,0.13056721680561376,6,6,6,2.5219040425837034
184,0.9,0.5,0.1,8,0.39030639983603976,0.1347795167724212,6,6,6,3.0805194367184203
185,0.9,0.5,0.2,1,0.09448296896088927,0.2378548609910171,7,7,7,2.00359676581891
186,0.9,0.5,0.2,2,0.13047121743935394,0.18240321532274123,7,7,7,6.774776749089222
187,0.9,0.5,0.2,4,0.27492299134153364,0.7291011333891576,7,7,7,2.4465485893396868
188,0.9,0.5,0.2,6,0.3949121479295324,0.1282718966355175,7,6,6,9.37633190538818
189,0.9,0.5,0.2,8,0.3877075405863027,0.14069946391789426,6,6,6,4.059014658756485
190,0.9,0.5,0.3,1,0.12018336812152126,0.30501840369384614,7,7,7,0.8
191,0.9,0.5,0.3,2,0.059468934671283016,0.10082558363755365,16,7,7,69.02897942168933
192,0.9,0.5,0.3,4,0.12476163549855432,0.16164243553005142,7,7,7,1.4616429112474787
193,0.9,0.5,0.3,6,0.4373812524894671,0.23191255135792044,53,6,6,328.8543440491552
194,0.9,0.5,0.3,8,0.3945772673425239,0.13008894345274236,8,6,6,18.47532408376106
195,0.9,0.5,0.4,1,0.1885003141720633,0.44481223972515427,7,7,7,1.5875767697972898
