,eta,epsilon,mu,K,testing_mse,CB_size,tradeOff_dist
371,0.9,1.5,0.1,5,0.9841422254755648,3.0,0.9841425112573877
372,0.9,1.5,0.1,10,0.9841422254755648,3.0,0.9841425112573877
373,0.9,1.5,0.1,15,0.9841422254755648,3.0,0.9841425112573877
374,0.9,1.5,0.1,20,0.9841422254755648,3.0,0.9841425112573877
375,0.9,1.5,1.0,2,,,
376,0.9,1.5,1.0,5,0.9841422254755648,3.0,0.9841425112573877
377,0.9,1.5,1.0,10,0.9841422254755648,3.0,0.9841425112573877
378,0.9,1.5,1.0,15,0.9841422254755648,3.0,0.9841425112573877
379,0.9,1.5,1.0,20,0.9841422254755648,3.0,0.9841425112573877
380,0.9,2.0,0.001,2,0.9439147722040218,3.0,0.9439150701651978
381,0.9,2.0,0.001,5,0.9440164150924456,3.0,0.94401671302154
382,0.9,2.0,0.001,10,0.9440164150924456,3.0,0.94401671302154
383,0.9,2.0,0.001,15,0.9440164150924456,3.0,0.94401671302154
384,0.9,2.0,0.001,20,0.9440164150924456,3.0,0.94401671302154
385,0.9,2.0,0.1,2,0.9267010994849256,3.0,0.926701402980793
386,0.9,2.0,0.1,5,0.9440164150924456,3.0,0.94401671302154
387,0.9,2.0,0.1,10,0.9440164150924456,3.0,0.94401671302154
388,0.9,2.0,0.1,15,0.9440164150924456,3.0,0.94401671302154
389,0.9,2.0,0.1,20,0.9440164150924456,3.0,0.94401671302154
390,0.9,2.0,0.1,2,0.9267010994849256,3.0,0.926701402980793
391,0.9,2.0,0.1,5,0.9440164150924456,3.0,0.94401671302154
392,0.9,2.0,0.1,10,0.9440164150924456,3.0,0.94401671302154
393,0.9,2.0,0.1,15,0.9440164150924456,3.0,0.94401671302154
394,0.9,2.0,0.1,20,0.9440164150924456,3.0,0.94401671302154
395,0.9,2.0,1.0,2,0.44501592586570216,3.0,0.44501655786510697
396,0.9,2.0,1.0,5,0.9440164150924456,3.0,0.94401671302154
397,0.9,2.0,1.0,10,0.9440164150924456,3.0,0.94401671302154
398,0.9,2.0,1.0,15,0.9440164150924456,3.0,0.94401671302154
399,0.9,2.0,1.0,20,0.9440164150924456,3.0,0.94401671302154
