,CB_0,CB_1,CB_2,CB_3,CB_4,CB_5,CB_6,CB_7,CB_8,CB_9,CB_10,CB_11,CB_12,CB_13,CB_14,CB_15,CB_16,CB_17,CB_18,CB_19,TMSE_0,TMSE_1,TMSE_2,TMSE_3,TMSE_4,TMSE_5,TMSE_6,TMSE_7,TMSE_8,TMSE_9,TMSE_10,TMSE_11,TMSE_12,TMSE_13,TMSE_14,TMSE_15,TMSE_16,TMSE_17,TMSE_18,TMSE_19,mean_CB,mean_TMSE
103,63,38,22,10,5,120,125,17,72,53,15,78,44,59,41,55,71,14,74,48,0.0687631063237272,0.4107205890617234,0.6367732810252746,0.7729092688170258,0.9544528569894428,0.023953272771871377,0.026193602177421643,0.8337339574634994,0.025576678754164844,0.1391671221170282,0.7728425309255798,0.020244025864841895,0.20717436201538136,0.06736436576991306,0.2710587704825599,0.37083275890404416,0.14871555693985242,0.575006984800135,0.03642245599379491,0.3109647966148158,51.2,0.33364351719060487
104,63,38,22,10,5,120,125,17,72,54,15,78,44,59,43,55,71,14,74,48,0.06890468976461314,0.40443555875184334,0.6367527410526346,0.7744156713608555,0.9564474688478252,0.02342191263254529,0.02601011432393267,0.8338221004733479,0.025136747366876915,0.1392531241177242,0.7740724786822529,0.0201820128156999,0.2069420539157723,0.0674380861823511,0.22450171207780087,0.370889152418248,0.14917924219449266,0.5764515699690628,0.03660057136712015,0.3107674197869147,51.35,0.3312812214050957
105,63,38,22,10,5,120,125,17,72,54,15,78,44,59,43,55,72,14,74,48,0.06881111816929406,0.39563653873971055,0.6368118533495849,0.7803877155868498,0.9589302070641419,0.023027966829388045,0.025726328712614453,0.8338861129917777,0.023373453967936803,0.1393378797008463,0.7743221834839328,0.020241565862647547,0.20674461136036007,0.06755201704316602,0.20042448673750113,0.3713535872647553,0.1489028226539451,0.5754190653177337,0.03663034634417829,0.31106269912209195,51.4,0.32992912801512275
106,63,38,22,10,5,120,125,17,73,54,15,78,44,59,43,55,72,14,74,48,0.06894186783605909,0.39814751335197013,0.637018008863783,0.7806813156791014,0.9596389737036081,0.023113277794284928,0.02577309706906877,0.8340114524383412,0.0234180161371102,0.13935966722775125,0.7746082389404507,0.020273499024181522,0.20632066268452767,0.06762405152103901,0.1972841744042852,0.37132480780362903,0.14884449190091706,0.5738282643125351,0.036652286941177364,0.31130759871575625,51.45,0.32990856331747886
107,63,38,22,10,5,120,125,17,73,54,15,78,44,59,43,55,73,14,74,48,0.06907778123015847,0.39825600097770747,0.6371198741588313,0.7806515968223022,0.9589145604687747,0.02302527489072113,0.02574699919568541,0.834107947238175,0.02443210895207601,0.13932767967698484,0.774601553620322,0.01998211084618897,0.20613668407744057,0.0677920842383868,0.19211687710202335,0.37140255557319135,0.13557314661330966,0.5716779131069971,0.03644021275454349,0.31087240134749994,51.5,0.32886276814456605
108,63,38,22,10,5,120,125,17,73,54,15,78,44,59,43,55,76,14,74,48,0.06905729510748382,0.39842240692023073,0.6371866476390117,0.780200686859817,0.9557749587932609,0.022941430772444843,0.025564029676667436,0.8344488731419678,0.02481168313156573,0.1391519482777145,0.7745749580636202,0.020012295276972947,0.20613202153473237,0.06782636309909403,0.19207943593680785,0.3715639453639261,0.09907734151998444,0.5594338944419279,0.036280687238082227,0.31063834058136247,51.65,0.32625896216883377
109,63,38,22,10,5,120,125,17,73,54,15,78,44,59,43,55,76,14,74,48,0.06938294519331355,0.39817505952776006,0.6371876710742793,0.7759940029106915,0.9524486061267912,0.02297555672979071,0.025657458625252035,0.8346377860104375,0.022534747250856545,0.13930184512862337,0.7744523017050596,0.02013702729189331,0.20622217415599517,0.06790537666935459,0.1921280442837954,0.3716267987925008,0.09980453548149082,0.5614063792969262,0.0360761076384239,0.3106746071815109,51.65,0.32593645155373735
110,63,38,22,10,5,120,125,17,73,54,15,78,45,59,43,55,78,14,74,48,0.06932066484625203,0.39805666038171206,0.6372013818494578,0.7671524269592511,0.9515103667237914,0.023067887799447993,0.02645430400180632,0.8347622475046805,0.022231810164166067,0.1393492254322362,0.7744101459891651,0.019962933569576555,0.20621015985493987,0.0677845390606214,0.19245649390694763,0.3708169773058166,0.09932570672601797,0.5661487955003721,0.03706445645119633,0.31075293874777277,51.8,0.3257020061387613
111,63,38,22,10,5,120,126,18,73,54,15,78,45,59,43,55,81,14,74,48,0.06889285267634503,0.39809896657296423,0.6369921727373158,0.7670214727056419,0.9538337055904426,0.023259361966442654,0.02640546301384044,0.834310431527014,0.020517046942113933,0.139619195409378,0.7743144884756104,0.020099915798831323,0.20589647411862536,0.06757313097750237,0.19255402521769244,0.37028627772065364,0.09780798320279083,0.566837994736464,0.03717863273630828,0.3108152625918682,52.05,0.3256157427358923
112,63,38,22,10,5,121,126,18,73,54,15,78,45,59,43,55,81,14,74,48,0.06894335802237259,0.39834814059444634,0.6369551450274544,0.7719744257129114,0.9564366512233047,0.022992657981418887,0.026238568756728444,0.8340648168127444,0.02048103175775857,0.1396697616003001,0.7743930192449382,0.02006513367002709,0.2054486746853907,0.06764839787581689,0.19290215043885225,0.36937822989078833,0.09709808098068173,0.5667664102420236,0.037210360816434675,0.310901929746888,52.1,0.32589584725406406
113,63,39,22,10,5,121,126,18,73,54,15,78,45,59,43,55,82,14,74,48,0.06909182987424066,0.39837114724309197,0.6372263131738102,0.773493058791585,0.9572220294919752,0.02307115706404062,0.025484802025480546,0.833964968557818,0.020975994225173576,0.13964456570963157,0.774474516539551,0.02031896113454066,0.20502130738364574,0.0678020939188713,0.19311381490420704,0.36981436654255545,0.09744178450496067,0.5649331389184474,0.03722996208731185,0.3091926822716511,52.2,0.32589442471812946
114,63,39,22,10,5,121,126,18,73,54,15,78,45,59,43,55,83,14,74,48,0.06919637390727365,0.3983446634627503,0.6374357884047244,0.7741944969368661,0.9568254408802003,0.023438050891051512,0.025221324458234735,0.8339523411119776,0.021935529346405035,0.13981907686569084,0.7745120860300925,0.02034769771037309,0.20661085732371726,0.06791161824711146,0.19330665704498246,0.36027661053223164,0.09531956923014784,0.562674394126054,0.0372329743486114,0.3088667002392983,52.25,0.32537111255488976
115,63,39,22,10,5,121,126,18,73,54,15,78,45,59,43,55,84,14,74,48,0.06920207644437891,0.3983143895104699,0.6374187064950361,0.7738657419434056,0.9542341542893292,0.023727105579981526,0.025159268096189798,0.8342185592821486,0.019904442647065413,0.1398198623740815,0.7744251077317827,0.0204079263987335,0.20811522478558855,0.06798400969176603,0.19307971607104588,0.35637035124422756,0.0912404292042905,0.5572370438359271,0.037006182604015316,0.30412509212182426,52.3,0.3242927695175644
116,64,39,22,10,5,121,126,18,74,54,15,78,45,60,43,55,84,14,74,50,0.06909205598917736,0.39843963386965603,0.637573791149987,0.7717251589346691,0.950518432707889,0.0237858333969345,0.02534464993837672,0.8340276925672225,0.02046083007577362,0.14030634883381973,0.7747149526546465,0.020532804249110335,0.20840515568142837,0.06799748165183049,0.19291152787275487,0.35541717328069555,0.09162539397053711,0.5596908443190131,0.03592399405779263,0.2597350462509854,52.55,0.32191144007261496
117,64,39,22,10,5,121,126,18,74,54,15,78,45,60,43,55,84,14,74,51,0.06904548537489678,0.3995408453059654,0.6375452003087911,0.7672100652083297,0.9493500956090344,0.023777052440136087,0.02563653178260886,0.8338737599588698,0.021670864180959114,0.14029478089125763,0.7744929003049917,0.020460503122321515,0.20838474211185448,0.06800391237917938,0.19368707199717408,0.35476509919880317,0.09069647054880214,0.5649067587686265,0.03633419785492148,0.25189209970380133,52.6,0.32157842185256624
118,64,39,22,10,5,121,126,18,74,54,15,79,45,60,43,55,84,14,74,51,0.06902131490843653,0.3993767177909944,0.6375811274450854,0.767200368038142,0.9511244596451011,0.02384145677678703,0.02607635523530819,0.8341230825331352,0.019020714183539858,0.14040478987370286,0.7750078588691061,0.02052460116627097,0.20794324514485255,0.06804005460010702,0.19352584212835103,0.35472897650406054,0.0903439331825235,0.5664209519649257,0.036538163764380543,0.24976772612491574,52.65,0.3215305869939863
119,64,39,22,10,5,121,126,18,74,54,15,79,45,60,43,55,86,14,74,51,0.06923163136128585,0.39393940115188364,0.6376459877474316,0.7727001106577164,0.9539720959518173,0.023050216369300155,0.026457469429241758,0.8345004613617871,0.017838784826926066,0.1397773083943325,0.7750429075363581,0.020464167923169012,0.20800561447040158,0.0679344577813895,0.19337185214181035,0.3548738569498421,0.09184819987298416,0.5660408394176492,0.036586775446893,0.2494011797526817,52.75,0.3216341659272451
120,64,39,22,10,5,121,126,18,75,54,15,79,45,60,43,55,87,14,74,51,0.06925706245357999,0.38732578730931344,0.6377954237691209,0.7743693002664893,0.9551763334559585,0.022787034373998667,0.026250425941802116,0.8343976542106727,0.019100681149553395,0.13971261240550945,0.7750725486089585,0.02037607948141723,0.20765530034489643,0.06791188509509384,0.1912922632338295,0.35498188399453984,0.09246770396464826,0.5648041979228714,0.036657669671501796,0.25020833462377073,52.85,0.3213800091138764
121,64,39,22,10,5,121,126,18,75,54,15,79,45,60,45,55,88,14,74,54,0.06924050967318186,0.3870343462355659,0.6381760230287009,0.7744891957028356,0.9549610089810469,0.022768501121933595,0.026595247526856918,0.8343928354845914,0.020402553580541116,0.1397590988914662,0.7750696606564086,0.0203038671608512,0.2082129012979601,0.06791666444728359,0.15862603460271632,0.3549164719534334,0.062092812183558416,0.5605229371705881,0.03676047311071904,0.2404928601467691,53.15,0.3176367001478504
122,64,39,22,10,5,121,127,18,75,54,15,79,45,60,46,55,92,14,74,57,0.06924006565364582,0.38700198756072607,0.6382609143680258,0.7733353148055785,0.9526678823897486,0.022788493772615173,0.02646946935132543,0.8343511394508761,0.024664556460812795,0.1397892273664391,0.7750820749271616,0.020408970963237225,0.20963184909731047,0.06799608112726806,0.15404395990110256,0.35496651637116705,0.03898155669054272,0.5458114210139877,0.03643440744918221,0.164218202529794,53.6,0.31180720456252736
123,64,39,22,10,5,121,127,18,75,54,15,79,45,60,47,55,94,14,74,58,0.06928837951760942,0.3870479818751245,0.6380442921935967,0.7699636524429815,0.9491734906528904,0.02289679555792911,0.026512305026072873,0.8347442599061786,0.023713673380400677,0.13953863332760777,0.7748132581521099,0.02036347902550343,0.20997599843103745,0.06808583347468737,0.14943753833573195,0.35490817282840664,0.037885316375974004,0.546889776673827,0.036366352613310594,0.12980705577805923,53.8,0.3094728122784519
124,64,39,22,10,5,121,127,18,75,54,15,79,45,60,47,55,94,14,74,60,0.0689950263658821,0.3867187901338131,0.6382395381683718,0.7593742772824618,0.9473147954163581,0.02303423966613459,0.02664183847559153,0.8348369468521958,0.02184282932016827,0.13870103531499017,0.7739339211611646,0.020451007371535015,0.20991792211366644,0.06812801163223105,0.14924960494171713,0.35495500585822826,0.03758014628901113,0.5545515703405868,0.0361933906875784,0.12748765375841684,53.9,0.3089073775575052
125,64,39,22,10,5,121,127,18,76,54,15,79,45,60,47,55,95,14,74,63,0.06885299002438017,0.3848479339422439,0.6379843865258845,0.7605277314792326,0.9478569819560025,0.023518569573092774,0.02666012238483986,0.834745164492039,0.020995511163663393,0.1385845901225859,0.7666455489916132,0.020491717838702517,0.20987129242339175,0.0681717475589065,0.149409325717449,0.35475775505676255,0.035348167091553494,0.5557958464638748,0.03599309249469784,0.12803241870251417,54.15,0.30845454470017153
126,64,39,22,10,5,121,127,18,76,54,15,79,45,60,47,55,96,14,74,63,0.06917755902380097,0.3816910618840967,0.6382323686290805,0.765139097181462,0.9513089429591138,0.023307210472858948,0.02686294105311267,0.8348915774370075,0.021904988248550118,0.13871452588611857,0.7678965626491125,0.02073620877382673,0.2096174515346385,0.06832749375557251,0.14929106374822088,0.35468376185621264,0.03756121262161142,0.5559328997241175,0.03605546806737353,0.12612884200289434,54.2,0.3088730618754391
127,64,39,22,10,5,121,127,18,76,54,15,79,45,60,48,55,97,14,74,64,0.06924946649253472,0.38171469932848295,0.6380633874878088,0.7662213107726815,0.9525391107136489,0.02355216427319191,0.02702288463203974,0.8345592530394093,0.02246424933276727,0.13894608511166148,0.7694508814584858,0.020786135710527974,0.20952481473283108,0.06872064416159213,0.14685401211706303,0.35465386259337994,0.035149501854389184,0.5536569250555224,0.036526202379577495,0.1274496890478972,54.35,0.3088552640147746
128,64,39,22,10,5,121,127,18,76,54,15,79,45,60,49,55,98,14,74,64,0.0693447055980279,0.3818184621832355,0.6381469394303558,0.766198690973357,0.9522484706545321,0.023836381110897358,0.027012239118117364,0.8343010098543869,0.022176848447936808,0.1388626714320695,0.7709476043951171,0.020709152169746097,0.2096562072266964,0.06879080313471972,0.133516331446994,0.3550114889578435,0.03156040852276396,0.5469336917403047,0.03685450316987138,0.12913631625045646,54.45,0.30785314629087146
129,64,39,22,10,5,121,127,18,76,54,15,79,45,60,51,55,98,14,74,67,0.06955652591733658,0.38175559181613555,0.6382515909007452,0.7657254145202258,0.9490016198642979,0.02360422220506501,0.026113507182864173,0.8344014232316093,0.019659942077507053,0.13895409938703818,0.7712130578439412,0.02075305454158517,0.20953043116099468,0.06924533338883751,0.13361304123175996,0.3556337707901538,0.029722453043634803,0.5398526835870832,0.03688274700875818,0.05757967770636009,54.7,0.3035525093702967
130,64,39,22,10,5,121,128,18,76,54,15,79,45,60,52,55,101,15,74,68,0.06921705049923418,0.3819660523123778,0.6381123066200723,0.7639392441885166,0.94504458570612,0.02429958856626313,0.025667443847023665,0.8342974556150923,0.018963551223154466,0.13901819332147589,0.7710488686688516,0.020912761389127434,0.20977832875437785,0.06920331650129304,0.1305187079532859,0.3556045436620313,0.0300054121791919,0.5374975187678428,0.037000007771277786,0.02548527580267811,55.05,0.3013790106674644
131,64,39,22,10,5,121,128,18,76,54,15,79,45,60,53,55,102,15,74,69,0.06919737116838934,0.3817181140423681,0.637780112801015,0.7603299905493771,0.9438736038379133,0.02426229647059207,0.025775793720685586,0.8340360268196592,0.01876180016324164,0.139227371190448,0.7707212185908133,0.021129447221900424,0.20988118046805365,0.06960453714933325,0.1251802166019246,0.3555807458373072,0.02845172807038738,0.5437703973761461,0.037090246213121826,0.024725452390214755,55.2,0.30105488253414464
132,64,40,22,10,5,121,128,18,77,54,15,79,45,60,53,55,102,15,74,71,0.06963424995249118,0.3615340673412398,0.6376371964207602,0.7615607588338568,0.9445350159853707,0.024304590322561968,0.026189996234892394,0.8338452590853618,0.0175240582173937,0.13944431641662647,0.7705599141418753,0.02119254770329485,0.2100799646331752,0.06970039189748332,0.12416940204375637,0.3555271074819535,0.028441101498343013,0.545022365873672,0.03617394007548501,0.021297863683877125,55.4,0.2999187053921735
133,64,41,22,10,5,121,128,18,78,55,15,79,45,60,53,55,102,15,74,71,0.06945388851917113,0.324696699644289,0.6378548707892158,0.7662480480009765,0.9481717899079647,0.024288977329717264,0.026272793994346608,0.8339495297229391,0.019723043864158456,0.13906657979793466,0.7688247809800262,0.021111521087961323,0.20985011480906895,0.0692931959295369,0.1237022636933409,0.3557610250306073,0.02832490107988903,0.5453651430382735,0.03604051727751035,0.020326630114063486,55.55,0.2984163157305496
134,64,42,22,10,5,121,130,18,78,55,15,79,45,60,53,55,102,15,74,72,0.06964171169692265,0.32128952644039566,0.6378709660413813,0.7669581453243748,0.949485556236216,0.024842758472561313,0.026524745048650985,0.8339463983295964,0.021577657392160495,0.139007219102034,0.7692064313145428,0.02118147757415118,0.20973855438189734,0.06826282873442165,0.12338021007764613,0.3557149415677754,0.028579232251517518,0.5442112995437816,0.036005453285451634,0.02248967600445704,55.75,0.2984957394409967
135,64,42,22,10,5,121,131,18,79,56,15,79,45,60,55,55,102,15,74,72,0.06951481574095007,0.32117693015015913,0.6379206650142948,0.766577346905066,0.9493131865429988,0.024800961829122777,0.025131161805646722,0.8344200838144397,0.016999192611985275,0.1391435278208328,0.7695579961717443,0.02115094148415067,0.2098950302737936,0.06811798369322268,0.0876281799151192,0.3559257648997237,0.028602578397774272,0.5430249712185066,0.036206983209722834,0.022955817570246558,56.0,0.296403205953475
136,64,42,22,10,5,121,131,18,79,56,15,79,45,60,55,55,102,15,74,72,0.06930699236538099,0.32124648241109616,0.6380323941552268,0.765671040143665,0.9466750565729919,0.025066157205041652,0.025721279578140473,0.8345177878084217,0.012808282635806125,0.13888818978283926,0.7705973248329042,0.020783365155598442,0.21042280860579282,0.06816840550541085,0.07375312587149252,0.3558938926022569,0.02833595785442848,0.5279920504382286,0.036570538371634195,0.022959486990595947,56.0,0.2946705309443477
137,64,42,22,10,5,121,131,18,79,56,15,79,45,60,56,55,102,16,74,72,0.06895112880815163,0.3208612367105802,0.6380399333135408,0.7648746162816252,0.9428575284263447,0.02480206286670265,0.025887635237578324,0.8345716207022431,0.0110620913240412,0.1384254838038709,0.7702204574787047,0.02075290269464013,0.2106531668472992,0.06826223170755895,0.06841540474629186,0.355957985319812,0.028245072610966693,0.5196048029587765,0.036689133275981174,0.02264872410932509,56.1,0.2935891609612018
138,64,42,22,10,5,121,132,18,79,57,15,79,45,60,57,55,102,16,74,72,0.06919516243536801,0.3208718331615541,0.6378858933907787,0.7641756059118374,0.9419998144304275,0.024328711050356278,0.026132808519637025,0.8346541032374977,0.009827307610262011,0.1386910026507537,0.7692700961215382,0.02107584124209617,0.21076912077357768,0.06843715757135106,0.06664474049359866,0.3559197691016627,0.028227464495026285,0.5278886545442659,0.03670947621750545,0.022664397480375336,56.25,0.29376844802197355
139,64,42,22,10,5,121,132,18,79,58,15,79,45,60,57,55,102,16,74,72,0.06933950527414634,0.3210681927832338,0.6380819832353858,0.7671706689261143,0.9420367057068066,0.02422352454078393,0.026112870132669497,0.8346599329306474,0.009400264312257392,0.108624756143608,0.753521441589557,0.021037510134428426,0.21075537761414123,0.06837897435516624,0.06692760864073635,0.3564888772162819,0.028366096272902916,0.5304053917887009,0.03627942797660957,0.02196062294552925,56.3,0.2917419866259853
140,64,42,22,10,5,121,132,18,79,59,15,79,45,60,57,55,102,16,74,72,0.06938366603104332,0.3211453070063361,0.6379152599339285,0.7686939882292034,0.9449184785921517,0.0242526932917013,0.026349405844489908,0.8347157045596125,0.00927278671780368,0.08163327405856775,0.7453680387041222,0.020980973138505356,0.2106582240757011,0.0682082899876029,0.06696085525920653,0.356486518571475,0.028357442061641248,0.5314283564219731,0.036304393900227105,0.02260587510354271,56.35,0.2902819765744418
141,64,42,22,10,5,121,133,18,79,59,15,79,45,60,57,55,102,16,74,73,0.06947705505418231,0.321103330057279,0.6376705615919812,0.769260682099814,0.9469885030067483,0.024326191963513474,0.025687727735319212,0.8343140150032666,0.009742000088920793,0.07977851242810866,0.7478419396850029,0.020844705083280405,0.2107726958305947,0.0681725243251935,0.06655122127631886,0.3568118910835341,0.028356076575231284,0.5303605472531809,0.035996787649273866,0.02681248064447658,56.45,0.29054347242176104
142,64,42,22,10,5,121,133,18,79,59,15,79,45,60,57,55,102,16,74,73,0.0697248376060233,0.321138887955156,0.6377148904894484,0.7692905734488716,0.9467662237813589,0.024384156431139562,0.024928426947318175,0.833804818334572,0.009433788905749902,0.07691190871407386,0.7517019657219688,0.020741784215617908,0.2108108285641591,0.06848491002061645,0.06494936568948591,0.3573375482117936,0.028563665703076307,0.5290357072064357,0.03596308256849882,0.027161279659764413,56.45,0.2904424325087564
143,64,42,22,10,5,121,133,18,79,59,15,79,45,60,57,55,102,16,74,73,0.06925312462413478,0.3217202999186089,0.6378943115711156,0.7683693731190825,0.9432323495998534,0.024559620510007003,0.02544586072948882,0.8337258172006721,0.009192388977095288,0.07556859911838773,0.7517130522363903,0.020862100024966516,0.21157966708076004,0.06835482323846395,0.06613888978227561,0.3573416516471703,0.027691468321583246,0.5093317229055772,0.0360101816864008,0.02657485862879934,56.45,0.28922800804604165
144,64,42,22,10,6,122,133,18,79,60,15,79,45,60,57,55,102,16,74,73,0.0687045945874908,0.3217838277111181,0.638285926102392,0.7647493260107846,0.9389925839914492,0.023518540223266892,0.024975332773166617,0.8339536027276878,0.009557093104739876,0.07537789846190009,0.7515723186111394,0.020875384067544297,0.2115548107314247,0.06836144702887444,0.06555857186411121,0.3578142783030276,0.027189896180876805,0.4982823333959056,0.036190467044070994,0.02469068029822666,56.6,0.2880994456609599
145,64,42,22,10,6,123,133,18,79,62,15,79,45,60,58,55,103,16,74,73,0.06829026445848364,0.32152187929582343,0.6378521314307626,0.7606997554044784,0.9337114463434926,0.02378925414912528,0.02497526346995939,0.8339114124922103,0.009499105128106214,0.07752176662395095,0.7507500818006397,0.02093258580403825,0.2115240224164883,0.06858983933393312,0.06584711539126054,0.35795289915108014,0.026836190949210574,0.50453057806424,0.0365078279867711,0.024605450272484175,56.85,0.2879924434983269
146,64,42,22,10,6,123,133,18,79,63,15,79,45,60,58,55,103,16,74,73,0.0684311229403422,0.32043190997492016,0.6378053665575523,0.7639281479554515,0.9363380509701279,0.023832841019006103,0.025031148473093737,0.8338686385178087,0.00943999289835967,0.07159054868930954,0.739250689807279,0.021206920555881834,0.21100093098705047,0.06861562170475453,0.06599166733097814,0.35801690334091396,0.026881811251250283,0.5062740573429845,0.03653561918742428,0.024620305937651254,56.9,0.287454614772107
147,64,42,22,10,6,123,133,18,79,66,16,79,45,60,58,55,103,16,74,73,0.06837254496236371,0.30306536156467795,0.6379142472948757,0.7671126839166493,0.9396196377895928,0.02343687343597902,0.025404018152390833,0.8332824670062738,0.00948261208918789,0.047645075629275675,0.7241341942416578,0.02147175493942519,0.21077240718846166,0.06843709847047429,0.06577275661266836,0.3577653933495039,0.02699425516238909,0.5073863993059831,0.036519086437952174,0.019818654616018085,57.1,0.28472037610829004
148,64,42,22,10,6,123,133,18,79,67,16,79,45,60,58,55,103,16,74,73,0.06815062303009356,0.30139774897159327,0.6380080279657415,0.7675542645232336,0.9409280932825381,0.023521938402990234,0.025165240410557187,0.8318891682073661,0.009438711085587758,0.04401256455480011,0.7180488317132727,0.021882412330110793,0.21031228934510432,0.06814958204294755,0.06601681383407554,0.3565916078521069,0.026813795766623943,0.5062796901439326,0.03667845939104438,0.019017284460879722,57.15,0.28399285736573
149,65,42,22,10,6,123,133,18,79,71,16,79,45,60,58,55,103,16,74,74,0.06810610342214876,0.30137555039536484,0.637886522865042,0.7668358878621954,0.9407406037741692,0.023671892262912136,0.02524149956578788,0.83257410017865,0.009357737038193998,0.044006981710124,0.7198321726210885,0.021514351916174415,0.20804630244873318,0.06795919370971007,0.06605364333590427,0.35591271281934017,0.02666199434401524,0.5041755415736294,0.036614784338267356,0.021546860394450324,57.45,0.28390572182879503
150,65,42,22,10,6,123,133,18,79,72,16,79,45,60,58,55,103,16,74,74,0.06792227383184733,0.3007510633488283,0.637899878641597,0.7654933839706303,0.9378906662302917,0.023638260625599296,0.025642419955711603,0.8325960565699693,0.00944558921037128,0.0440524200235525,0.7194836131174689,0.021234483011487865,0.2083521209495925,0.06802160258756852,0.06597968632894355,0.3562198452600625,0.026646799381004123,0.48759076512987465,0.0361197521852194,0.020326113286513833,57.5,0.28276533968230677
151,65,42,22,10,7,124,133,18,79,78,16,79,45,60,58,55,103,16,74,74,0.06804782074210157,0.300372237638896,0.6378724872233005,0.7640574438100548,0.9301458914831602,0.023841870673611657,0.02650330733806467,0.8326087410857937,0.009413435375804231,0.04260028914574166,0.7194695634424179,0.021415596145723255,0.20840053591357577,0.06813203550587954,0.06596321633209112,0.35632989403060406,0.02657101342543153,0.46617357317126557,0.03632109464960109,0.02012221781980142,57.9,0.281218113247646
152,67,42,22,10,7,124,133,18,79,80,16,79,45,60,58,55,103,16,74,74,0.0680098340288482,0.3000225879509516,0.6378552937174122,0.7635355066919295,0.9241000377127754,0.0242427944480517,0.026295677146076068,0.8325207019576735,0.009518044878257938,0.048822598430400425,0.7189559011368658,0.02151596475638592,0.20844849721602857,0.06809027878666947,0.06601417272409772,0.35618593367765694,0.02562301959372699,0.4736152056972454,0.03639799518808813,0.02012664294146771,58.1,0.28149483443403045
153,67,42,22,10,7,124,133,18,79,83,16,79,45,60,58,55,103,16,74,74,0.06775020591610516,0.29976611944546655,0.637827657340939,0.7652764129238893,0.9246255902099433,0.02438136361175178,0.025666512240301656,0.832341621939076,0.009331122545562273,0.03919433879191305,0.7084410139534071,0.021349272182716764,0.208415660133212,0.06799954599170685,0.06596653915133127,0.3560746867961989,0.024566676808246448,0.4770091145656938,0.03639486098653616,0.02015249343762913,58.25,0.2806265404485813
154,67,42,22,10,7,124,133,18,79,84,17,79,45,60,58,55,103,16,74,74,0.06818833765921083,0.30046414664422805,0.6376012181821911,0.7679055099406616,0.9282155787695567,0.023983386950201486,0.025170521079056048,0.8322444068943872,0.009048748659441391,0.03692836421935101,0.6878039969982728,0.02146246746014541,0.20897601036729024,0.06812864674857241,0.06601906502270408,0.35660670284805246,0.024504024981525766,0.4774390462832312,0.036397948532756706,0.020221995939687435,58.35,0.27986550620902617
155,67,42,22,10,7,126,133,18,79,85,17,79,45,60,58,55,104,16,74,74,0.06798382500400155,0.29905356806906414,0.6382335730435486,0.7686279212456537,0.9304773058139344,0.02399692599705118,0.025228221436434318,0.8319751562743113,0.008625148542459134,0.03657643316569754,0.6856648455178613,0.021429006490094556,0.20916756385807755,0.06800756068496586,0.06623904147358702,0.35658527378094435,0.02458520180492519,0.4762965962961023,0.036437687147514476,0.01744413201872685,58.55,0.27963174938324775
156,67,42,22,10,7,126,133,18,79,88,17,80,45,60,58,55,104,16,74,74,0.06790010685410217,0.2999334972161313,0.6383724291050571,0.768676801750562,0.9302794925086137,0.023900935680824537,0.025774904891877722,0.8215884382082547,0.00864047779804502,0.036506658516681154,0.688446739993874,0.02094653679182288,0.2095672060619192,0.06801142430815979,0.06614962455110425,0.35709354862523474,0.024679634488971338,0.47593714808003584,0.03635422788713016,0.018501903943406332,58.75,0.2793630868630904
157,67,42,22,10,7,126,133,18,79,89,17,80,45,60,58,55,104,16,74,74,0.06790469188553531,0.3001553394883552,0.638474236770918,0.7676528447281823,0.9264812759067445,0.02358384205758331,0.02613339850881177,0.8133974140805483,0.009017778676109497,0.02688079378922834,0.6903068605593856,0.02041184213834313,0.2101898520191522,0.06801970125964378,0.06615163275507914,0.35742802047916106,0.024862284905335364,0.4677217916017516,0.036100787400167374,0.019564787913777578,58.8,0.2780219588461907
158,67,42,22,10,7,126,133,18,79,89,17,80,45,60,58,55,104,16,74,74,0.06799357537531033,0.3001348572062498,0.6384829912833633,0.7657098508066871,0.9162881614740134,0.02240495439570193,0.02534824211965897,0.8126505402972792,0.00906221545484323,0.026133867202509094,0.6903389195930897,0.02072790018983227,0.21044779971834723,0.06807358737444698,0.06634204476335674,0.3574645018596679,0.024643215037696085,0.45472448785809894,0.03598266019833303,0.0192750200936365,58.8,0.27661146961510613
159,68,42,22,10,7,126,135,18,79,89,17,80,45,60,58,55,104,16,74,74,0.06802991768916423,0.3000322551025169,0.638493705881487,0.7627915629260719,0.9124996515063697,0.02237469359608222,0.02517651468990802,0.8112355927596389,0.009177999176327093,0.029402967273116195,0.690335607684805,0.02075213530968628,0.21017197953209463,0.06809686811080427,0.0663515908329453,0.3578403648127039,0.024726918423647555,0.4580921905372789,0.03604009388896644,0.0195898398621791,58.95,0.2765606224797897
160,68,42,22,10,7,126,136,18,79,89,17,80,45,60,58,55,104,16,74,74,0.06793016450460065,0.3002816312661736,0.6383613294817216,0.7654340399195894,0.913940853737546,0.022433088967395907,0.025658118871362677,0.8106499543797598,0.009194992665523727,0.0318831971147084,0.6905039063054121,0.020788813639717903,0.20969954340284191,0.06821386725888375,0.06652414106551029,0.35802605805153603,0.024766145414051692,0.46075188261997657,0.03607054934484622,0.01929615885903427,59.0,0.2770204218435096
