,CB_0,CB_1,CB_2,CB_3,CB_4,CB_5,CB_6,CB_7,CB_8,CB_9,CB_10,CB_11,CB_12,CB_13,CB_14,CB_15,CB_16,CB_17,CB_18,CB_19,TMSE_0,TMSE_1,TMSE_2,TMSE_3,TMSE_4,TMSE_5,TMSE_6,TMSE_7,TMSE_8,TMSE_9,TMSE_10,TMSE_11,TMSE_12,TMSE_13,TMSE_14,TMSE_15,TMSE_16,TMSE_17,TMSE_18,TMSE_19,mean_CB,mean_TMSE
10,13,18,1,14,15,13,15,17,18,7,12,13,13,9,10,14,16,9,14,8,3.590323577886737,1.2536255703977068,1.000687489152225,1.273154143846235,1.5229845392172696,1.3778155386687516,4.869953961610483,5.077598181238746,4.338988709190735,1.2056360673097604,2.3246729701226343,3.8876859218419106,1.459407363681847,1.2038830733430177,1.3506722060742675,2.119781994072961,2.3067555319378386,1.3244755553532717,1.15769768679059,1.7374942111578169,12.45,2.2191647146447404
11,13,19,1,14,15,13,15,17,18,7,13,13,14,9,10,14,17,9,14,8,3.6209552210827036,2.820101792634167,1.0006761286538433,0.9631997225991862,1.6414305824912674,1.3554840697044845,3.7871116166492285,3.514146675053549,3.9700931140162328,1.1390881165252136,2.655715543372985,3.555460178786884,1.164162218219305,1.339232920839566,1.4956669563981364,2.421301224716467,5.957130540331752,1.476428232591127,1.328835659123537,1.718884506757933,12.65,2.346255251027378
12,13,19,1,14,15,13,15,18,18,7,13,14,14,10,10,14,18,10,14,8,3.1797561688262803,1.7668411749397375,1.002978371024913,0.7963936456244411,1.485008842548624,0.9636362100014183,2.541485252758734,2.0952580287335136,3.5256108697045154,1.117221080763657,2.5098478040551537,2.4889148287644267,1.0611891348290674,1.4176219885229269,1.3828310318785109,2.1385504928226498,6.2014033313484225,1.5655033204904918,1.275255057607567,1.538380523857451,12.9,2.002684357955125
13,13,19,1,15,15,14,16,18,18,7,14,15,14,10,11,15,18,10,14,8,2.28906265795035,1.4619800530361715,1.00528012381437,0.6949811780228196,1.0312611019948805,0.8407301036379006,1.6016254702182455,1.0635129664135554,2.8947176832272725,1.1084664235497843,1.993322198286358,1.7763303472142935,0.8582462124773135,1.2379345770299321,1.195278861863768,1.86717710146531,6.165945571431105,1.3492056900775053,1.0415275352754603,1.4485204982093478,13.25,1.6462553177597872
14,14,19,1,15,16,14,16,18,19,7,14,15,14,10,13,15,18,10,15,8,1.461726777701777,0.6709188634588117,1.0039135535190962,0.6624920490573027,0.5879680733018245,0.7236203637182711,0.8770938698324445,0.41277642210823834,1.879288185505175,1.112486802840044,1.2711651358653717,1.1996131248255348,0.7839831317188943,1.1334975300308314,1.114750384564763,1.4787303453744343,4.82701546573663,1.1621653784685892,0.7498316592679025,1.1988324923273257,13.55,1.215593480461163
15,14,19,1,15,16,14,16,18,19,7,14,15,14,10,13,16,19,10,15,8,1.1304060472565296,1.958447617834869,1.0012585717158802,0.683280535076776,0.5713376985490728,0.7298077721982531,0.807161607681233,0.43347775557102436,1.1790787886198277,1.1111101133553367,1.0799672046131097,2.0587022382541216,0.7601200015695474,1.086186459305738,0.9384306527746192,1.2557808824301169,3.398309140253787,1.0736195011201275,0.6244595058177125,1.1020924608718348,13.65,1.1491517277434757
16,14,19,1,15,16,14,16,18,19,7,14,15,14,10,13,16,19,10,15,8,1.5394111300649378,0.9919854884936878,1.0012747582197181,0.8067276964813027,0.360976667734574,0.7515000150418556,1.5531057340947094,0.5371731129116267,0.7208223875437275,1.1107294015214084,1.2731370889074063,3.681752070677833,0.7196767249352408,1.0849727525480943,1.0735524101392813,0.9149748371861243,0.8125707851637255,1.0629509382858808,0.6418481806931042,1.2424206328526488,13.65,1.0940781406748443
17,14,19,1,15,16,14,16,18,19,7,14,16,14,10,14,16,19,10,15,8,1.9347800175214973,0.6382213432489487,1.0066668369700866,0.8803201831473656,0.46080977793811445,0.7047887565061645,2.7390562166014676,0.9203627855832935,1.0519445715212172,1.0960623948225727,1.856834136908907,6.156531832347926,0.7300597436857602,1.0916856473516887,1.7283657557641172,0.7788831318989103,0.7499194472871549,1.0875181317952696,1.0758983588623994,1.475824622255078,13.75,1.408226684600897
18,14,19,1,15,16,14,16,18,19,7,14,16,14,10,14,16,19,10,15,8,2.202748901183532,0.6647791232810681,1.016582668330722,0.7654221207573036,0.5085179953778166,0.6709113491106409,2.6712675200566394,0.6648809056584846,1.0387445337750185,1.095329112767538,2.1753447834636783,6.319648953274614,0.7014014429888964,1.1069181411527198,1.793509135675649,1.0081826081094405,0.4014710375276185,1.1242229895835272,0.8194105313379173,1.6033073316308466,13.75,1.4176300592521838
19,14,19,1,15,16,14,16,18,19,7,14,16,14,10,14,16,19,10,15,8,2.040194103534963,1.0187600327121744,1.0220171512258218,0.6308737257516351,0.6002567156609635,0.6284199365910693,1.3790902172895994,0.6893688657114762,1.4689246724511604,1.0899688736049802,2.159760312952217,4.362527798084186,0.6900897517069022,1.0918067820445392,1.2526647739082228,1.3142950261248267,0.28173520282940706,1.0918647389621325,0.43434358615481466,1.561359916282489,13.75,1.2404161091791788
20,14,19,1,15,16,14,16,18,19,7,14,16,14,10,15,16,19,10,15,8,1.4061245504069437,1.2335210421963985,1.0233231471120838,0.5548278504851862,0.4725103986803791,0.5876370718756776,0.8817978045942898,0.3847847471329285,1.2041934915598127,1.0898731021001624,1.9009173784418179,2.3462665141522545,0.6542724219956134,1.0691215000238319,0.8459039045860108,1.5070984341694313,0.3857062547751795,1.0597559536841734,0.4830589559760876,1.4408383124970356,13.8,1.0265766418222648
21,14,19,1,15,16,14,16,18,19,7,14,16,14,10,15,16,19,10,15,8,0.9617790115185623,0.9177597579821195,1.0170118644985784,0.4364212905128418,0.5838740637831265,0.5682751676833188,0.5857450661359674,0.23531976220397466,0.9156024835015195,1.0907111141657868,1.5348027557943287,1.054705294986088,0.6924027433091845,1.063515784738141,0.6645109736152329,1.2167044962289708,0.5808907481974385,1.0492614279139272,0.3007404641624697,1.1815032250866748,13.8,0.8325768748009127
22,14,19,1,15,16,14,16,18,19,7,14,16,14,10,15,16,19,10,15,8,0.8989020536314628,0.5384744531423733,1.0054396286080138,0.8174096404654231,0.23154319226276604,0.58445786950753,0.3697695633146038,0.3156503003918875,0.7356759400541895,1.0733632587341688,1.144834466893455,0.8089958324402239,0.6522914462664431,1.0445752449937387,0.6688629584651892,1.2534046611813348,0.3568786339683163,1.0271181233620923,0.2897796639180449,1.0273831773681166,13.8,0.7422405054484686
23,14,19,1,15,16,14,16,18,19,7,14,16,14,10,15,16,19,10,16,8,1.0838834540632343,0.7553334423825784,1.0022903128040292,0.9388335346069452,0.1581638753806055,0.5984706656166596,0.643055078177189,0.21413308264150183,0.32687211616541956,1.0728804849812976,0.8539153303299262,2.037775669056257,0.6224144759705983,1.0450313041249655,0.9878267830844292,1.1439455303739918,0.3227771005839564,1.0335791847210158,0.44700053816108637,1.183697886305182,13.85,0.8235939924765434
24,14,19,1,15,16,14,16,18,19,7,14,16,14,10,16,16,19,10,16,9,1.502488238964446,1.361553422687328,1.0018528380856015,0.7713491231079024,0.17071046803257153,0.6082118166013014,0.856104375338054,0.22247674954630237,0.48359025297071817,1.081017451131584,0.9541702401699119,2.6544567781901116,0.6391524436899293,1.0292459557709959,1.303353949473885,0.8432983281044818,0.4569634576089391,1.032038730902684,0.43175171086790964,1.7636123075847856,13.95,0.9583699319414724
25,14,19,1,15,16,14,16,18,19,7,14,16,14,10,16,16,19,10,16,10,1.647899549105577,1.1837823158056802,1.0006511039925716,0.46762719125464924,0.20238845231922953,0.6072327827492967,1.074826908573016,0.3731058201099051,0.8798257681934533,1.075891744364704,1.6159190136023176,2.3690525571191396,0.6381981215477484,1.025525305837557,1.1542216172167015,0.24128744940357727,0.23445381406823712,1.0393369169487736,0.3385229141646916,2.320652425558601,14.0,0.9745200885967714
26,14,19,1,15,16,14,16,18,19,7,15,16,14,10,16,17,19,10,16,10,1.5667751238408139,1.56787997212942,1.0017742472445006,0.33745358980751977,0.14948805786960814,0.5959647734362236,0.6089893928079071,0.15985676946871774,0.9836281756123113,1.070488897176584,2.3995379156045837,2.0297134812395714,0.6482687084136952,1.025569345196453,0.7558918875495603,1.0899734520869215,0.14594280413921382,1.039594189086366,0.25851529020969627,2.3031270249580413,14.1,0.9869216548938855
27,14,19,1,15,16,14,16,18,19,7,15,16,14,10,16,18,19,10,16,10,1.331697631854928,1.4072416030019022,1.0044305145237986,0.3111677023051853,0.12856000507440257,0.577193476539229,0.5316181115730589,0.15728075099810543,0.5950494788544485,1.063554858609021,2.157078717326216,1.2946723236761382,0.6395992081555912,1.0270564475655968,0.5343521806645455,1.8904271420348053,0.22708962663976504,1.0471109430328196,0.2711710408774858,1.657033970706197,14.15,0.892669286700662
28,14,19,1,15,16,14,16,18,19,7,15,16,14,10,16,19,19,10,16,10,0.9602458179305368,1.4739172609666062,1.0068822781814781,0.3320938328957712,0.12637552532795374,0.5322513698947623,1.1527148812785364,0.30391464829982257,0.6761864354021697,1.059092979043811,1.3355740594709917,0.7928390498186066,0.6037922733441438,1.0165424302922195,0.4006035979217644,1.5313729719278701,0.2430758903315228,1.0697204025110176,0.24785638701008045,1.1641328146723446,14.2,0.8014592453261005
29,14,19,1,15,16,14,16,18,19,7,16,16,14,10,16,19,20,10,16,10,0.7652222289107942,1.2057639328044778,1.0084327318805253,0.3156937971391676,0.2451313791439875,0.545986020964762,0.78969082479851,0.14781602699418336,0.3027099925971079,1.0401067956511885,0.9792881972620899,0.4416297681956639,0.5962003564588534,1.022007068746405,0.3851797899208199,1.1140799437265763,0.08297699887232865,1.0810343708104488,0.2692684838251636,1.0152058131377868,14.3,0.6676712260920421
30,14,19,1,15,16,14,16,18,19,7,16,16,14,10,16,19,20,10,16,10,0.7451412490784021,0.9885875255317149,1.0043316897868593,0.2995551022063259,0.13214797169815562,0.5683525113374569,0.45839678554320423,0.1324455558019629,0.16221838198185154,1.037101594562945,0.4670493092560926,0.580925920364581,0.6003870691582143,0.9990510285601898,0.5071609322613799,0.43318969932278667,0.09780553814987951,1.0164511209835456,0.2922301633999894,1.2105863944589523,14.3,0.5866557771722244
31,14,19,1,15,16,14,16,18,19,7,16,16,14,10,16,19,20,10,16,10,0.8273052257017474,0.5216518809228917,1.0015222293613064,0.3100227084584906,0.15566019011392143,0.5745198097481287,0.2617829610987272,0.19581826208299138,0.12462482077434314,1.0323351283436584,0.45217741967270625,1.0978166621415446,0.6009216175281817,0.9790759420079722,0.6951643445994997,1.1243967926080258,0.09233725886689317,0.977723938746508,0.24034580008647755,1.5098378552576586,14.3,0.6387520424060836
32,14,19,1,15,16,14,16,18,19,7,16,16,14,10,16,19,20,10,16,10,1.091478867689545,0.4914357673294807,1.00215703822532,0.28663861568525756,0.09659084570198585,0.5592993182709615,0.25365223852145297,0.11439312440819151,0.17782323025274027,1.1017714894090578,0.6713625744946594,1.166760300770098,0.5943167602645524,0.9756111665925524,0.6328620488085694,0.625811128783025,0.07596293385702124,0.9678359350430422,0.22429529689293926,1.8016611398352118,14.3,0.6455859910417832
33,14,19,1,15,16,14,16,18,19,8,16,16,14,10,16,20,20,10,16,10,1.1266113337158008,0.5071645420220159,1.0102184569895114,0.28563381149151107,0.11485100339538072,0.5771508013677538,0.25224258577190733,0.11050708406573816,0.3336167089284562,1.1616367486453751,0.9529332597887816,0.7422059419954659,0.6026994558159224,0.9805030235089714,0.4602250714980507,0.4167950521593197,0.07452225912812104,0.9790302025671654,0.23204291740913432,1.7858619551757695,14.4,0.6353226107720077
34,14,19,1,15,16,14,16,18,19,8,16,16,14,10,16,21,20,10,16,10,0.9591968340707504,0.5127832011139253,1.019706483943121,0.2880035125121875,0.08674888427192319,0.5861400679337281,0.25423632427805326,0.09294029728487047,0.3060463784945619,1.122333887222077,0.9805649104625255,0.6152396387987479,0.6165787878086808,0.9850798637158679,0.34077513664922965,0.642429662515547,0.0767909409272359,0.9875105708106132,0.2249941107896846,1.4931663997548992,14.45,0.6095632946679115
35,14,19,1,15,16,14,16,18,19,8,16,16,14,10,16,21,20,10,16,10,0.7445583889235823,0.5285100548641741,1.0276479916172658,0.2950293130993131,0.14269938025388756,0.5581537112893677,0.32002964777144705,0.08863337451151582,0.2510144907259256,1.0552442380818055,0.7137535400237158,0.6612475307456164,0.6202391367823237,0.9906917470422487,0.3085250637699439,0.5578762873137714,0.09123223059609985,0.9961397594970877,0.23977495520128342,1.1083824734527397,14.45,0.5649691657781557
36,14,19,1,15,16,14,16,18,19,8,16,16,14,10,16,21,20,10,16,10,0.5645451201218844,0.5892558044706308,1.0221006651125049,0.28854045114337235,0.13464175431817996,0.5493036979663463,0.9467025913417508,0.10789796473417977,0.7228464752336206,0.9859837063716863,0.5032175978295503,0.41848493036403306,0.6180047925960457,0.9821871464415649,0.3109368235126947,0.5077199142089912,0.07501443990703492,0.982502115241683,0.20694465594671282,0.9307854530656523,14.45,0.572380804996406
37,14,19,1,15,16,14,16,18,19,8,16,16,14,10,16,21,20,10,16,10,0.5637068986819903,0.8496301697579334,1.0105838028306244,0.28596085865785875,0.1407163508222767,0.5482575660365175,0.9560851463564243,0.088795425364737,0.4657658374923231,0.9697201354092861,0.4343432009077038,0.1714939400855234,0.6233391394496053,0.9786884039789576,0.2972785334411476,0.4536341064640801,0.07591663938589206,0.9700360487837413,0.32076660329620954,0.9970971513721185,14.45,0.5600907979287475
38,14,19,1,15,16,14,16,18,19,9,16,16,14,10,16,21,20,10,16,10,0.9137697056184714,0.7245433373395866,1.0024834338077315,0.2924628316778949,0.08324392137988565,0.5570273426224994,0.6372004237148067,0.0842645669691766,0.15287837649473754,1.0302226267097163,0.4489059997709237,0.31647105894258987,0.5951599678703271,0.9667125719729639,0.271623645244708,0.9201141528203939,0.07142055115432033,0.9660537494197693,0.2359328024595786,1.1765080407983102,14.5,0.5723499553394196
39,15,19,1,15,16,14,16,18,19,9,16,16,14,10,16,21,20,10,16,10,1.166007308133381,0.9056689556851673,1.0015160595445476,0.29941329486258556,0.14817670936411503,0.5437727030572967,0.44963502494587615,0.12706612449643248,0.25753605052848716,1.1568873566182265,0.26701156952696375,0.4418913121769812,0.6206001081826313,0.9535566740449549,0.23906724834580026,1.270493584106227,0.10310735307716963,0.968188752220001,0.17978661431958845,1.3827869406578817,14.55,0.6241084871947157
40,15,19,1,15,16,14,16,18,19,10,16,16,14,10,16,21,20,10,16,10,0.6571053219373665,1.4569173641470965,1.009052456523757,0.29659499947826895,0.3699881909648309,0.5428149157706977,0.44214423145751935,0.07248988880781938,0.17438264411791177,1.321064103288463,0.2775882719454694,0.3458101437679788,0.6258733308157374,0.9533083420946863,0.2390723126806926,0.9785274475695651,0.06496343068447137,0.9695206269869152,0.19324665408783087,1.429203614472734,14.6,0.6209834145799906
41,15,19,2,15,16,14,16,18,19,10,16,16,14,10,16,21,20,10,16,10,0.504286993544295,2.0990273682570124,1.0139738523610728,0.294236004547482,0.1936443607144017,0.5087709465126384,0.4140768724636645,0.07121344484436992,0.30627717202341365,1.1422113288842854,0.3608377790446148,0.3435811831577679,0.6071612405617329,0.9560136695870929,0.2337969020396335,0.9659758644684269,0.08386162547446809,0.9781836507878852,0.19477619427091505,1.3835506222407745,14.65,0.6327728537892974
42,15,19,2,15,16,14,17,18,19,10,16,16,14,10,16,21,20,10,16,10,0.4442500215836187,2.53044012086812,1.0141379610006773,0.2979580515236028,0.08350377764518431,0.5011816949644573,0.1592350166361469,0.07019522246329456,0.18830433437332636,0.9609558751598224,0.29301244973446905,0.5729839586550213,0.6039755586704658,0.9548059490387595,0.23759535172513777,0.9613847662319495,0.0936031955781975,0.9688607003982099,0.19331971834231743,1.2249518606792333,14.7,0.6177327792636007
43,15,20,2,15,16,14,17,18,19,10,16,16,14,10,16,21,20,10,16,10,0.5066105078325195,2.048940936162251,1.0139256100972833,0.291645483898744,0.10473179180100653,0.505740741081962,0.5682832212367928,0.06853816604910576,0.7201273561288383,0.9349458385873961,0.33129553190190963,0.6627705669938951,0.6130027265378688,0.9545315484366634,0.23618521029655665,0.9550373075559626,0.0666259853274072,0.9697610261897376,0.18940794809580003,1.001330151484692,14.75,0.6371718827848196
44,15,20,2,15,16,14,17,18,19,10,16,16,14,10,16,21,20,10,16,10,0.3951987837408973,0.6777150983216861,1.0148518812844134,0.2918029431453713,0.08477557119888268,0.499504882663153,0.28855873512106056,0.07341372223361223,0.614782017978645,0.9060128815055454,0.2110921793780877,0.28159136444029187,0.605917703893551,0.9546691714328641,0.23327731685810194,1.1027414045204458,0.05476044820426381,0.9692251172875446,0.19130122268549724,0.8384023988165961,14.75,0.5144797422355255
45,15,20,2,15,16,14,17,18,19,10,16,16,14,10,16,21,20,10,16,10,0.406113678743505,0.5331505357683326,1.0200878454162043,0.30723441338576973,0.14594705764705954,0.4961689757227339,0.16431978164991637,0.07618768843208223,0.4548673693936819,0.9007234680575698,0.21449107643400803,0.20208523425928765,0.618358779564479,0.9545674388806673,0.23050612193086772,0.9011939255719107,0.06287893995485144,0.9561525856625892,0.19515121291593934,0.9715090517513378,14.75,0.4905847590571398
46,15,20,2,15,16,14,17,18,19,10,16,16,14,10,16,21,20,10,16,11,0.39494395651418723,0.6517722584765662,1.0191351525689407,0.30956677951204153,0.09656316042132987,0.503898387637907,0.1699371482088237,0.07780299051229769,0.3590240296726729,0.9645922695984219,0.200496252228218,0.2523416842056663,0.6300025668077462,0.949359971007159,0.20301799239735996,1.0729533169260637,0.06685400354700771,0.9513054777429965,0.21875338778602338,1.272830590470492,14.8,0.5182575688120961
47,15,20,2,15,16,14,17,18,19,10,16,16,14,10,16,21,20,10,16,11,0.37675065608157543,1.5728170524317457,1.022557975398022,0.30704009612543476,0.08895868615595051,0.5104233844323269,0.1861538456713861,0.07103940788237564,0.3041414215541634,1.0215477994710858,0.19274840850204644,0.20727338518798452,0.644234952132145,0.9427389446036195,0.20149866100138972,0.9504261026666689,0.0593283173299728,0.9410001870459368,0.19219611083822083,1.4069224424042859,14.8,0.5599898918458168
48,15,20,2,15,16,14,17,18,19,10,16,16,14,10,16,21,20,10,16,11,0.37786389469877746,1.7735818999336117,1.0304235328847293,0.3099416303501881,0.08567581853636252,0.5267309568571661,0.18967092794057067,0.09788432144407844,0.4576554110519525,0.9536985938253898,0.19080364602623354,0.26029769407923364,0.6405236564694443,0.943065568932652,0.21124160936528624,0.8250919487965211,0.06508103534106305,0.9396234850731985,0.18335657428471053,1.2441528937647892,14.8,0.565318254982798
49,15,20,2,15,16,14,17,18,19,10,16,16,14,10,16,21,20,10,16,11,0.5087798363762585,1.5291498359221185,1.0445986991462706,0.3040600583743907,0.09062170294561481,0.5343209712780259,0.15126398880692254,0.07075335047177751,0.3467792050547475,0.8589272140590509,0.19642600833859286,0.8536778236571388,0.6354206916284787,0.9426919392301731,0.21806460911284936,0.9644843217901105,0.07275549177926015,0.9395912223424312,0.23293759944935305,0.9061870839970653,14.8,0.5700745826880315
50,15,20,2,15,16,14,17,18,19,10,16,16,14,10,16,21,20,10,16,11,0.43101759383542687,1.044833046618955,1.0523647790509039,0.30457498432767866,0.07164534632733194,0.54321221506915,0.21501956179924173,0.08011222533137309,0.1738295175604689,0.8410067114154818,0.19433640608295705,0.9947829605735214,0.5764087981839354,0.9491848096394403,0.21216593386070196,1.4421576673086578,0.07659923487292805,0.9441359427750206,0.1980791639555049,0.8145899723667407,14.8,0.558002843547771
51,15,20,2,15,16,14,17,18,19,10,16,16,14,10,16,21,20,10,16,11,0.3579024168510511,0.6152618939612442,1.046551751903068,0.3006143779278007,0.07486825099438384,0.5528681654463866,0.5773786325243228,0.07746244457358994,0.2301121717283241,0.8366714919394116,0.19404646117559138,0.5296979818916421,0.5476006743103776,0.9466121107771601,0.21713027651133035,1.625293996230126,0.07872847620218565,0.9421402537898297,0.1793526269389121,0.8449800366207951,14.8,0.5387637246148768
52,15,20,2,15,16,14,17,18,19,10,16,16,14,10,16,21,20,10,16,11,0.5352320961892016,0.5240166442280116,1.0352749826146121,0.3026708358112306,0.09232132477145653,0.5735516843743746,0.5614452553870234,0.08689899266288248,0.3427494975614146,0.8195136574690032,0.2519845519043941,0.39088555333309083,0.557811298960263,0.9513738553659412,0.2226229955946288,1.3712694756892159,0.09479009672448062,0.9483064953924691,0.1932068962656415,1.0050304001830832,14.8,0.5430478295241209
53,15,20,2,15,16,14,17,18,19,10,16,16,14,10,16,21,20,10,16,11,0.7578486022199525,0.5942117950234153,1.0254354843328097,0.31499069799552526,0.06748018851620957,0.5872267720657164,0.570853363633069,0.08642844896574138,0.40142146825785074,0.7998721244288748,0.2154985336072617,0.39072375619981503,0.647168142953072,0.9558602980535854,0.20478298159287583,0.9491753156428894,0.08151925161363271,0.9507220159613076,0.2248078736150991,1.1646042695545156,14.8,0.549531569211661
54,15,20,2,15,16,14,17,18,19,10,16,16,14,10,16,21,20,10,16,11,0.5577813433391188,1.2004568888695892,1.0186237709076256,0.32486303980282066,0.06619161623079298,0.6060863774860883,0.5047743988109632,0.09123729944510871,0.5233411710093387,0.8394061486475005,0.2513072785442171,0.403422472613801,0.583399326938837,0.9413773668637111,0.2047469766144059,0.6492325093717809,0.07953744677137932,0.9374819196755704,0.20890872177678094,1.2440552110638592,14.8,0.5618115642391645
55,15,20,2,15,16,14,17,18,19,10,16,16,14,10,16,21,20,10,16,11,0.3807335155217564,1.3167507250763124,1.0151949460001377,0.3220397186242401,0.09669833795448277,0.5750961390804239,0.49813595308376807,0.09790123395851145,0.5190312364892988,0.8199970643110732,0.2385993811523581,0.37134089048146407,0.5956468510350534,0.939642990216845,0.1984092503429191,0.5413424993932564,0.08265008421948752,0.9364046304274452,0.20332600540809517,1.1499349586114282,14.8,0.5449438205694179
56,16,20,2,15,16,14,17,18,19,10,16,16,14,10,16,21,20,10,16,11,0.4104078352571957,0.9104210016339959,1.0112831126166562,0.33184974370794096,0.06895746142678606,0.516799620313777,0.25920056405722197,0.11200244286833466,0.4781194678918375,0.7486976398622448,0.24597433800718088,0.5001214981479434,0.52395711280262,0.9409815125570143,0.1991909773253691,0.7172997455041078,0.09548696702335634,0.9417998811754672,0.20784360680709738,0.8775863052729311,14.85,0.5048990417129539
57,16,20,2,15,16,14,17,18,19,10,16,16,14,10,16,21,20,10,16,12,0.4969576324351543,0.815046827935962,1.0109925791912193,0.33092838886253817,0.06047299593963227,0.5425241658758154,0.16460150182182653,0.13793959744671125,0.2739134589819274,0.7296925909069739,0.18314283066589798,1.4776704180021165,0.49209269610430073,0.925057228995685,0.1988206319660147,0.6808123761849465,0.10311107117179791,0.942047417120072,0.20763222547918678,0.7246730768407624,14.9,0.5249064855964272
